Location,Last location,Next location,FullEmpty,With customer,ContainerType,ContainerSize,Owner,count
CA NWP,,,Full,False,22G1,20.0,CARRIER,2
CA NWP,,,Full,False,22G1,20.0,SHIPPER,1
CA NWP,,,Full,False,22GB,20.0,CARRIER,1
CA NWP,,,Full,False,22U1,20.0,CARRIER,1
CA NWP,,,Full,False,42P3,40.0,CARRIER,1
CA NWP,,,Full,False,42P3,40.0,SHIPPER,1
CA NWP,,,Full,False,45G1,40.0,CARRIER,2
CA NWP,,,Full,False,45H5,40.0,SHIPPER,1
CA NWP,,,Full,False,45P3,40.0,CARRIER,1
CA NWP,,,Full,False,45R1,40.0,CARRIER,2
CA NWP,,,Full,True,22G1,20.0,CARRIER,1
CA NWP,,,Full,True,42U1,40.0,CARRIER,1
CA NWP,,,Full,True,45G1,40.0,CARRIER,1
CA NWP,,,Full,True,45R1,40.0,CARRIER,1
CA SAT,,,Empty,False,45R1,40.0,CARRIER,1
CH BSL,,,Empty,False,22G1,20.0,CARRIER,1
DE AGB,,,Empty,False,45G1,40.0,CARRIER,1
DE BRE,,,Empty,False,22G1,20.0,CARRIER,1
DE BRE,,,Empty,False,45G1,40.0,CARRIER,1
DE BRE,,,Empty,False,4EG1,40.0,CARRIER,2
DE BRV,,,Empty,False,22G1,20.0,CARRIER,3
DE BRV,,,Empty,False,22G1,20.0,ONEWAY,1
DE BRV,,,Empty,False,22GB,20.0,CARRIER,1
DE BRV,,,Empty,False,22K0,20.0,CARRIER,1
DE BRV,,,Empty,False,22K2,20.0,CARRIER,1
DE BRV,,,Empty,False,22U1,20.0,CARRIER,2
DE BRV,,,Empty,False,25G1,20.0,CARRIER,1
DE BRV,,,Empty,False,42P3,40.0,CARRIER,1
DE BRV,,,Empty,False,42U1,40.0,CARRIER,1
DE BRV,,,Empty,False,45G1,40.0,CARRIER,15
DE BRV,,,Empty,False,45G1,40.0,ONEWAY,1
DE BRV,,,Empty,False,45P3,40.0,CARRIER,4
DE BRV,,,Empty,False,45R1,40.0,CARRIER,6
DE BRV,,,Empty,False,45RB,40.0,CARRIER,1
DE BRV,,,Empty,False,45U1,40.0,CARRIER,1
DE BRV,,,Empty,False,4EG1,40.0,CARRIER,3
DE BRV,,,Empty,False,LNRB,45.0,CARRIER,1
DE BRV,,,Empty,True,22G1,20.0,CARRIER,1
DE BRV,,,Empty,True,22G1,20.0,SHIPPER,1
DE BRV,,,Empty,True,22R1,20.0,CARRIER,1
DE BRV,,,Empty,True,42P3,40.0,CARRIER,1
DE BRV,,,Empty,True,42P3,40.0,SHIPPER,1
DE BRV,,,Empty,True,42U1,40.0,CARRIER,1
DE BRV,,,Empty,True,45G1,40.0,CARRIER,3
DE BRV,,,Empty,True,45G1,40.0,ONEWAY,1
DE BRV,,,Empty,True,45P3,40.0,CARRIER,1
DE BRV,,,Empty,True,45R1,40.0,CARRIER,1
DE BRV,,,Empty,True,4EG1,40.0,CARRIER,2
DE BRV,,,Full,False,22G1,20.0,CARRIER,1
DE BRV,,,Full,False,22G1,20.0,ONEWAY,2
DE BRV,,,Full,False,22U1,20.0,CARRIER,1
DE BRV,,,Full,False,42P3,40.0,CARRIER,1
DE BRV,,,Full,False,45G1,40.0,CARRIER,2
DE BRV,,,Full,False,45G1,40.0,ONEWAY,1
DE BRV,,,Full,False,45G1,40.0,SHIPPER,1
DE BRV,,,Full,False,45P3,40.0,CARRIER,1
DE BRV,,,Full,False,45R1,40.0,CARRIER,1
DE BRV,,,Full,False,45R1,40.0,ONEWAY,1
DE BRV,,,Full,False,4EG1,40.0,CARRIER,1
DE BRV,,,Full,False,LEG1,45.0,SHIPPER,1
DE BRV,,,Full,True,22G1,20.0,CARRIER,1
DE BRV,,,Full,True,45G1,40.0,CARRIER,1
DE BRV,,,Full,True,45G1,40.0,ONEWAY,1
DE BRV,,,Full,True,45R1,40.0,CARRIER,1
DE HAM,,,Empty,False,22G1,20.0,CARRIER,1
DE HAM,,,Empty,False,25G1,20.0,CARRIER,2
DE HAM,,,Empty,False,45G1,40.0,CARRIER,2
DE HAM,,,Empty,False,4EG1,40.0,CARRIER,1
DE HAM,,,Empty,True,22G1,20.0,CARRIER,1
DE HAM,,,Empty,True,25G1,20.0,CARRIER,1
DE HAM,,,Empty,True,45G1,40.0,CARRIER,1
DK AAR,,,Empty,False,22B0,20.0,CARRIER,1
DK AAR,,,Empty,False,22G1,20.0,CARRIER,6
DK AAR,,,Empty,False,22G1,20.0,ONEWAY,1
DK AAR,,,Empty,False,22GB,20.0,CARRIER,1
DK AAR,,,Empty,False,22K0,20.0,CARRIER,1
DK AAR,,,Empty,False,22K0,20.0,SHIPPER,1
DK AAR,,,Empty,False,22P3,20.0,ONEWAY,1
DK AAR,,,Empty,False,22U1,20.0,CARRIER,1
DK AAR,,,Empty,False,22U1,20.0,SHIPPER,1
DK AAR,,,Empty,False,42G1,40.0,CARRIER,1
DK AAR,,,Empty,False,42P1,40.0,ONEWAY,1
DK AAR,,,Empty,False,42P3,40.0,CARRIER,4
DK AAR,,,Empty,False,42P3,40.0,ONEWAY,1
DK AAR,,,Empty,False,42U1,40.0,CARRIER,1
DK AAR,,,Empty,False,45G1,40.0,CARRIER,18
DK AAR,,,Empty,False,45G1,40.0,ONEWAY,1
DK AAR,,,Empty,False,45P3,40.0,CARRIER,4
DK AAR,,,Empty,False,45P3,40.0,ONEWAY,1
DK AAR,,,Empty,False,45R1,40.0,CARRIER,5
DK AAR,,,Empty,False,45R1,40.0,ONEWAY,6
DK AAR,,,Empty,False,45U1,40.0,CARRIER,1
DK AAR,,,Empty,False,45U1,40.0,ONEWAY,1
DK AAR,,,Empty,False,4EG1,40.0,CARRIER,4
DK AAR,,,Empty,False,LEG2,45.0,CARRIER,1
DK AAR,,,Empty,False,LNRB,45.0,CARRIER,1
DK AAR,,,Empty,True,22G1,20.0,CARRIER,1
DK AAR,,,Empty,True,22G1,20.0,ONEWAY,1
DK AAR,,,Empty,True,22K0,20.0,CARRIER,1
DK AAR,,,Empty,True,22K0,20.0,SHIPPER,1
DK AAR,,,Empty,True,22R1,20.0,ONEWAY,1
DK AAR,,,Empty,True,42P3,40.0,CARRIER,1
DK AAR,,,Empty,True,42U1,40.0,ONEWAY,1
DK AAR,,,Empty,True,45G1,40.0,CARRIER,1
DK AAR,,,Empty,True,45G1,40.0,ONEWAY,1
DK AAR,,,Empty,True,45G1,40.0,SHIPPER,1
DK AAR,,,Empty,True,45P3,40.0,CARRIER,1
DK AAR,,,Empty,True,45R1,40.0,CARRIER,1
DK AAR,,,Empty,True,45R1,40.0,ONEWAY,1
DK AAR,,,Empty,True,4EG1,40.0,SHIPPER,1
DK AAR,,,Full,False,22B0,20.0,CARRIER,1
DK AAR,,,Full,False,22G1,20.0,CARRIER,1
DK AAR,,,Full,False,22G1,20.0,ONEWAY,1
DK AAR,,,Full,False,22G1,20.0,SHIPPER,1
DK AAR,,,Full,False,22U1,20.0,CARRIER,1
DK AAR,,,Full,False,22U1,20.0,ONEWAY,1
DK AAR,,,Full,False,42P1,40.0,SHIPPER,1
DK AAR,,,Full,False,42U1,40.0,CARRIER,1
DK AAR,,,Full,False,45G1,40.0,CARRIER,1
DK AAR,,,Full,False,45G1,40.0,ONEWAY,1
DK AAR,,,Full,False,45R1,40.0,CARRIER,1
DK AAR,,,Full,False,45R1,40.0,ONEWAY,10
DK AAR,,,Full,False,45R1,40.0,SHIPPER,1
DK AAR,,,Full,False,45RB,40.0,CARRIER,1
DK AAR,,,Full,False,45U1,40.0,ONEWAY,1
DK AAR,,,Full,True,22G1,20.0,CARRIER,1
DK AAR,,,Full,True,22G1,20.0,ONEWAY,1
DK AAR,,,Full,True,22K0,20.0,CARRIER,1
DK AAR,,,Full,True,45G1,40.0,CARRIER,1
DK AAR,,,Full,True,45G1,40.0,ONEWAY,1
DK AAR,,,Full,True,45R1,40.0,CARRIER,1
DK AAR,,,Full,True,45R1,40.0,ONEWAY,6
DK AAR,,,Full,True,4EG1,40.0,CARRIER,1
EE TLL,,,Empty,False,45G1,40.0,CARRIER,1
ES ALG,,,Full,False,22G1,20.0,CARRIER,1
ES BIO,,,Empty,False,22G1,20.0,CARRIER,1
ES BIO,,,Empty,False,45G1,40.0,CARRIER,1
ES BIO,,,Empty,False,45G1,40.0,ONEWAY,1
ES BIO,,,Full,False,22G1,20.0,CARRIER,1
ES BIO,,,Full,False,22GB,20.0,SHIPPER,1
ES BIO,,,Full,True,22G1,20.0,CARRIER,1
ES BIO,,,Full,True,45G1,40.0,CARRIER,1
ES BIO,,,Full,True,45G1,40.0,ONEWAY,1
ES LPA,,,Empty,False,45R1,40.0,CARRIER,1
ES SCT,,,Empty,False,45R1,40.0,CARRIER,1
ES SCT,,,Empty,False,45R1,40.0,ONEWAY,1
ES SVQ,,,Empty,False,22G1,20.0,ONEWAY,1
ES VGO,,,Empty,False,22G1,20.0,CARRIER,1
ES VGO,,,Empty,False,45G1,40.0,CARRIER,1
ES VGO,,,Empty,False,45R1,40.0,CARRIER,1
ES VGO,,,Empty,False,4EG1,40.0,CARRIER,1
ES VGO,,,Full,False,45R1,40.0,CARRIER,1
ES VLC,,,Full,True,22G1,20.0,CARRIER,1
ES VLC,,,Full,True,22G1,20.0,ONEWAY,1
FI HEL,,,Empty,False,45G1,40.0,CARRIER,1
FI HEL,,,Empty,False,45R1,40.0,CARRIER,1
FO KVI,,,Empty,False,22G1,20.0,CARRIER,1
FO KVI,,,Empty,False,45G1,40.0,CARRIER,1
FO KVI,,,Full,False,42U1,40.0,CARRIER,1
FO THO,,,Empty,False,22G1,20.0,CARRIER,1
FO THO,,,Empty,False,22G1,20.0,SHIPPER,1
FO THO,,,Empty,False,22K0,20.0,SHIPPER,1
FO THO,,,Empty,False,22U1,20.0,CARRIER,1
FO THO,,,Empty,False,42P3,40.0,CARRIER,1
FO THO,,,Empty,False,42U1,40.0,CARRIER,1
FO THO,,,Empty,False,45G1,40.0,CARRIER,1
FO THO,,,Empty,False,45G1,40.0,ONEWAY,1
FO THO,,,Empty,False,45P3,40.0,ONEWAY,1
FO THO,,,Empty,False,45R1,40.0,CARRIER,17
FO THO,,,Empty,False,45R1,40.0,ONEWAY,1
FO THO,,,Empty,False,45RB,40.0,CARRIER,1
FO THO,,,Empty,False,45U1,40.0,CARRIER,1
FO THO,,,Empty,False,LEG2,45.0,CARRIER,1
FO THO,,,Empty,False,LEG2,45.0,SHIPPER,1
FO THO,,,Empty,False,LNRB,45.0,CARRIER,3
FO THO,,,Empty,True,22G1,20.0,CARRIER,1
FO THO,,,Empty,True,22G1,20.0,SHIPPER,1
FO THO,,,Empty,True,22R1,20.0,CARRIER,1
FO THO,,,Empty,True,22U1,20.0,CARRIER,1
FO THO,,,Empty,True,45G1,40.0,CARRIER,1
FO THO,,,Empty,True,45G1,40.0,ONEWAY,1
FO THO,,,Empty,True,45R1,40.0,CARRIER,2
FO THO,,,Empty,True,45R1,40.0,ONEWAY,2
FO THO,,,Empty,True,45R1,40.0,SHIPPER,1
FO THO,,,Empty,True,45RB,40.0,CARRIER,2
FO THO,,,Full,False,22B0,20.0,CARRIER,1
FO THO,,,Full,False,22G1,20.0,CARRIER,5
FO THO,,,Full,False,22G1,20.0,ONEWAY,1
FO THO,,,Full,False,22G1,20.0,SHIPPER,1
FO THO,,,Full,False,22K0,20.0,SHIPPER,1
FO THO,,,Full,False,22U1,20.0,ONEWAY,1
FO THO,,,Full,False,42G1,40.0,SHIPPER,1
FO THO,,,Full,False,42P3,40.0,CARRIER,5
FO THO,,,Full,False,42P3,40.0,ONEWAY,1
FO THO,,,Full,False,42P3,40.0,SHIPPER,1
FO THO,,,Full,False,42U1,40.0,CARRIER,1
FO THO,,,Full,False,45G1,40.0,CARRIER,13
FO THO,,,Full,False,45G1,40.0,ONEWAY,1
FO THO,,,Full,False,45P3,40.0,CARRIER,1
FO THO,,,Full,False,45R1,40.0,CARRIER,3
FO THO,,,Full,False,45R1,40.0,ONEWAY,2
FO THO,,,Full,False,45U1,40.0,CARRIER,1
FO THO,,,Full,False,45U1,40.0,ONEWAY,1
FO THO,,,Full,False,4EG1,40.0,CARRIER,1
FO THO,,,Full,False,LEG2,45.0,CARRIER,1
FO THO,,,Full,False,LNRB,45.0,CARRIER,1
FO THO,,,Full,True,22G1,20.0,CARRIER,1
FO THO,,,Full,True,22R1,20.0,CARRIER,1
FO THO,,,Full,True,42P3,40.0,CARRIER,1
FO THO,,,Full,True,42U1,40.0,CARRIER,1
FO THO,,,Full,True,45G1,40.0,CARRIER,4
FO THO,,,Full,True,45G1,40.0,ONEWAY,1
FO THO,,,Full,True,45R1,40.0,CARRIER,1
FO THO,,,Full,True,45R1,40.0,ONEWAY,1
FO THO,,,Full,True,45RB,40.0,CARRIER,1
FO THO,,,Full,True,45U1,40.0,CARRIER,1
FO THO,,,Full,True,45U1,40.0,ONEWAY,1
FO THO,,,Full,True,4EG1,40.0,CARRIER,1
FO THO,,,Full,True,LNRB,45.0,CARRIER,1
FO TVO,,,Empty,False,45G1,40.0,CARRIER,1
FO TVO,,,Full,False,22G1,20.0,CARRIER,1
FR BOL,,,Empty,False,45G1,40.0,CARRIER,1
FR BOL,,,Empty,False,45R1,40.0,CARRIER,1
FR BOL,,,Empty,True,45R1,40.0,CARRIER,1
GB GSY,,,Full,True,22G1,20.0,SHIPPER,1
GB IMM,,,Empty,False,22G1,20.0,CARRIER,2
GB IMM,,,Empty,False,22G1,20.0,ONEWAY,1
GB IMM,,,Empty,False,22GB,20.0,CARRIER,1
GB IMM,,,Empty,False,22H5,20.0,CARRIER,1
GB IMM,,,Empty,False,22K0,20.0,CARRIER,1
GB IMM,,,Empty,False,22K2,20.0,CARRIER,1
GB IMM,,,Empty,False,42P3,40.0,CARRIER,1
GB IMM,,,Empty,False,42U1,40.0,CARRIER,1
GB IMM,,,Empty,False,45G1,40.0,CARRIER,4
GB IMM,,,Empty,False,45G1,40.0,SHIPPER,1
GB IMM,,,Empty,False,45P3,40.0,CARRIER,1
GB IMM,,,Empty,False,45R1,40.0,CARRIER,2
GB IMM,,,Empty,False,45R1,40.0,ONEWAY,1
GB IMM,,,Empty,False,45R1,40.0,SHIPPER,1
GB IMM,,,Empty,False,4EG1,40.0,CARRIER,2
GB IMM,,,Empty,False,LNRB,45.0,CARRIER,1
GB IMM,,,Empty,True,22G1,20.0,CARRIER,1
GB IMM,,,Empty,True,45G1,40.0,CARRIER,1
GB IMM,,,Empty,True,45R1,40.0,CARRIER,2
GB IMM,,,Empty,True,4EG1,40.0,CARRIER,2
GB IMM,,,Full,False,22G1,20.0,CARRIER,1
GB IMM,,,Full,False,22G1,20.0,SHIPPER,1
GB IMM,,,Full,False,22R1,20.0,CARRIER,1
GB IMM,,,Full,False,22U1,20.0,CARRIER,1
GB IMM,,,Full,False,45G1,40.0,CARRIER,1
GB IMM,,,Full,False,45G1,40.0,ONEWAY,1
GB IMM,,,Full,False,45P3,40.0,CARRIER,1
GB IMM,,,Full,False,45R1,40.0,CARRIER,2
GB IMM,,,Full,False,4EG1,40.0,CARRIER,1
GB IMM,,,Full,True,22G1,20.0,CARRIER,1
GB IMM,,,Full,True,42P3,40.0,CARRIER,1
GB IMM,,,Full,True,45G1,40.0,CARRIER,1
GB IMM,,,Full,True,45G1,40.0,ONEWAY,1
GB IMM,,,Full,True,45P3,40.0,CARRIER,1
GB IMM,,,Full,True,45R1,40.0,CARRIER,1
GB IMM,,,Full,True,LNRB,45.0,CARRIER,1
GB SCR,,,Empty,False,45G1,40.0,CARRIER,1
GB SCR,,,Empty,False,45G1,40.0,SHIPPER,1
GB SCR,,,Empty,False,45R1,40.0,CARRIER,1
IE DUB,,,Empty,False,22G1,20.0,CARRIER,1
IS AKR,,,Empty,False,45G1,40.0,CARRIER,1
IS AKR,,,Empty,False,4EG1,40.0,CARRIER,1
IS AKU,,,Empty,False,22G1,20.0,CARRIER,1
IS AKU,,,Empty,False,22H5,20.0,CARRIER,1
IS AKU,,,Empty,False,22U1,20.0,CARRIER,1
IS AKU,,,Empty,False,42G1,40.0,ONEWAY,1
IS AKU,,,Empty,False,42P3,40.0,CARRIER,1
IS AKU,,,Empty,False,42U1,40.0,CARRIER,1
IS AKU,,,Empty,False,45G1,40.0,CARRIER,1
IS AKU,,,Empty,False,45G1,40.0,ONEWAY,1
IS AKU,,,Empty,False,45GB,40.0,CARRIER,1
IS AKU,,,Empty,False,45P3,40.0,CARRIER,1
IS AKU,,,Empty,False,45R1,40.0,CARRIER,6
IS AKU,,,Empty,False,45R1,40.0,ONEWAY,1
IS AKU,,,Empty,False,45RB,40.0,CARRIER,1
IS AKU,,,Empty,False,4EG1,40.0,CARRIER,1
IS AKU,,,Empty,True,22G1,20.0,CARRIER,1
IS AKU,,,Empty,True,45G1,40.0,CARRIER,1
IS AKU,,,Empty,True,45G1,40.0,ONEWAY,1
IS AKU,,,Empty,True,45R1,40.0,CARRIER,3
IS AKU,,,Empty,True,45R1,40.0,ONEWAY,1
IS AKU,,,Empty,True,45RB,40.0,CARRIER,1
IS AKU,,,Full,False,22G1,20.0,CARRIER,1
IS AKU,,,Full,False,22K0,20.0,SHIPPER,1
IS AKU,,,Full,False,42U1,40.0,CARRIER,1
IS AKU,,,Full,False,45G1,40.0,CARRIER,3
IS AKU,,,Full,False,45G1,40.0,ONEWAY,1
IS AKU,,,Full,False,45R1,40.0,CARRIER,3
IS AKU,,,Full,False,45RB,40.0,CARRIER,1
IS AKU,,,Full,False,4EG1,40.0,CARRIER,1
IS AKU,,,Full,True,22G1,20.0,CARRIER,1
IS AKU,,,Full,True,45G1,40.0,CARRIER,1
IS AKU,,,Full,True,45R1,40.0,CARRIER,1
IS BIL,,,Empty,False,45R1,40.0,CARRIER,1
IS BIL,,,Empty,False,LNRB,45.0,CARRIER,1
IS DAL,,,Empty,False,45G1,40.0,CARRIER,1
IS DAL,,,Empty,False,45H5,40.0,CARRIER,1
IS DAL,,,Empty,False,45R1,40.0,CARRIER,1
IS GRF,,,Empty,False,45R1,40.0,CARRIER,1
IS GRT,,,Empty,False,22G1,20.0,CARRIER,32
IS GRT,,,Empty,False,22G1,20.0,ONEWAY,1
IS GRT,,,Empty,False,22GB,20.0,CARRIER,2
IS GRT,,,Empty,False,42P3,40.0,CARRIER,3
IS GRT,,,Empty,False,42U1,40.0,CARRIER,1
IS GRT,,,Empty,False,45G1,40.0,CARRIER,1
IS GRT,,,Empty,False,45G1,40.0,ONEWAY,1
IS GRT,,,Empty,False,45P3,40.0,CARRIER,4
IS GRT,,,Empty,False,45R1,40.0,CARRIER,1
IS GRT,,,Empty,False,45U1,40.0,CARRIER,1
IS GRT,,,Full,False,22G1,20.0,CARRIER,3
IS GRT,,,Full,False,22GB,20.0,CARRIER,1
IS GRT,,,Full,True,22G1,20.0,CARRIER,36
IS GRT,,,Full,True,22G1,20.0,ONEWAY,1
IS GRT,,,Full,True,22GB,20.0,CARRIER,1
IS GRT,,,Full,True,42G1,40.0,CARRIER,1
IS GRT,,,Full,True,42P3,40.0,CARRIER,1
IS GRT,,,Full,True,42U1,40.0,CARRIER,1
IS GRT,,,Full,True,45G1,40.0,CARRIER,1
IS GRT,,,Full,True,45P3,40.0,CARRIER,1
IS GRT,,,Full,True,45U1,40.0,CARRIER,1
IS HAF,,,Empty,False,22G1,20.0,CARRIER,1
IS HAF,,,Empty,False,45G1,40.0,CARRIER,1
IS HAF,,,Empty,False,45G1,40.0,SHIPPER,1
IS HAF,,,Empty,False,45R1,40.0,CARRIER,8
IS HAF,,,Empty,False,45R1,40.0,ONEWAY,1
IS HAF,,,Empty,False,45RB,40.0,CARRIER,1
IS HUS,,,Empty,False,22G1,20.0,CARRIER,2
IS HUS,,,Empty,False,22GB,20.0,CARRIER,1
IS HUS,,,Empty,False,42P3,40.0,CARRIER,2
IS HUS,,,Empty,False,45G1,40.0,CARRIER,3
IS HUS,,,Empty,False,45G1,40.0,ONEWAY,1
IS HUS,,,Empty,False,45P3,40.0,CARRIER,1
IS HUS,,,Empty,False,45R1,40.0,CARRIER,2
IS HUS,,,Empty,False,45RB,40.0,CARRIER,1
IS HUS,,,Empty,True,22G1,20.0,CARRIER,1
IS HUS,,,Empty,True,22GB,20.0,CARRIER,1
IS HUS,,,Empty,True,45G1,40.0,CARRIER,1
IS HUS,,,Empty,True,45G1,40.0,ONEWAY,1
IS HUS,,,Empty,True,45R1,40.0,CARRIER,1
IS HUS,,,Empty,True,45RB,40.0,CARRIER,1
IS HUS,,,Full,False,22G1,20.0,CARRIER,1
IS HUS,,,Full,False,22GB,20.0,CARRIER,1
IS HUS,,,Full,False,42P3,40.0,CARRIER,1
IS HUS,,,Full,False,45G1,40.0,CARRIER,1
IS HUS,,,Full,False,45G1,40.0,ONEWAY,1
IS HUS,,,Full,False,45R1,40.0,CARRIER,1
IS HUS,,,Full,False,45RB,40.0,CARRIER,1
IS HUS,,,Full,True,22G1,20.0,CARRIER,1
IS HUS,,,Full,True,45G1,40.0,CARRIER,1
IS ISA,,,Empty,False,22G1,20.0,CARRIER,1
IS ISA,,,Empty,False,42P3,40.0,CARRIER,1
IS ISA,,,Empty,False,42U1,40.0,CARRIER,1
IS ISA,,,Empty,False,45G1,40.0,CARRIER,1
IS ISA,,,Empty,False,45GB,40.0,SHIPPER,1
IS ISA,,,Empty,False,45H5,40.0,CARRIER,1
IS ISA,,,Empty,False,45P3,40.0,CARRIER,1
IS ISA,,,Empty,False,45R1,40.0,CARRIER,3
IS ISA,,,Empty,False,45R1,40.0,ONEWAY,1
IS ISA,,,Empty,False,45R1,40.0,SHIPPER,1
IS ISA,,,Empty,False,45U1,40.0,SHIPPER,1
IS ISA,,,Full,False,42U1,40.0,SHIPPER,1
IS ISA,,,Full,False,45G1,40.0,CARRIER,1
IS ISA,,,Full,False,45U1,40.0,SHIPPER,1
IS ISA,,,Full,True,45R1,40.0,CARRIER,1
IS KEV,,,Empty,False,22G1,20.0,CARRIER,1
IS KEV,,,Empty,False,22R1,20.0,CARRIER,1
IS KEV,,,Empty,False,45G1,40.0,CARRIER,1
IS KEV,,,Empty,False,45G1,40.0,ONEWAY,1
IS KEV,,,Empty,False,45R1,40.0,ONEWAY,1
IS KEV,,,Empty,False,4EG1,40.0,ONEWAY,1
IS REY,,,Empty,False,22B0,20.0,CARRIER,1
IS REY,,,Empty,False,22G1,20.0,CARRIER,13
IS REY,,,Empty,False,22G1,20.0,ONEWAY,2
IS REY,,,Empty,False,22GB,20.0,CARRIER,2
IS REY,,,Empty,False,22H5,20.0,CARRIER,1
IS REY,,,Empty,False,22K0,20.0,CARRIER,1
IS REY,,,Empty,False,22K0,20.0,SHIPPER,2
IS REY,,,Empty,False,22P3,20.0,CARRIER,1
IS REY,,,Empty,False,22R1,20.0,CARRIER,1
IS REY,,,Empty,False,22U1,20.0,CARRIER,1
IS REY,,,Empty,False,22U1,20.0,ONEWAY,1
IS REY,,,Empty,False,22U1,20.0,SHIPPER,1
IS REY,,,Empty,False,25G1,20.0,CARRIER,1
IS REY,,,Empty,False,42G1,40.0,CARRIER,3
IS REY,,,Empty,False,42G1,40.0,ONEWAY,1
IS REY,,,Empty,False,42N7,40.0,CARRIER,1
IS REY,,,Empty,False,42P3,40.0,CARRIER,17
IS REY,,,Empty,False,42P3,40.0,ONEWAY,1
IS REY,,,Empty,False,42P3,40.0,SHIPPER,1
IS REY,,,Empty,False,42U1,40.0,CARRIER,9
IS REY,,,Empty,False,42U1,40.0,ONEWAY,1
IS REY,,,Empty,False,45G1,40.0,CARRIER,61
IS REY,,,Empty,False,45G1,40.0,ONEWAY,2
IS REY,,,Empty,False,45G1,40.0,SHIPPER,1
IS REY,,,Empty,False,45GB,40.0,CARRIER,1
IS REY,,,Empty,False,45H5,40.0,CARRIER,1
IS REY,,,Empty,False,45P3,40.0,CARRIER,5
IS REY,,,Empty,False,45P3,40.0,ONEWAY,1
IS REY,,,Empty,False,45R1,40.0,CARRIER,16
IS REY,,,Empty,False,45R1,40.0,ONEWAY,1
IS REY,,,Empty,False,45R1,40.0,SHIPPER,1
IS REY,,,Empty,False,45RB,40.0,CARRIER,2
IS REY,,,Empty,False,45U1,40.0,CARRIER,1
IS REY,,,Empty,False,4EG1,40.0,CARRIER,8
IS REY,,,Empty,False,L5G1,45.0,CARRIER,1
IS REY,,,Empty,False,L5G1,45.0,ONEWAY,1
IS REY,,,Empty,False,LEG1,45.0,CARRIER,1
IS REY,,,Empty,False,LNRB,45.0,CARRIER,1
IS REY,,,Empty,True,22G1,20.0,CARRIER,1
IS REY,,,Empty,True,22G1,20.0,ONEWAY,1
IS REY,,,Empty,True,22H5,20.0,CARRIER,1
IS REY,,,Empty,True,42P3,40.0,CARRIER,1
IS REY,,,Empty,True,42P3,40.0,ONEWAY,1
IS REY,,,Empty,True,42U1,40.0,CARRIER,1
IS REY,,,Empty,True,45G1,40.0,CARRIER,1
IS REY,,,Empty,True,45G1,40.0,ONEWAY,1
IS REY,,,Empty,True,45R1,40.0,CARRIER,3
IS REY,,,Empty,True,45R1,40.0,ONEWAY,1
IS REY,,,Empty,True,45RB,40.0,CARRIER,1
