Commodity,Year,Week,Origin,DepartureTime,Destination,ArrivalTime,ContainerType,ContainerSize,Owner,Count,Truncated,FinalDestination,ContractType
CARRY_51_IS REY_DK AAR,2025,4,IS REY,0,DK AAR,447,45G1,40.0,Carrier,1,False,DK AAR,
CARRY_52_IS REY_US PWM,2025,4,IS REY,4,US PWM,463,45G1,40.0,Carrier,1,False,US PWM,
CARRY_53_IS REY_US PWM,2025,4,IS REY,4,US PWM,463,45R1,40.0,Carrier,1,False,US PWM,
CARRY_54_IS REY_CA HAL,2025,4,IS REY,36,CA HAL,352,45R1,40.0,Carrier,3,False,CA HAL,
CARRY_55_IS REY_CA HAL,2025,4,IS REY,0,CA HAL,352,22G1,20.0,Carrier,1,False,CA HAL,
CARRY_56_IS REY_US PWM,2025,4,IS REY,0,US PWM,463,45G1,40.0,Carrier,3,False,US PWM,
k0_45G1_40_CARRIER,2025,2,IS REY,66,SE HEL,225,45G1,40.0,CARRIER,1,False,SE HEL,PURCHASE_AGREEMENT
k1_45P3_40_CARRIER,2025,2,IS GRT,66,GB IMM,172,45P3,40.0,CARRIER,6,False,GB IMM,LONG
k2_42P3_40_LEASED,2025,2,IS GRT,66,GB IMM,172,42P3,40.0,LEASED,1,False,GB IMM,MASTER
k3_22GB_20_CARRIER,2025,2,IS GRT,66,NL RTM,163,22GB,20.0,CARRIER,3,False,NL RTM,PURCHASE_AGREEMENT
k4_22GB_20_CARRIER,2025,2,IS GRT,66,NL RTM,163,22GB,20.0,CARRIER,1,False,NL RTM,CABOTAGE
k5_42P3_40_LEASED,2025,2,IS GRT,66,NL RTM,163,42P3,40.0,LEASED,1,False,NL RTM,MASTER
k6_22G1_20_LEASED,2025,2,IS GRT,66,NL RTM,163,22G1,20.0,LEASED,4,False,NL RTM,MASTER
k7_22GB_20_LEASED,2025,2,IS GRT,66,NL RTM,163,22GB,20.0,LEASED,1,False,NL RTM,MASTER
k8_45G1_40_CARRIER,2025,3,IS REY,71,NO FRK,223,45G1,40.0,CARRIER,1,False,NO FRK,LONG
k9_45R1_40_CARRIER,2025,3,IS REY,46,CA HAL,343,45R1,40.0,CARRIER,1,False,CA HAL,PURCHASE_AGREEMENT
k10_22G1_20_LEASED,2025,3,IS GRT,234,US PWM,463,22G1,20.0,LEASED,1,False,US PWM,MASTER
k11_42P3_40_CARRIER,2025,3,IS GRT,234,NL RTM,335,42P3,40.0,CARRIER,1,False,NL RTM,PURCHASE_AGREEMENT
k12_22G1_20_CARRIER,2025,3,IS GRT,234,NL RTM,335,22G1,20.0,CARRIER,4,False,NL RTM,CABOTAGE
k13_22GB_20_CARRIER,2025,3,IS GRT,234,NL RTM,335,22GB,20.0,CARRIER,1,False,NL RTM,CABOTAGE
k14_42P3_40_CARRIER,2025,3,IS GRT,234,NL RTM,335,42P3,40.0,CARRIER,5,False,NL RTM,LONG
k15_22G1_20_LEASED,2025,3,IS GRT,234,NL RTM,335,22G1,20.0,LEASED,1,False,NL RTM,ONEWAY
k16_22GB_20_LEASED,2025,3,IS GRT,234,NL RTM,335,22GB,20.0,LEASED,1,False,NL RTM,PURCHASE
k17_45G1_40_CARRIER,2025,3,IS REY,93,NL RTM,163,45G1,40.0,CARRIER,1,False,NL RTM,PURCHASE_AGREEMENT
k18_22G1_20_CARRIER,2025,3,IS REY,93,NL RTM,163,22G1,20.0,CARRIER,3,False,NL RTM,CABOTAGE
k19_22G1_20_LEASED,2025,3,IS REY,93,NL RTM,163,22G1,20.0,LEASED,1,False,NL RTM,MASTER
k20_45G1_40_CARRIER,2025,3,IS REY,66,DE BRV,180,45G1,40.0,CARRIER,1,False,DE BRV,LONG
k21_45R1_40_CARRIER,2025,3,IS REY,71,GB IMM,172,45R1,40.0,CARRIER,1,False,GB IMM,LONG
k22_22G1_20_CARRIER,2025,4,CA HAL,141,IS REY,313,22G1,20.0,CARRIER,1,False,IS REY,CABOTAGE
k23_45G1_40_CARRIER,2025,4,CA HAL,141,IS REY,313,45G1,40.0,CARRIER,1,False,IS REY,LONG
k24_22G1_20_CARRIER,2025,4,CA HAL,141,IS REY,313,22G1,20.0,CARRIER,1,False,IS REY,LONG
k25_45R1_40_CARRIER,2025,4,CA HAL,141,DE BRV,520,45R1,40.0,CARRIER,1,False,DE BRV,PURCHASE_AGREEMENT
k26_42P3_40_LEASED,2025,4,CA HAL,141,IS REY,313,42P3,40.0,LEASED,1,False,IS REY,MASTER
k27_22G1_20_LEASED,2025,4,CA HAL,141,IS REY,313,22G1,20.0,LEASED,1,False,IS REY,MASTER
k28_22G1_20_CARRIER,2025,4,DE BRV,38,FO THO,168,22G1,20.0,CARRIER,1,False,FO THO,LONG
k29_45G1_40_CARRIER,2025,4,DE BRV,38,IS REY,205,45G1,40.0,CARRIER,1,False,IS REY,CABOTAGE
k30_42P3_40_CARRIER,2025,4,DE BRV,38,IS REY,205,42P3,40.0,CARRIER,1,False,IS REY,CABOTAGE
k31_45G1_40_CARRIER,2025,4,DE BRV,38,US PWM,463,45G1,40.0,CARRIER,1,False,US PWM,CABOTAGE
k32_22G1_20_CARRIER,2025,4,DE BRV,38,US PWM,463,22G1,20.0,CARRIER,1,False,US PWM,LONG
k33_22G1_20_LEASED,2025,4,DE BRV,38,IS REY,205,22G1,20.0,LEASED,1,False,IS REY,ONEWAY
k34_45G1_40_SHIPPER,2025,4,DE BRV,38,US PWM,463,45G1,40.0,SHIPPER,1,False,US PWM,CABOTAGE
k35_45G1_40_CARRIER,2025,4,DK AAR,110,FO THO,168,45G1,40.0,CARRIER,1,False,FO THO,PURCHASE_AGREEMENT
k36_45R1_40_CARRIER,2025,4,DK AAR,110,FO THO,168,45R1,40.0,CARRIER,2,False,FO THO,PURCHASE_AGREEMENT
k37_22G1_20_CARRIER,2025,4,DK AAR,110,US PWM,592,22G1,20.0,CARRIER,1,False,US PWM,LONG
k38_45G1_40_LEASED,2025,4,FO THO,129,DE BRV,180,45G1,40.0,LEASED,1,False,DE BRV,MASTER
k39_45R1_40_CARRIER,2025,4,FO THO,129,DK AAR,246,45R1,40.0,CARRIER,1,False,DK AAR,PURCHASE_AGREEMENT
k40_22K0_20_SHIPPER,2025,4,FO THO,129,DK AAR,246,22K0,20.0,SHIPPER,1,False,DK AAR,
k41_45R1_40_LEASED,2025,4,FO THO,124,DK AAR,250,45R1,40.0,LEASED,1,False,DK AAR,ONEWAY
k42_45R1_40_CARRIER,2025,4,FO THO,124,GB IMM,172,45R1,40.0,CARRIER,1,False,GB IMM,PURCHASE_AGREEMENT
k43_LNRB_45_LEASED,2025,4,FO THO,124,GB IMM,172,LNRB,45.0,LEASED,1,False,GB IMM,PURCHASE
k44_22G1_20_CARRIER,2025,4,FO THO,129,SE HEL,225,22G1,20.0,CARRIER,1,False,SE HEL,CABOTAGE
k45_42P3_40_CARRIER,2025,4,GB TEE,94,IS REY,156,42P3,40.0,CARRIER,1,False,IS REY,PURCHASE_AGREEMENT
k46_45G1_40_CARRIER,2025,4,GB TEE,94,IS REY,156,45G1,40.0,CARRIER,1,False,IS REY,CABOTAGE
k47_42P3_40_CARRIER,2025,4,GB TEE,94,IS REY,156,42P3,40.0,CARRIER,2,False,IS REY,LONG
k48_45G1_40_CARRIER,2025,4,GB TEE,94,CA NWP,587,45G1,40.0,CARRIER,1,False,CA NWP,LONG
k49_22G1_20_CARRIER,2025,4,GB TEE,94,US PWM,463,22G1,20.0,CARRIER,1,False,US PWM,LONG
k50_45R1_40_CARRIER,2025,4,GB TEE,94,US PWM,463,45R1,40.0,CARRIER,1,False,US PWM,LONG
k51_42P3_40_CARRIER,2025,4,IS REY,244,FO THO,290,42P3,40.0,CARRIER,1,False,FO THO,LONG
k52_45R1_40_CARRIER,2025,4,IS REY,242,CA HAL,546,45R1,40.0,CARRIER,1,False,CA HAL,LONG
k53_45P3_40_CARRIER,2025,4,IS GRT,401,IS REY,416,45P3,40.0,CARRIER,1,True,GB IMM,PURCHASE_AGREEMENT
k54_22G1_20_CARRIER,2025,4,IS GRT,401,IS REY,416,22G1,20.0,CARRIER,1,True,GB IMM,PURCHASE_AGREEMENT
k55_22G1_20_CARRIER,2025,4,IS GRT,401,IS REY,416,22G1,20.0,CARRIER,1,True,SE HEL,LONG
k56_22G1_20_CARRIER,2025,4,IS GRT,401,IS REY,416,22G1,20.0,CARRIER,1,True,US PWM,LONG
k57_22GB_20_CARRIER,2025,4,IS GRT,401,NL RTM,503,22GB,20.0,CARRIER,1,False,NL RTM,PURCHASE_AGREEMENT
k58_22G1_20_CARRIER,2025,4,IS GRT,401,NL RTM,503,22G1,20.0,CARRIER,40,False,NL RTM,PURCHASE_AGREEMENT
k59_22G1_20_LEASED,2025,4,IS GRT,401,NL RTM,503,22G1,20.0,LEASED,1,False,NL RTM,ONEWAY
k60_22G1_20_LEASED,2025,4,IS GRT,401,NL RTM,503,22G1,20.0,LEASED,1,False,NL RTM,PURCHASE
k61_45G1_40_CARRIER,2025,4,IS REY,264,NL RTM,335,45G1,40.0,CARRIER,1,False,NL RTM,PURCHASE_AGREEMENT
k62_22G1_20_CARRIER,2025,4,IS REY,264,NL RTM,335,22G1,20.0,CARRIER,3,False,NL RTM,CABOTAGE
k63_22GB_20_CARRIER,2025,4,IS REY,264,NL RTM,335,22GB,20.0,CARRIER,1,False,NL RTM,LONG
k64_45G1_40_CARRIER,2025,4,IS REY,242,US PWM,463,45G1,40.0,CARRIER,1,False,US PWM,PURCHASE_AGREEMENT
k65_45RB_40_CARRIER,2025,4,IS REY,242,US PWM,463,45RB,40.0,CARRIER,1,False,US PWM,PURCHASE_AGREEMENT
k66_45R1_40_CARRIER,2025,4,IS REY,93,NL RTM,163,45R1,40.0,CARRIER,1,False,NL RTM,PURCHASE_AGREEMENT
k67_45R1_40_CARRIER,2025,4,IS REY,66,DK AAR,246,45R1,40.0,CARRIER,1,False,DK AAR,LONG
k68_45R1_40_CARRIER,2025,4,IS REY,242,US PWM,463,45R1,40.0,CARRIER,1,False,US PWM,LONG
k69_45R1_40_CARRIER,2025,4,IS REY,71,GB IMM,172,45R1,40.0,CARRIER,1,False,GB IMM,LONG
k70_45R1_40_CARRIER,2025,4,IS REY,264,NL RTM,335,45R1,40.0,CARRIER,1,False,NL RTM,LONG
k71_45G1_40_CARRIER,2025,4,IS REY,66,DE BRV,180,45G1,40.0,CARRIER,1,False,DE BRV,PURCHASE_AGREEMENT
k72_45G1_40_CARRIER,2025,4,IS REY,66,DE BRV,180,45G1,40.0,CARRIER,8,False,DE BRV,LONG
k73_45R1_40_CARRIER,2025,4,IS REY,66,DE BRV,180,45R1,40.0,CARRIER,3,False,DE BRV,LONG
k74_42P3_40_LEASED,2025,4,IS REY,66,DE BRV,180,42P3,40.0,LEASED,2,False,DE BRV,MASTER
k75_22G1_20_LEASED,2025,4,IS REY,66,DE BRV,180,22G1,20.0,LEASED,1,False,DE BRV,
k76_45R1_40_LEASED,2025,4,IS REY,66,DK AAR,246,45R1,40.0,LEASED,1,False,DK AAR,ONEWAY
k77_45G1_40_CARRIER,2025,4,IS REY,66,DK AAR,246,45G1,40.0,CARRIER,1,False,DK AAR,PURCHASE_AGREEMENT
k78_42U1_40_CARRIER,2025,4,IS REY,66,DK AAR,246,42U1,40.0,CARRIER,1,False,DK AAR,LONG
k79_45R1_40_CARRIER,2025,4,IS REY,71,DK AAR,250,45R1,40.0,CARRIER,1,False,DK AAR,PURCHASE_AGREEMENT
k80_45R1_40_LEASED,2025,4,IS REY,66,DK AAR,246,45R1,40.0,LEASED,1,False,DK AAR,ONEWAY
k81_22G1_20_LEASED,2025,4,IS REY,66,DK AAR,246,22G1,20.0,LEASED,2,False,DK AAR,MASTER
k82_22H5_20_CARRIER,2025,4,IS REY,71,GB IMM,172,22H5,20.0,CARRIER,1,False,GB IMM,PURCHASE_AGREEMENT
k83_LNRB_45_CARRIER,2025,4,IS REY,71,GB IMM,172,LNRB,45.0,CARRIER,1,False,GB IMM,PURCHASE_AGREEMENT
k84_22G1_20_LEASED,2025,4,IS REY,93,GB TEE,253,22G1,20.0,LEASED,1,False,GB TEE,MASTER
k85_45G1_40_CARRIER,2025,4,IS REY,71,IS VES,86,45G1,40.0,CARRIER,2,False,IS VES,LONG
k86_45R1_40_CARRIER,2025,4,IS REY,71,IS VES,86,45R1,40.0,CARRIER,1,False,IS VES,PURCHASE_AGREEMENT
k87_45R1_40_CARRIER,2025,4,IS REY,71,IS VES,86,45R1,40.0,CARRIER,1,False,IS VES,LONG
k88_45G1_40_CARRIER,2025,4,IS REY,93,NL RTM,163,45G1,40.0,CARRIER,2,False,NL RTM,PURCHASE_AGREEMENT
k89_42U1_40_CARRIER,2025,4,IS REY,93,NL RTM,163,42U1,40.0,CARRIER,1,False,NL RTM,LONG
k90_45R1_40_LEASED,2025,4,IS REY,93,NL RTM,163,45R1,40.0,LEASED,2,False,NL RTM,ONEWAY
k91_22R1_20_LEASED,2025,4,IS REY,93,NL RTM,163,22R1,20.0,LEASED,2,False,NL RTM,PURCHASE
k92_22G1_20_CARRIER,2025,4,IS REY,71,NO FRK,223,22G1,20.0,CARRIER,1,False,NO FRK,LONG
k93_22G1_20_LEASED,2025,4,IS REY,71,NO FRK,223,22G1,20.0,LEASED,3,False,NO FRK,MASTER
k94_45G1_40_CARRIER,2025,4,IS REY,66,SE HEL,225,45G1,40.0,CARRIER,3,False,SE HEL,PURCHASE_AGREEMENT
k95_45G1_40_CARRIER,2025,4,IS REY,66,SE HEL,225,45G1,40.0,CARRIER,25,False,SE HEL,LONG
k96_22G1_20_CARRIER,2025,4,IS REY,66,SE HEL,225,22G1,20.0,CARRIER,1,False,SE HEL,LONG
k97_45G1_40_CARRIER,2025,4,IS REY,46,US PWM,261,45G1,40.0,CARRIER,1,False,US PWM,PURCHASE_AGREEMENT
k98_22G1_20_CARRIER,2025,4,IS REY,46,US PWM,261,22G1,20.0,CARRIER,1,False,US PWM,PURCHASE_AGREEMENT
k99_22G1_20_CARRIER,2025,4,IS REY,46,US PWM,261,22G1,20.0,CARRIER,1,False,US PWM,LONG
k100_45G1_40_CARRIER,2025,4,IS REY,46,US PWM,261,45G1,40.0,CARRIER,8,False,US PWM,LONG
k101_LNRB_45_CARRIER,2025,4,IS RFJ,100,DE BRV,180,LNRB,45.0,CARRIER,1,False,DE BRV,PURCHASE_AGREEMENT
k102_45R1_40_CARRIER,2025,4,IS RFJ,100,DE BRV,180,45R1,40.0,CARRIER,2,False,DE BRV,LONG
k103_42P3_40_LEASED,2025,4,IS RFJ,100,DK AAR,246,42P3,40.0,LEASED,1,False,DK AAR,MASTER
k104_45R1_40_CARRIER,2025,4,IS RFJ,100,IS REY,205,45R1,40.0,CARRIER,1,False,IS REY,LONG
k105_45G1_40_LEASED,2025,4,IS VES,91,DK AAR,250,45G1,40.0,LEASED,1,False,DK AAR,ONEWAY
k106_45R1_40_CARRIER,2025,4,IS VES,91,IS REY,205,45R1,40.0,CARRIER,1,False,IS REY,LONG
k107_45R1_40_CARRIER,2025,4,IS VES,91,DE BRV,180,45R1,40.0,CARRIER,1,False,DE BRV,LONG
k108_22G1_20_LEASED,2025,4,NL RTM,70,IS GRT,200,22G1,20.0,LEASED,1,False,IS GRT,PURCHASE
k109_22GB_20_LEASED,2025,4,NL RTM,70,IS GRT,200,22GB,20.0,LEASED,2,False,IS GRT,MASTER
k110_22G1_20_LEASED,2025,4,NL RTM,70,IS GRT,200,22G1,20.0,LEASED,1,False,IS GRT,MASTER
k111_22G1_20_LEASED,2025,4,NL RTM,70,IS GRT,200,22G1,20.0,LEASED,1,False,IS GRT,PURCHASE
