Commodity,Year,Week,Origin,DepartureTime,Destination,ArrivalTime,ContainerType,ContainerSize,Owner,Count,Truncated,FinalDestination,ContractType
TLEG_23_IS REY_GB IMM,2025,6,IS REY,422,GB IMM,498,45G1,40.0,Carrier,3,False,GB IMM,
TLEG_25_IS REY_NL RTM,2025,6,IS REY,422,NL RTM,499,45G1,40.0,Carrier,1,False,NL RTM,
TLEG_26_IS REY_NL RTM,2025,6,IS REY,422,NL RTM,499,45R1,40.0,Carrier,4,False,NL RTM,
TLEG_27_IS REY_NL RTM,2025,6,IS REY,422,NL RTM,499,22G1,20.0,Carrier,2,False,NL RTM,
TLEG_29_IS REY_NL RTM,2025,6,IS REY,422,NL RTM,499,22G1,20.0,Shipper,1,False,NL RTM,
TLEG_30_IS REY_US PWM,2025,6,IS REY,343,US PWM,468,42P3,40.0,Carrier,2,False,US PWM,
TLEG_31_IS REY_IS GRT,2025,6,IS REY,343,IS GRT,402,45G1,40.0,Carrier,1,False,IS GRT,
TLEG_32_IS REY_CA NWP,2025,6,IS REY,343,CA NWP,476,LNRB,45.0,Carrier,1,False,CA NWP,
TLEG_33_IS REY_CA NWP,2025,6,IS REY,343,CA NWP,476,22G1,20.0,Carrier,1,False,CA NWP,
TLEG_34_IS REY_CA HAL,2025,6,IS REY,343,CA HAL,501,22G1,20.0,Carrier,1,False,CA HAL,
TLEG_35_IS REY_CA HAL,2025,6,IS REY,343,CA HAL,501,45R1,40.0,Carrier,2,False,CA HAL,
TLEG_36_IS REY_US PWM,2025,6,IS REY,343,US PWM,468,45R1,40.0,Carrier,1,False,US PWM,
TLEG_37_IS REY_US PWM,2025,6,IS REY,393,US PWM,468,45R1,40.0,Carrier,1,False,US PWM,
TLEG_38_IS REY_FO THO,2025,6,IS REY,324,FO THO,500,45G1,40.0,Carrier,1,False,FO THO,
TLEG_39_IS REY_CA NWP,2025,6,IS REY,324,CA NWP,476,45P3,40.0,Carrier,1,False,CA NWP,
TLEG_40_IS REY_IS RFJ,2025,6,IS REY,324,IS RFJ,442,4EG1,40.0,Leased,1,False,IS RFJ,
TLEG_41_IS REY_US PWM,2025,6,IS REY,324,US PWM,468,22K0,20.0,Shipper,1,False,US PWM,
TLEG_42_IS REY_CA NWP,2025,6,IS REY,393,CA NWP,476,45G1,40.0,Carrier,1,False,CA NWP,
TLEG_43_IS REY_CA NWP,2025,6,IS REY,393,CA NWP,476,22G1,20.0,Carrier,1,False,CA NWP,
TLEG_44_IS REY_NL RTM,2025,6,IS REY,393,NL RTM,499,22K0,20.0,Shipper,1,False,NL RTM,
TLEG_47_IS REY_US PWM,2025,6,IS REY,393,US PWM,468,45R1,40.0,Leased,1,False,US PWM,
TLEG_48_IS REY_US PWM,2025,6,IS REY,393,US PWM,468,45R1,40.0,Leased,1,False,US PWM,
CARRY_2_US PWM_CA NWP,2025,6,US PWM,127,CA NWP,476,45G1,40.0,Carrier,1,False,CA NWP,
CARRY_4_US PWM_CA NWP,2025,6,US PWM,127,CA NWP,476,45G1,40.0,Carrier,1,False,CA NWP,
CARRY_7_US PWM_CA HAL,2025,6,US PWM,127,CA HAL,501,45R1,40.0,Carrier,1,False,CA HAL,
CARRY_9_US PWM_CA HAL,2025,6,US PWM,127,CA HAL,501,45R1,40.0,Carrier,4,False,CA HAL,
CARRY_11_US PWM_CA NWP,2025,6,US PWM,127,CA NWP,476,45U1,40.0,Carrier,2,False,CA NWP,
CARRY_12_US PWM_CA NWP,2025,6,US PWM,127,CA NWP,476,42P3,40.0,Carrier,3,False,CA NWP,
CARRY_15_IS REY_US PWM,2025,6,IS REY,6,US PWM,468,22G1,20.0,Leased,1,False,US PWM,
CARRY_18_IS REY_IS VES,2025,6,IS REY,6,IS VES,412,45G1,40.0,Carrier,1,False,IS VES,
CARRY_20_IS REY_IS RFJ,2025,6,IS REY,6,IS RFJ,442,45G1,40.0,Carrier,1,False,IS RFJ,
CARRY_21_IS REY_IS VES,2025,6,IS REY,6,IS VES,412,22G1,20.0,Carrier,1,False,IS VES,
CARRY_24_DE BRV_DK AAR,2025,6,DE BRV,6,DK AAR,469,45R1,40.0,Carrier,3,False,DK AAR,
CARRY_25_DE BRV_SE HEL,2025,6,DE BRV,6,SE HEL,407,45G1,40.0,Leased,2,False,SE HEL,
CARRY_27_DE BRV_DK AAR,2025,6,DE BRV,6,DK AAR,469,45G1,40.0,Carrier,1,False,DK AAR,
CARRY_29_DE BRV_DK AAR,2025,6,DE BRV,6,DK AAR,469,22K0,20.0,Shipper,2,False,DK AAR,
CARRY_30_DE BRV_DK AAR,2025,6,DE BRV,6,DK AAR,469,45G1,40.0,Leased,1,False,DK AAR,
CARRY_32_DE BRV_SE HEL,2025,6,DE BRV,6,SE HEL,407,45R1,40.0,Carrier,1,False,SE HEL,
CARRY_33_DE BRV_SE HEL,2025,6,DE BRV,6,SE HEL,407,45G1,40.0,Carrier,21,False,SE HEL,
CARRY_34_CA HAL_IS REY,2025,6,CA HAL,7,IS REY,493,22G1,20.0,Carrier,1,False,IS REY,
CARRY_35_CA HAL_IS REY,2025,6,CA HAL,7,IS REY,493,45R1,40.0,Carrier,1,False,IS REY,
CARRY_36_CA HAL_IS REY,2025,6,CA HAL,7,IS REY,493,22G1,20.0,Leased,1,False,IS REY,
CARRY_37_CA HAL_IS REY,2025,6,CA HAL,7,IS REY,493,45G1,40.0,Carrier,1,False,IS REY,
CARRY_42_IS REY_US PWM,2025,6,IS REY,160,US PWM,468,22G1,20.0,Carrier,4,False,US PWM,
CARRY_43_IS REY_DE BRV,2025,6,IS REY,160,DE BRV,363,45R1,40.0,Carrier,1,False,DE BRV,
CARRY_44_IS REY_GB IMM,2025,6,IS REY,160,GB IMM,498,22G1,20.0,Carrier,3,False,GB IMM,
CARRY_45_IS REY_NL RTM,2025,6,IS REY,160,NL RTM,499,45G1,40.0,Carrier,17,False,NL RTM,
CARRY_46_IS REY_DE BRV,2025,6,IS REY,160,DE BRV,363,22G1,20.0,Carrier,5,False,DE BRV,
CARRY_47_IS REY_NL RTM,2025,6,IS REY,160,NL RTM,499,22G1,20.0,Carrier,3,False,NL RTM,
CARRY_48_IS REY_DK AAR,2025,6,IS REY,160,DK AAR,469,22G1,20.0,Carrier,1,False,DK AAR,
CARRY_49_IS REY_SE HEL,2025,6,IS REY,160,SE HEL,407,22G1,20.0,Carrier,2,False,SE HEL,
CARRY_50_IS REY_NL RTM,2025,6,IS REY,160,NL RTM,499,22R1,20.0,Carrier,1,False,NL RTM,
CARRY_51_IS REY_CA HAL,2025,6,IS REY,160,CA HAL,501,22G1,20.0,Carrier,1,False,CA HAL,
CARRY_52_IS REY_CA NWP,2025,6,IS REY,160,CA NWP,476,22G1,20.0,Carrier,2,False,CA NWP,
CARRY_53_IS REY_US PWM,2025,6,IS REY,80,US PWM,468,22G1,20.0,Carrier,1,False,US PWM,
CARRY_54_IS REY_US PWM,2025,6,IS REY,6,US PWM,468,45G1,40.0,Carrier,2,False,US PWM,
CARRY_55_IS REY_CA HAL,2025,6,IS REY,6,CA HAL,501,22G1,20.0,Carrier,3,False,CA HAL,
CARRY_56_IS REY_US PWM,2025,6,IS REY,50,US PWM,468,45R1,40.0,Carrier,3,False,US PWM,
CARRY_57_IS REY_US PWM,2025,6,IS REY,0,US PWM,468,45R1,40.0,Carrier,9,False,US PWM,
CARRY_58_IS REY_DE BRV,2025,6,IS REY,160,DE BRV,363,45G1,40.0,Carrier,2,False,DE BRV,
CARRY_59_IS REY_NL RTM,2025,6,IS REY,160,NL RTM,499,45R1,40.0,Carrier,2,False,NL RTM,
CARRY_60_IS REY_GB IMM,2025,6,IS REY,160,GB IMM,498,45G1,40.0,Carrier,1,False,GB IMM,
CARRY_61_IS REY_DK AAR,2025,6,IS REY,160,DK AAR,469,45R1,40.0,Carrier,1,False,DK AAR,
CARRY_62_IS REY_CA HAL,2025,6,IS REY,176,CA HAL,501,45G1,40.0,Carrier,1,False,CA HAL,
CARRY_63_IS REY_US PWM,2025,6,IS REY,176,US PWM,468,45G1,40.0,Carrier,1,False,US PWM,
CARRY_64_IS REY_US PWM,2025,6,IS REY,176,US PWM,468,45R1,40.0,Carrier,1,False,US PWM,
CARRY_65_IS REY_NL RTM,2025,6,IS REY,202,NL RTM,499,22G1,20.0,Carrier,2,False,NL RTM,
CARRY_66_IS REY_CA NWP,2025,6,IS REY,202,CA NWP,476,45R1,40.0,Carrier,6,False,CA NWP,
CARRY_67_IS REY_CA HAL,2025,6,IS REY,202,CA HAL,501,45R1,40.0,Carrier,2,False,CA HAL,
CARRY_68_IS REY_US PWM,2025,6,IS REY,202,US PWM,468,45R1,40.0,Carrier,3,False,US PWM,
CARRY_69_IS REY_US PWM,2025,6,IS REY,156,US PWM,468,45G1,40.0,Carrier,3,False,US PWM,
CARRY_70_IS REY_US PWM,2025,6,IS REY,156,US PWM,468,22G1,20.0,Carrier,1,False,US PWM,
CARRY_71_IS REY_CA NWP,2025,6,IS REY,156,CA NWP,476,45P3,40.0,Carrier,1,False,CA NWP,
CARRY_72_IS REY_US PWM,2025,6,IS REY,156,US PWM,468,45R1,40.0,Carrier,1,False,US PWM,
CARRY_73_IS REY_CA HAL,2025,6,IS REY,156,CA HAL,501,45R1,40.0,Carrier,1,False,CA HAL,
CARRY_74_IS REY_US PWM,2025,6,IS REY,156,US PWM,468,22K0,20.0,Carrier,1,False,US PWM,
CARRY_75_IS REY_CA NWP,2025,6,IS REY,0,CA NWP,476,45U1,40.0,Carrier,1,False,CA NWP,
CARRY_76_IS REY_CA NWP,2025,6,IS REY,0,CA NWP,476,45R1,40.0,Carrier,3,False,CA NWP,
CARRY_77_IS REY_CA NWP,2025,6,IS REY,50,CA NWP,476,45G1,40.0,Carrier,1,False,CA NWP,
CARRY_78_IS REY_CA HAL,2025,6,IS REY,50,CA HAL,501,45G1,40.0,Carrier,1,False,CA HAL,
CARRY_79_IS REY_CA NWP,2025,6,IS REY,50,CA NWP,476,22G1,20.0,Carrier,2,False,CA NWP,
CARRY_80_IS REY_GB IMM,2025,6,IS REY,0,GB IMM,498,45R1,40.0,Carrier,1,False,GB IMM,
CARRY_81_IS REY_CA HAL,2025,6,IS REY,0,CA HAL,501,45R1,40.0,Carrier,1,False,CA HAL,
CARRY_82_IS REY_US PWM,2025,6,IS REY,0,US PWM,468,45G1,40.0,Carrier,1,False,US PWM,
CARRY_83_IS REY_CA HAL,2025,6,IS REY,0,CA HAL,501,45R1,40.0,Carrier,10,False,CA HAL,
CARRY_84_IS REY_CA HAL,2025,6,IS REY,6,CA HAL,501,45G1,40.0,Carrier,1,False,CA HAL,
CARRY_85_IS REY_CA HAL,2025,6,IS REY,0,CA HAL,501,22G1,20.0,Carrier,1,False,CA HAL,
k0_22GB_20_CARRIER,2025,4,IS GRT,65,NL RTM,167,22GB,20.0,CARRIER,1,False,NL RTM,PURCHASE_AGREEMENT
k1_22G1_20_CARRIER,2025,4,IS GRT,65,NL RTM,167,22G1,20.0,CARRIER,40,False,NL RTM,PURCHASE_AGREEMENT
k2_22G1_20_LEASED,2025,4,IS GRT,65,NL RTM,167,22G1,20.0,LEASED,1,False,NL RTM,ONEWAY
k3_22G1_20_LEASED,2025,4,IS GRT,65,NL RTM,167,22G1,20.0,LEASED,1,False,NL RTM,PURCHASE
k4_22G1_20_LEASED,2025,5,IS GRT,234,NL RTM,346,22G1,20.0,LEASED,3,False,NL RTM,ONEWAY
k5_22G1_20_CARRIER,2025,5,IS GRT,234,NL RTM,346,22G1,20.0,CARRIER,7,False,NL RTM,CABOTAGE
k6_22GB_20_LEASED,2025,5,IS GRT,234,NL RTM,346,22GB,20.0,LEASED,1,False,NL RTM,MASTER
k7_22G1_20_LEASED,2025,5,IS GRT,234,NL RTM,346,22G1,20.0,LEASED,2,False,NL RTM,ONEWAY
k8_42P3_40_CARRIER,2025,6,CA HAL,16,IS REY,160,42P3,40.0,CARRIER,1,False,IS REY,PURCHASE_AGREEMENT
k9_45G1_40_CARRIER,2025,6,CA HAL,16,GB IMM,358,45G1,40.0,CARRIER,1,False,GB IMM,CABOTAGE
k10_22G1_20_CARRIER,2025,6,CA HAL,16,IS REY,160,22G1,20.0,CARRIER,1,False,IS REY,LONG
k11_45R1_40_CARRIER,2025,6,CA HAL,16,IS REY,160,45R1,40.0,CARRIER,1,True,DK AAR,PURCHASE_AGREEMENT
k12_45P3_40_CARRIER,2025,6,DE BRV,23,IS REY,176,45P3,40.0,CARRIER,1,False,IS REY,LONG
k13_45R1_40_CARRIER,2025,6,DE BRV,23,IS REY,176,45R1,40.0,CARRIER,1,False,IS REY,PURCHASE_AGREEMENT
k14_45G1_40_LEASED,2025,6,DE BRV,23,IS REY,176,45G1,40.0,LEASED,1,False,IS REY,ONEWAY
k15_45G1_40_CARRIER,2025,6,DK AAR,111,FO THO,162,45G1,40.0,CARRIER,1,False,FO THO,PURCHASE_AGREEMENT
k16_45G1_40_CARRIER,2025,6,DK AAR,95,FO THO,139,45G1,40.0,CARRIER,1,False,FO THO,LONG
k17_42P3_40_CARRIER,2025,6,DK AAR,111,FO THO,162,42P3,40.0,CARRIER,1,False,FO THO,LONG
k18_4EG1_40_CARRIER,2025,6,DK AAR,111,FO THO,162,4EG1,40.0,CARRIER,1,False,FO THO,LONG
k19_45R1_40_CARRIER,2025,6,DK AAR,111,FO THO,162,45R1,40.0,CARRIER,1,False,FO THO,PURCHASE_AGREEMENT
k20_45R1_40_LEASED,2025,6,DK AAR,111,FO THO,162,45R1,40.0,LEASED,9,False,FO THO,ONEWAY
k21_22B0_20_CARRIER,2025,6,DK AAR,95,IS REY,176,22B0,20.0,CARRIER,1,False,IS REY,PURCHASE_AGREEMENT
k22_4EG1_40_CARRIER,2025,6,DK AAR,95,IS REY,176,4EG1,40.0,CARRIER,1,False,IS REY,PURCHASE_AGREEMENT
k23_45G1_40_CARRIER,2025,6,DK AAR,95,IS REY,176,45G1,40.0,CARRIER,1,True,CA HAL,CABOTAGE
k24_22K0_20_CARRIER,2025,6,DK AAR,95,IS REY,176,22K0,20.0,CARRIER,1,False,IS REY,LONG
k25_45G1_40_CARRIER,2025,6,DK AAR,95,IS REY,176,45G1,40.0,CARRIER,1,False,IS REY,LONG
k26_4EG1_40_CARRIER,2025,6,DK AAR,111,IS REY,202,4EG1,40.0,CARRIER,1,False,IS REY,LONG
k27_45G1_40_CARRIER,2025,6,DK AAR,95,US PWM,608,45G1,40.0,CARRIER,1,False,US PWM,LONG
k28_45R1_40_CARRIER,2025,6,DK AAR,95,US PWM,429,45R1,40.0,CARRIER,1,False,US PWM,PURCHASE_AGREEMENT
k29_45G1_40_CARRIER,2025,6,FO THO,143,DK AAR,299,45G1,40.0,CARRIER,1,False,DK AAR,PURCHASE_AGREEMENT
k30_45G1_40_CARRIER,2025,6,FO THO,143,DK AAR,299,45G1,40.0,CARRIER,1,False,DK AAR,LONG
k31_45R1_40_LEASED,2025,6,FO THO,143,DK AAR,299,45R1,40.0,LEASED,1,False,DK AAR,ONEWAY
k32_22G1_20_CARRIER,2025,6,FO THO,143,GB IMM,226,22G1,20.0,CARRIER,1,False,GB IMM,LONG
k33_45R1_40_CARRIER,2025,6,FO THO,143,GB IMM,226,45R1,40.0,CARRIER,1,False,GB IMM,PURCHASE_AGREEMENT
k34_45R1_40_LEASED,2025,6,FO THO,143,GB IMM,226,45R1,40.0,LEASED,1,False,GB IMM,ONEWAY
k35_45R1_40_LEASED,2025,6,FO THO,143,NO FRK,275,45R1,40.0,LEASED,1,False,NO FRK,ONEWAY
k36_45R1_40_CARRIER,2025,6,GB IMM,7,FO THO,162,45R1,40.0,CARRIER,1,False,FO THO,PURCHASE_AGREEMENT
k37_45R1_40_CARRIER,2025,6,GB IMM,7,IS REY,202,45R1,40.0,CARRIER,1,False,IS REY,PURCHASE_AGREEMENT
k38_45R1_40_CARRIER,2025,6,GB IMM,7,US PWM,608,45R1,40.0,CARRIER,1,False,US PWM,LONG
k39_45G1_40_CARRIER,2025,6,GB TEE,95,US PWM,429,45G1,40.0,CARRIER,1,False,US PWM,PURCHASE_AGREEMENT
k40_42P3_40_CARRIER,2025,6,GB TEE,95,IS REY,156,42P3,40.0,CARRIER,1,False,IS REY,LONG
k41_22G1_20_CARRIER,2025,6,GB TEE,95,US PWM,429,22G1,20.0,CARRIER,1,False,US PWM,LONG
k42_4EG1_40_CARRIER,2025,6,GB TEE,95,IS REY,156,4EG1,40.0,CARRIER,1,False,IS REY,LONG
k43_45G1_40_CARRIER,2025,6,IS REY,242,DE BRV,351,45G1,40.0,CARRIER,1,False,DE BRV,PURCHASE_AGREEMENT
k44_22G1_20_CARRIER,2025,6,IS REY,263,NL RTM,346,22G1,20.0,CARRIER,1,False,NL RTM,PURCHASE_AGREEMENT
k45_45G1_40_CARRIER,2025,6,IS REY,263,NL RTM,346,45G1,40.0,CARRIER,1,False,NL RTM,LONG
k46_45R1_40_CARRIER,2025,6,IS REY,263,NL RTM,346,45R1,40.0,CARRIER,1,False,NL RTM,PURCHASE_AGREEMENT
k47_22GB_20_CARRIER,2025,6,IS GRT,402,NL RTM,499,22GB,20.0,CARRIER,1,False,NL RTM,PURCHASE_AGREEMENT
k48_22G1_20_CARRIER,2025,6,IS GRT,402,NL RTM,499,22G1,20.0,CARRIER,6,False,NL RTM,CABOTAGE
k49_22GB_20_CARRIER,2025,6,IS GRT,402,NL RTM,499,22GB,20.0,CARRIER,1,False,NL RTM,LONG
k50_42P3_40_LEASED,2025,6,IS GRT,402,NL RTM,499,42P3,40.0,LEASED,1,False,NL RTM,MASTER
k51_22G1_20_CARRIER,2025,6,IS REY,242,DE BRV,351,22G1,20.0,CARRIER,1,False,DE BRV,CABOTAGE
k52_4EG1_40_CARRIER,2025,6,IS REY,263,NL RTM,346,4EG1,40.0,CARRIER,1,False,NL RTM,LONG
k53_22G1_20_CARRIER,2025,6,IS REY,242,DE BRV,351,22G1,20.0,CARRIER,1,False,DE BRV,LONG
k54_22G1_20_LEASED,2025,6,IS REY,242,DE BRV,351,22G1,20.0,LEASED,1,False,DE BRV,PURCHASE
k55_22G1_20_LEASED,2025,6,IS REY,263,NL RTM,346,22G1,20.0,LEASED,1,False,NL RTM,PURCHASE
k56_45G1_40_LEASED,2025,6,IS REY,112,DE BRV,184,45G1,40.0,LEASED,1,False,DE BRV,ONEWAY
k57_22G1_20_CARRIER,2025,6,IS REY,112,DE BRV,184,22G1,20.0,CARRIER,1,False,DE BRV,LONG
k58_45R1_40_CARRIER,2025,6,IS REY,112,DE BRV,184,45R1,40.0,CARRIER,5,False,DE BRV,LONG
k59_45R1_40_LEASED,2025,6,IS REY,112,DE BRV,184,45R1,40.0,LEASED,1,False,DE BRV,ONEWAY
k60_45G1_40_CARRIER,2025,6,IS REY,112,DK AAR,248,45G1,40.0,CARRIER,1,False,DK AAR,CABOTAGE
k61_45GB_40_CARRIER,2025,6,IS REY,112,DK AAR,248,45GB,40.0,CARRIER,1,False,DK AAR,LONG
k62_45R1_40_CARRIER,2025,6,IS REY,112,DK AAR,248,45R1,40.0,CARRIER,2,False,DK AAR,LONG
k63_22K0_20_SHIPPER,2025,6,IS REY,112,DK AAR,248,22K0,20.0,SHIPPER,1,False,DK AAR,
k64_45R1_40_CARRIER,2025,6,IS REY,89,FO THO,139,45R1,40.0,CARRIER,1,False,FO THO,LONG
k65_22G1_20_CARRIER,2025,6,IS REY,89,GB IMM,226,22G1,20.0,CARRIER,1,False,GB IMM,LONG
k66_45G1_40_CARRIER,2025,6,IS REY,98,NL RTM,167,45G1,40.0,CARRIER,1,False,NL RTM,CABOTAGE
k67_42U1_40_CARRIER,2025,6,IS REY,98,NL RTM,167,42U1,40.0,CARRIER,1,False,NL RTM,LONG
k68_LNRB_45_CARRIER,2025,6,IS REY,98,NL RTM,167,LNRB,45.0,CARRIER,2,False,NL RTM,PURCHASE_AGREEMENT
k69_45R1_40_CARRIER,2025,6,IS REY,98,NL RTM,167,45R1,40.0,CARRIER,12,False,NL RTM,PURCHASE_AGREEMENT
k70_22K0_20_SHIPPER,2025,6,IS REY,89,NO FRK,275,22K0,20.0,SHIPPER,1,False,NO FRK,
k71_45G1_40_CARRIER,2025,6,IS REY,112,SE HEL,233,45G1,40.0,CARRIER,4,False,SE HEL,PURCHASE_AGREEMENT
k72_45G1_40_CARRIER,2025,6,IS REY,112,SE HEL,233,45G1,40.0,CARRIER,8,False,SE HEL,LONG
k73_45G1_40_CARRIER,2025,6,IS REY,78,US PWM,256,45G1,40.0,CARRIER,2,False,US PWM,PURCHASE_AGREEMENT
k74_45G1_40_CARRIER,2025,6,IS REY,78,US PWM,256,45G1,40.0,CARRIER,10,False,US PWM,LONG
k75_LNRB_45_CARRIER,2025,6,IS REY,78,US PWM,256,LNRB,45.0,CARRIER,1,False,US PWM,PURCHASE_AGREEMENT
k76_45G1_40_CARRIER,2025,6,IS REY,231,FO THO,307,45G1,40.0,CARRIER,1,False,FO THO,PURCHASE_AGREEMENT
k77_45G1_40_CARRIER,2025,6,IS REY,242,DE BRV,351,45G1,40.0,CARRIER,1,False,DE BRV,LONG
k78_45G1_40_CARRIER,2025,6,IS REY,231,FO THO,307,45G1,40.0,CARRIER,3,False,FO THO,LONG
k79_45R1_40_CARRIER,2025,6,IS REY,263,NL RTM,346,45R1,40.0,CARRIER,2,False,NL RTM,PURCHASE_AGREEMENT
k80_45G1_40_LEASED,2025,6,IS REY,231,FO THO,307,45G1,40.0,LEASED,1,False,FO THO,MASTER
k81_22G1_20_CARRIER,2025,6,NL RTM,65,IS GRT,200,22G1,20.0,CARRIER,1,False,IS GRT,CABOTAGE
k82_22G1_20_LEASED,2025,6,NL RTM,65,IS GRT,200,22G1,20.0,LEASED,5,False,IS GRT,MASTER
k83_45P3_40_CARRIER,2025,6,NL RTM,65,IS REY,156,45P3,40.0,CARRIER,1,False,IS REY,PURCHASE_AGREEMENT
k84_42P3_40_CARRIER,2025,6,NL RTM,65,IS REY,156,42P3,40.0,CARRIER,1,False,IS REY,PURCHASE_AGREEMENT
k85_45G1_40_CARRIER,2025,6,NL RTM,65,US PWM,429,45G1,40.0,CARRIER,1,False,US PWM,CABOTAGE
k86_45G1_40_CARRIER,2025,6,NL RTM,65,IS VES,257,45G1,40.0,CARRIER,1,False,IS VES,CABOTAGE
k87_45G1_40_CARRIER,2025,6,NL RTM,65,US PWM,429,45G1,40.0,CARRIER,1,False,US PWM,LONG
k88_45P3_40_CARRIER,2025,6,NL RTM,65,IS REY,156,45P3,40.0,CARRIER,1,True,CA NWP,LONG
k89_4EG1_40_CARRIER,2025,6,NL RTM,65,IS VES,257,4EG1,40.0,CARRIER,2,False,IS VES,LONG
k90_22K0_20_CARRIER,2025,6,NL RTM,65,IS REY,156,22K0,20.0,CARRIER,1,False,IS REY,LONG
k91_45R1_40_CARRIER,2025,6,NL RTM,65,IS RFJ,270,45R1,40.0,CARRIER,1,False,IS RFJ,PURCHASE_AGREEMENT
k92_45R1_40_CARRIER,2025,6,NL RTM,65,US PWM,608,45R1,40.0,CARRIER,1,False,US PWM,PURCHASE_AGREEMENT
k93_45R1_40_CARRIER,2025,6,NL RTM,65,CA HAL,494,45R1,40.0,CARRIER,1,False,CA HAL,LONG
k94_45R1_40_CARRIER,2025,6,NL RTM,65,IS REY,156,45R1,40.0,CARRIER,12,False,IS REY,LONG
k95_LNRB_45_CARRIER,2025,6,NL RTM,65,IS REY,156,LNRB,45.0,CARRIER,1,False,IS REY,LONG
k96_22K0_20_SHIPPER,2025,6,NL RTM,65,IS REY,156,22K0,20.0,SHIPPER,1,False,IS REY,
k97_22K0_20_SHIPPER,2025,6,NL RTM,65,US PWM,429,22K0,20.0,SHIPPER,1,False,US PWM,
k98_LNRB_45_LEASED,2025,6,NL RTM,65,IS REY,156,LNRB,45.0,LEASED,1,False,IS REY,PURCHASE
k99_22R1_20_LEASED,2025,6,NL RTM,65,IS REY,156,22R1,20.0,LEASED,1,False,IS REY,PURCHASE
k100_22G1_20_LEASED,2025,6,NL RTM,65,IS REY,156,22G1,20.0,LEASED,1,False,IS REY,MASTER
k101_22G1_20_LEASED,2025,6,NL RTM,65,IS REY,156,22G1,20.0,LEASED,1,False,IS REY,PURCHASE
