Commodity,Year,Week,Origin,DepartureTime,Destination,ArrivalTime,ContainerType,ContainerSize,Owner,Count,Truncated,FinalDestination,ContractType
TLEG_20_IS REY_US PWM,2025,3,IS REY,204,US PWM,472,45R1,40.0,Carrier,1,False,US PWM,
TLEG_21_IS REY_IS GRT,2025,3,IS REY,204,IS GRT,402,45G1,40.0,Carrier,1,False,IS GRT,
TLEG_22_IS REY_CA NWP,2025,3,IS REY,204,CA NWP,354,42P3,40.0,Carrier,1,False,CA NWP,
TLEG_23_IS REY_GB IMM,2025,3,IS REY,366,GB IMM,504,45G1,40.0,Carrier,2,False,GB IMM,
TLEG_25_IS REY_NL RTM,2025,3,IS REY,366,NL RTM,503,45G1,40.0,Leased,1,False,NL RTM,
TLEG_26_IS REY_NL RTM,2025,3,IS REY,366,NL RTM,503,22K0,20.0,Shipper,1,False,NL RTM,
TLEG_28_IS REY_US PWM,2025,3,IS REY,373,US PWM,472,45G1,40.0,Carrier,1,False,US PWM,
TLEG_29_IS REY_US PWM,2025,3,IS REY,373,US PWM,472,22G1,20.0,Carrier,2,False,US PWM,
TLEG_30_IS REY_US PWM,2025,3,IS REY,373,US PWM,472,45G1,40.0,Shipper,1,False,US PWM,
TLEG_33_IS REY_NL RTM,2025,3,IS REY,373,NL RTM,503,45R1,40.0,Carrier,1,False,NL RTM,
TLEG_34_IS REY_US PWM,2025,3,IS REY,373,US PWM,472,45R1,40.0,Leased,1,False,US PWM,
TLEG_35_IS REY_CA NWP,2025,3,IS REY,324,CA NWP,354,45G1,40.0,Carrier,1,False,CA NWP,
TLEG_36_IS REY_US PWM,2025,3,IS REY,324,US PWM,472,22G1,20.0,Carrier,1,False,US PWM,
TLEG_37_IS REY_US PWM,2025,3,IS REY,324,US PWM,472,45R1,40.0,Carrier,1,False,US PWM,
TLEG_38_FO THO_IS REY,2025,3,FO THO,289,IS REY,489,45R1,40.0,Carrier,1,False,IS REY,
TLEG_39_FO THO_IS REY,2025,3,FO THO,287,IS REY,489,45R1,40.0,Carrier,1,False,IS REY,
TLEG_40_IS REY_FO THO,2025,3,IS REY,324,FO THO,501,22U1,20.0,Carrier,1,False,FO THO,
TLEG_41_IS REY_IS RFJ,2025,3,IS REY,324,IS RFJ,434,45R1,40.0,Carrier,1,False,IS RFJ,
TLEG_42_IS REY_GB IMM,2025,3,IS REY,481,GB IMM,504,22G1,20.0,Carrier,1,False,GB IMM,
TLEG_43_IS REY_NL RTM,2025,3,IS REY,481,NL RTM,503,45G1,40.0,Carrier,1,False,NL RTM,
TLEG_48_IS REY_NL RTM,2025,3,IS REY,366,NL RTM,503,45R1,40.0,Carrier,5,False,NL RTM,
TLEG_49_IS REY_DK AAR,2025,3,IS REY,366,DK AAR,447,45R1,40.0,Carrier,2,False,DK AAR,
TLEG_50_IS REY_IS RFJ,2025,3,IS REY,366,IS RFJ,434,45R1,40.0,Carrier,2,False,IS RFJ,
TLEG_51_IS REY_GB IMM,2025,3,IS REY,366,GB IMM,504,45R1,40.0,Carrier,2,False,GB IMM,
TLEG_53_IS REY_GB IMM,2025,3,IS REY,366,GB IMM,504,45G1,40.0,Carrier,2,False,GB IMM,
TLEG_55_IS REY_NL RTM,2025,3,IS REY,366,NL RTM,503,45G1,40.0,Leased,1,False,NL RTM,
TLEG_56_IS REY_NL RTM,2025,3,IS REY,366,NL RTM,503,22K0,20.0,Shipper,1,False,NL RTM,
TLEG_59_IS REY_NL RTM,2025,3,IS REY,373,NL RTM,503,45R1,40.0,Carrier,1,False,NL RTM,
TLEG_60_IS REY_US PWM,2025,3,IS REY,373,US PWM,472,45R1,40.0,Leased,1,False,US PWM,
CARRY_0_IS REY_FO THO,2025,3,IS REY,17,FO THO,501,22G1,20.0,Leased,1,False,FO THO,
CARRY_3_US PWM_CA HAL,2025,3,US PWM,79,CA HAL,309,45R1,40.0,Carrier,6,False,CA HAL,
CARRY_9_IS REY_US PWM,2025,3,IS REY,6,US PWM,472,45R1,40.0,Carrier,5,False,US PWM,
CARRY_13_IS REY_US PWM,2025,3,IS REY,6,US PWM,472,45G1,40.0,Carrier,1,False,US PWM,
CARRY_18_IS REY_US PWM,2025,3,IS REY,68,US PWM,472,22G1,20.0,Carrier,2,False,US PWM,
CARRY_19_IS REY_SE HEL,2025,3,IS REY,68,SE HEL,407,45P3,40.0,Carrier,1,False,SE HEL,
CARRY_20_IS REY_GB IMM,2025,3,IS REY,68,GB IMM,504,22G1,20.0,Carrier,1,False,GB IMM,
CARRY_21_IS REY_DK AAR,2025,3,IS REY,17,DK AAR,447,22G1,20.0,Carrier,1,False,DK AAR,
CARRY_22_IS REY_DK AAR,2025,3,IS REY,17,DK AAR,447,45G1,40.0,Carrier,1,False,DK AAR,
CARRY_23_IS REY_US PWM,2025,3,IS REY,172,US PWM,472,45G1,40.0,Carrier,5,False,US PWM,
CARRY_24_IS REY_US PWM,2025,3,IS REY,172,US PWM,472,42P3,40.0,Carrier,1,False,US PWM,
CARRY_25_IS REY_CA NWP,2025,3,IS REY,172,CA NWP,354,45U1,40.0,Carrier,1,False,CA NWP,
CARRY_26_IS REY_US PWM,2025,3,IS REY,172,US PWM,472,45R1,40.0,Carrier,1,False,US PWM,
CARRY_27_IS REY_CA HAL,2025,3,IS REY,172,CA HAL,309,45R1,40.0,Carrier,2,False,CA HAL,
CARRY_28_IS REY_US PWM,2025,3,IS REY,204,US PWM,472,45R1,40.0,Carrier,3,False,US PWM,
CARRY_29_IS REY_CA HAL,2025,3,IS REY,204,CA HAL,309,45R1,40.0,Carrier,3,False,CA HAL,
CARRY_30_IS REY_CA HAL,2025,3,IS REY,156,CA HAL,309,22G1,20.0,Carrier,1,False,CA HAL,
CARRY_31_IS REY_US PWM,2025,3,IS REY,156,US PWM,472,45G1,40.0,Carrier,3,False,US PWM,
CARRY_32_IS REY_IS GRT,2025,3,IS REY,204,IS GRT,402,45G1,40.0,Carrier,1,False,IS GRT,
CARRY_33_IS REY_CA NWP,2025,3,IS REY,204,CA NWP,354,42P3,40.0,Carrier,1,False,CA NWP,
CARRY_34_DE BRV_SE HEL,2025,3,DE BRV,0,SE HEL,407,45G1,40.0,Carrier,1,False,SE HEL,
k0_45G1_40_CARRIER,2025,2,IS REY,234,SE HEL,393,45G1,40.0,CARRIER,1,False,SE HEL,PURCHASE_AGREEMENT
k1_45R1_40_CARRIER,2025,2,IS REY,66,GB IMM,161,45R1,40.0,CARRIER,1,False,GB IMM,LONG
k2_45R1_40_CARRIER,2025,2,IS REY,66,FO THO,109,45R1,40.0,CARRIER,1,False,FO THO,LONG
k3_22G1_20_CARRIER,2025,2,IS GRT,234,IS REY,236,22G1,20.0,CARRIER,1,True,US PWM,PURCHASE_AGREEMENT
k4_45P3_40_CARRIER,2025,2,IS GRT,234,GB IMM,340,45P3,40.0,CARRIER,6,False,GB IMM,LONG
k5_42P3_40_LEASED,2025,2,IS GRT,234,GB IMM,340,42P3,40.0,LEASED,1,False,GB IMM,MASTER
k6_22GB_20_CARRIER,2025,2,IS GRT,234,NL RTM,331,22GB,20.0,CARRIER,3,False,NL RTM,PURCHASE_AGREEMENT
k7_22GB_20_CARRIER,2025,2,IS GRT,234,NL RTM,331,22GB,20.0,CARRIER,1,False,NL RTM,CABOTAGE
k8_42P3_40_LEASED,2025,2,IS GRT,234,NL RTM,331,42P3,40.0,LEASED,1,False,NL RTM,MASTER
k9_22G1_20_LEASED,2025,2,IS GRT,234,NL RTM,331,22G1,20.0,LEASED,4,False,NL RTM,MASTER
k10_22GB_20_LEASED,2025,2,IS GRT,234,NL RTM,331,22GB,20.0,LEASED,1,False,NL RTM,MASTER
k11_22G1_20_CARRIER,2025,2,IS REY,94,NL RTM,163,22G1,20.0,CARRIER,3,False,NL RTM,CABOTAGE
k12_22GB_20_CARRIER,2025,2,IS REY,94,NL RTM,163,22GB,20.0,CARRIER,1,False,NL RTM,CABOTAGE
k13_22G1_20_LEASED,2025,2,IS REY,66,DE BRV,198,22G1,20.0,LEASED,1,False,DE BRV,MASTER
k14_45G1_40_LEASED,2025,2,IS REY,66,DK AAR,250,45G1,40.0,LEASED,1,False,DK AAR,ONEWAY
k15_45U1_40_CARRIER,2025,2,IS REY,66,DK AAR,250,45U1,40.0,CARRIER,2,False,DK AAR,LONG
k16_45R1_40_CARRIER,2025,2,IS REY,66,GB IMM,161,45R1,40.0,CARRIER,1,False,GB IMM,LONG
k17_45R1_40_CARRIER,2025,2,IS REY,94,NL RTM,163,45R1,40.0,CARRIER,1,False,NL RTM,LONG
k18_42P3_40_CARRIER,2025,3,CA HAL,166,IS REY,366,42P3,40.0,CARRIER,1,False,IS REY,LONG
k19_45R1_40_CARRIER,2025,3,CA HAL,166,NL RTM,503,45R1,40.0,CARRIER,2,False,NL RTM,PURCHASE_AGREEMENT
k20_45R1_40_CARRIER,2025,3,CA HAL,166,DK AAR,581,45R1,40.0,CARRIER,1,False,DK AAR,PURCHASE_AGREEMENT
k21_45R1_40_CARRIER,2025,3,CA HAL,166,IS RFJ,427,45R1,40.0,CARRIER,1,False,IS RFJ,PURCHASE_AGREEMENT
k22_45R1_40_CARRIER,2025,3,CA HAL,166,GB IMM,504,45R1,40.0,CARRIER,1,False,GB IMM,LONG
k23_45R1_40_CARRIER,2025,3,CA HAL,166,DE BRV,510,45R1,40.0,CARRIER,1,False,DE BRV,LONG
k24_45R1_40_CARRIER,2025,3,CA HAL,166,DK AAR,581,45R1,40.0,CARRIER,1,False,DK AAR,LONG
k25_45R1_40_CARRIER,2025,3,CA HAL,166,IS RFJ,427,45R1,40.0,CARRIER,1,False,IS RFJ,LONG
k26_45G1_40_CARRIER,2025,3,DE BRV,17,US PWM,429,45G1,40.0,CARRIER,2,False,US PWM,PURCHASE_AGREEMENT
k27_45G1_40_CARRIER,2025,3,DE BRV,17,IS REY,172,45G1,40.0,CARRIER,1,False,IS REY,PURCHASE_AGREEMENT
k28_45G1_40_CARRIER,2025,3,DE BRV,17,US PWM,631,45G1,40.0,CARRIER,1,False,US PWM,PURCHASE_AGREEMENT
k29_45G1_40_CARRIER,2025,3,DE BRV,17,US PWM,429,45G1,40.0,CARRIER,1,False,US PWM,CABOTAGE
k30_42P3_40_CARRIER,2025,3,DE BRV,17,IS REY,172,42P3,40.0,CARRIER,1,False,IS REY,LONG
k31_42P3_40_CARRIER,2025,3,DE BRV,17,US PWM,631,42P3,40.0,CARRIER,1,False,US PWM,LONG
k32_45U1_40_CARRIER,2025,3,DE BRV,17,CA NWP,755,45U1,40.0,CARRIER,1,False,CA NWP,LONG
k33_45R1_40_CARRIER,2025,3,DE BRV,17,IS REY,172,45R1,40.0,CARRIER,1,False,IS REY,PURCHASE_AGREEMENT
k34_45R1_40_CARRIER,2025,3,DE BRV,17,US PWM,429,45R1,40.0,CARRIER,1,False,US PWM,LONG
k35_42P3_40_LEASED,2025,3,DE BRV,17,IS REY,172,42P3,40.0,LEASED,1,False,IS REY,MASTER
k36_22G1_20_LEASED,2025,3,DE BRV,17,IS REY,172,22G1,20.0,LEASED,1,False,IS REY,ONEWAY
k37_42P3_40_CARRIER,2025,3,DK AAR,110,FO THO,160,42P3,40.0,CARRIER,1,False,FO THO,PURCHASE_AGREEMENT
k38_LEG2_45_CARRIER,2025,3,DK AAR,110,FO THO,160,LEG2,45.0,CARRIER,1,False,FO THO,LONG
k39_4EG1_40_CARRIER,2025,3,DK AAR,110,FO THO,160,4EG1,40.0,CARRIER,3,False,FO THO,LONG
k40_45G1_40_LEASED,2025,3,DK AAR,110,FO THO,160,45G1,40.0,LEASED,1,False,FO THO,MASTER
k41_22K0_20_SHIPPER,2025,3,DK AAR,110,FO THO,160,22K0,20.0,SHIPPER,1,False,FO THO,
k42_45G1_40_CARRIER,2025,3,DK AAR,110,IS VES,254,45G1,40.0,CARRIER,1,False,IS VES,PURCHASE_AGREEMENT
k43_22G1_20_CARRIER,2025,3,DK AAR,93,IS REY,172,22G1,20.0,CARRIER,1,False,IS REY,PURCHASE_AGREEMENT
k44_4EG1_40_CARRIER,2025,3,DK AAR,93,IS REY,172,4EG1,40.0,CARRIER,1,False,IS REY,PURCHASE_AGREEMENT
k45_45G1_40_CARRIER,2025,3,DK AAR,93,IS REY,172,45G1,40.0,CARRIER,1,False,IS REY,CABOTAGE
k46_4EG1_40_CARRIER,2025,3,DK AAR,93,IS REY,172,4EG1,40.0,CARRIER,4,False,IS REY,LONG
k47_45G1_40_CARRIER,2025,3,DK AAR,110,IS REY,204,45G1,40.0,CARRIER,1,False,IS REY,LONG
k48_45R1_40_CARRIER,2025,3,DK AAR,93,IS REY,172,45R1,40.0,CARRIER,1,True,CA HAL,LONG
k49_45G1_40_LEASED,2025,3,DK AAR,93,IS REY,172,45G1,40.0,LEASED,1,False,IS REY,ONEWAY
k50_45G1_40_LEASED,2025,3,DK AAR,93,FO THO,287,45G1,40.0,LEASED,1,False,FO THO,ONEWAY
k51_42G1_40_LEASED,2025,3,DK AAR,93,IS REY,172,42G1,40.0,LEASED,1,False,IS REY,ONEWAY
k52_45R1_40_LEASED,2025,3,DK AAR,93,CA HAL,714,45R1,40.0,LEASED,1,False,CA HAL,ONEWAY
k53_22R1_20_LEASED,2025,3,DK AAR,93,IS REY,172,22R1,20.0,LEASED,1,False,IS REY,PURCHASE
k54_45R1_40_CARRIER,2025,3,FO THO,116,DK AAR,250,45R1,40.0,CARRIER,1,False,DK AAR,PURCHASE_AGREEMENT
k55_45H5_40_CARRIER,2025,3,FO THO,116,GB IMM,161,45H5,40.0,CARRIER,1,False,GB IMM,PURCHASE_AGREEMENT
k56_45R1_40_CARRIER,2025,3,FO THO,116,GB IMM,161,45R1,40.0,CARRIER,1,False,GB IMM,PURCHASE_AGREEMENT
k57_45R1_40_CARRIER,2025,3,GB IMM,1,FO THO,160,45R1,40.0,CARRIER,1,False,FO THO,LONG
k58_45R1_40_CARRIER,2025,3,GB IMM,1,CA HAL,511,45R1,40.0,CARRIER,3,False,CA HAL,PURCHASE_AGREEMENT
k59_45R1_40_CARRIER,2025,3,GB IMM,1,IS VES,254,45R1,40.0,CARRIER,1,False,IS VES,LONG
k60_4EG1_40_CARRIER,2025,3,GB TEE,100,IS REY,156,4EG1,40.0,CARRIER,1,False,IS REY,PURCHASE_AGREEMENT
k61_45G1_40_CARRIER,2025,3,GB TEE,100,IS REY,156,45G1,40.0,CARRIER,1,False,IS REY,PURCHASE_AGREEMENT
k62_22G1_20_CARRIER,2025,3,GB TEE,100,CA HAL,511,22G1,20.0,CARRIER,1,False,CA HAL,PURCHASE_AGREEMENT
k63_45G1_40_CARRIER,2025,3,GB TEE,100,IS REY,156,45G1,40.0,CARRIER,1,False,IS REY,CABOTAGE
k64_45G1_40_CARRIER,2025,3,GB TEE,100,US PWM,429,45G1,40.0,CARRIER,1,False,US PWM,LONG
k65_22G1_20_CARRIER,2025,3,GB TEE,100,IS REY,156,22G1,20.0,CARRIER,1,False,IS REY,LONG
k66_22G1_20_LEASED,2025,3,GB TEE,100,IS REY,156,22G1,20.0,LEASED,2,False,IS REY,MASTER
k67_45G1_40_CARRIER,2025,3,IS REY,239,NO FRK,391,45G1,40.0,CARRIER,1,False,NO FRK,LONG
k68_45R1_40_CARRIER,2025,3,IS REY,214,CA HAL,511,45R1,40.0,CARRIER,1,False,CA HAL,PURCHASE_AGREEMENT
k69_22G1_20_LEASED,2025,3,IS GRT,402,US PWM,631,22G1,20.0,LEASED,1,False,US PWM,MASTER
k70_42P3_40_CARRIER,2025,3,IS GRT,402,NL RTM,503,42P3,40.0,CARRIER,1,False,NL RTM,PURCHASE_AGREEMENT
k71_22G1_20_CARRIER,2025,3,IS GRT,402,NL RTM,503,22G1,20.0,CARRIER,4,False,NL RTM,CABOTAGE
k72_22GB_20_CARRIER,2025,3,IS GRT,402,NL RTM,503,22GB,20.0,CARRIER,1,False,NL RTM,CABOTAGE
k73_42P3_40_CARRIER,2025,3,IS GRT,402,NL RTM,503,42P3,40.0,CARRIER,5,False,NL RTM,LONG
k74_22G1_20_LEASED,2025,3,IS GRT,402,NL RTM,503,22G1,20.0,LEASED,1,False,NL RTM,ONEWAY
k75_22GB_20_LEASED,2025,3,IS GRT,402,NL RTM,503,22GB,20.0,LEASED,1,False,NL RTM,PURCHASE
k76_45G1_40_CARRIER,2025,3,IS REY,261,NL RTM,331,45G1,40.0,CARRIER,1,False,NL RTM,PURCHASE_AGREEMENT
k77_22G1_20_CARRIER,2025,3,IS REY,261,NL RTM,331,22G1,20.0,CARRIER,3,False,NL RTM,CABOTAGE
k78_22G1_20_LEASED,2025,3,IS REY,261,NL RTM,331,22G1,20.0,LEASED,1,False,NL RTM,MASTER
k79_42U1_40_CARRIER,2025,3,IS REY,66,DE BRV,198,42U1,40.0,CARRIER,1,False,DE BRV,LONG
k80_45G1_40_CARRIER,2025,3,IS REY,66,DE BRV,198,45G1,40.0,CARRIER,2,False,DE BRV,LONG
k81_45P3_40_CARRIER,2025,3,IS REY,66,DE BRV,198,45P3,40.0,CARRIER,1,False,DE BRV,LONG
k82_45G1_40_CARRIER,2025,3,IS REY,66,DK AAR,250,45G1,40.0,CARRIER,1,False,DK AAR,PURCHASE_AGREEMENT
k83_45G1_40_CARRIER,2025,3,IS REY,66,DK AAR,250,45G1,40.0,CARRIER,1,False,DK AAR,LONG
k84_22K0_20_SHIPPER,2025,3,IS REY,66,DK AAR,250,22K0,20.0,SHIPPER,1,False,DK AAR,
k85_45G1_40_CARRIER,2025,3,IS REY,66,FO THO,109,45G1,40.0,CARRIER,1,False,FO THO,LONG
k86_45G1_40_LEASED,2025,3,IS REY,66,IS VES,76,45G1,40.0,LEASED,1,False,IS VES,ONEWAY
k87_45G1_40_LEASED,2025,3,IS REY,94,NL RTM,163,45G1,40.0,LEASED,8,False,NL RTM,ONEWAY
k88_4EG1_40_LEASED,2025,3,IS REY,94,NL RTM,163,4EG1,40.0,LEASED,1,False,NL RTM,ONEWAY
k89_45G1_40_CARRIER,2025,3,IS REY,94,NL RTM,163,45G1,40.0,CARRIER,1,False,NL RTM,PURCHASE_AGREEMENT
k90_22G1_20_CARRIER,2025,3,IS REY,94,NL RTM,163,22G1,20.0,CARRIER,3,False,NL RTM,LONG
k91_42G1_40_CARRIER,2025,3,IS REY,45,US PWM,202,42G1,40.0,CARRIER,1,False,US PWM,CABOTAGE
k92_22K0_20_CARRIER,2025,3,IS REY,45,US PWM,202,22K0,20.0,CARRIER,1,False,US PWM,LONG
k93_45G1_40_CARRIER,2025,3,IS REY,234,DE BRV,348,45G1,40.0,CARRIER,1,False,DE BRV,LONG
k94_45R1_40_CARRIER,2025,3,IS REY,239,GB IMM,340,45R1,40.0,CARRIER,1,False,GB IMM,LONG
k95_45G1_40_LEASED,2025,3,IS VES,79,DK AAR,250,45G1,40.0,LEASED,1,False,DK AAR,ONEWAY
k96_45R1_40_CARRIER,2025,3,IS VES,79,GB IMM,161,45R1,40.0,CARRIER,1,False,GB IMM,LONG
k97_22G1_20_CARRIER,2025,3,NL RTM,67,IS GRT,200,22G1,20.0,CARRIER,1,False,IS GRT,CABOTAGE
k98_22G1_20_CARRIER,2025,3,NL RTM,67,IS GRT,200,22G1,20.0,CARRIER,2,False,IS GRT,LONG
k99_22G1_20_LEASED,2025,3,NL RTM,67,IS GRT,200,22G1,20.0,LEASED,1,False,IS GRT,MASTER
k100_45G1_40_CARRIER,2025,3,NL RTM,67,US PWM,429,45G1,40.0,CARRIER,1,False,US PWM,PURCHASE_AGREEMENT
k101_45G1_40_CARRIER,2025,3,NL RTM,67,IS REY,156,45G1,40.0,CARRIER,8,False,IS REY,LONG
k102_42P3_40_CARRIER,2025,3,NL RTM,67,IS REY,156,42P3,40.0,CARRIER,1,False,IS REY,LONG
k103_45G1_40_CARRIER,2025,3,NL RTM,67,IS REY,156,45G1,40.0,CARRIER,1,False,IS REY,LONG
k104_45R1_40_CARRIER,2025,3,NL RTM,67,FO THO,287,45R1,40.0,CARRIER,1,False,FO THO,PURCHASE_AGREEMENT
k105_4EG1_40_LEASED,2025,3,NL RTM,67,IS REY,156,4EG1,40.0,LEASED,1,False,IS REY,ONEWAY
k106_45G1_40_LEASED,2025,3,NL RTM,67,IS REY,156,45G1,40.0,LEASED,1,False,IS REY,ONEWAY
k107_45G1_40_LEASED,2025,3,NL RTM,67,US PWM,429,45G1,40.0,LEASED,1,False,US PWM,PURCHASE
k108_22G1_20_LEASED,2025,3,NL RTM,67,IS REY,156,22G1,20.0,LEASED,1,False,IS REY,MASTER
k109_22G1_20_LEASED,2025,3,NL RTM,67,IS REY,156,22G1,20.0,LEASED,1,False,IS REY,
k110_45G1_40_CARRIER,2025,3,NO FRK,67,FO THO,160,45G1,40.0,CARRIER,1,False,FO THO,CABOTAGE
k111_45P3_40_CARRIER,2025,3,NO FRK,67,FO THO,160,45P3,40.0,CARRIER,1,False,FO THO,LONG
k112_45G1_40_CARRIER,2025,3,NO FRK,67,IS GRT,368,45G1,40.0,CARRIER,1,False,IS GRT,CABOTAGE
k113_45G1_40_CARRIER,2025,3,NO FRK,67,IS REY,204,45G1,40.0,CARRIER,1,False,IS REY,CABOTAGE
k114_22G1_20_CARRIER,2025,3,NO FRK,67,IS VES,254,22G1,20.0,CARRIER,1,False,IS VES,LONG
k115_42P3_40_CARRIER,2025,3,NO FRK,67,IS REY,204,42P3,40.0,CARRIER,1,True,CA NWP,LONG
k116_22G1_20_CARRIER,2025,3,NO FRK,67,IS REY,204,22G1,20.0,CARRIER,1,False,IS REY,LONG
k117_22K2_20_SHIPPER,2025,3,NO FRK,67,NL RTM,331,22K2,20.0,SHIPPER,1,False,NL RTM,
k118_22K0_20_SHIPPER,2025,3,NO FRK,67,IS REY,204,22K0,20.0,SHIPPER,1,False,IS REY,
k119_22K0_20_SHIPPER,2025,3,NO FRK,67,NL RTM,331,22K0,20.0,SHIPPER,1,False,NL RTM,
k120_45G1_40_CARRIER,2025,3,SE HEL,70,US PWM,429,45G1,40.0,CARRIER,1,False,US PWM,PURCHASE_AGREEMENT
k121_42G1_40_CARRIER,2025,3,SE HEL,70,IS REY,172,42G1,40.0,CARRIER,1,False,IS REY,CABOTAGE
k122_4EG1_40_CARRIER,2025,3,SE HEL,70,IS REY,172,4EG1,40.0,CARRIER,1,False,IS REY,LONG
k123_45R1_40_CARRIER,2025,3,SE HEL,70,IS REY,172,45R1,40.0,CARRIER,2,False,IS REY,LONG
k124_45G1_40_LEASED,2025,3,SE HEL,70,IS REY,172,45G1,40.0,LEASED,1,False,IS REY,MASTER
k125_45G1_40_CARRIER,2025,3,US PWM,132,GB IMM,504,45G1,40.0,CARRIER,1,False,GB IMM,PURCHASE_AGREEMENT
k126_45G1_40_CARRIER,2025,3,US PWM,132,IS REY,366,45G1,40.0,CARRIER,1,True,GB IMM,CABOTAGE
