Commodity,Year,Week,Origin,DepartureTime,Destination,ArrivalTime,ContainerType,ContainerSize,Owner,Count,Truncated,FinalDestination,ContractType
TLEG_11_IS REY_CA NWP,2025,5,IS REY,328,CA NWP,427,22G1,20.0,Carrier,2,False,CA NWP,
TLEG_12_IS REY_GB IMM,2025,5,IS REY,248,GB IMM,404,45P3,40.0,Carrier,1,False,GB IMM,
TLEG_13_IS REY_GB IMM,2025,5,IS REY,248,GB IMM,404,22G1,20.0,Carrier,1,False,GB IMM,
TLEG_14_IS REY_SE HEL,2025,5,IS REY,248,SE HEL,410,22G1,20.0,Carrier,1,False,SE HEL,
TLEG_15_IS REY_US PWM,2025,5,IS REY,248,US PWM,471,22G1,20.0,Carrier,1,False,US PWM,
TLEG_16_IS REY_DE BRV,2025,5,IS REY,145,DE BRV,372,45R1,40.0,Carrier,1,False,DE BRV,
TLEG_17_IS REY_US PWM,2025,5,IS REY,174,US PWM,471,45G1,40.0,Carrier,2,False,US PWM,
TLEG_18_IS REY_IS RFJ,2025,5,IS REY,174,IS RFJ,443,45G1,40.0,Carrier,1,False,IS RFJ,
TLEG_19_IS REY_IS VES,2025,5,IS REY,174,IS VES,433,45G1,40.0,Carrier,1,False,IS VES,
TLEG_20_IS REY_CA HAL,2025,5,IS REY,174,CA HAL,387,22G1,20.0,Carrier,1,False,CA HAL,
TLEG_21_IS REY_IS VES,2025,5,IS REY,174,IS VES,433,22G1,20.0,Carrier,1,False,IS VES,
TLEG_22_IS REY_US PWM,2025,5,IS REY,218,US PWM,471,45R1,40.0,Carrier,1,False,US PWM,
TLEG_23_IS REY_IS VES,2025,5,IS REY,153,IS VES,433,4EG1,40.0,Carrier,1,False,IS VES,
TLEG_24_IS REY_US PWM,2025,5,IS REY,153,US PWM,471,22G1,20.0,Carrier,7,False,US PWM,
TLEG_25_IS REY_US PWM,2025,5,IS REY,153,US PWM,471,45R1,40.0,Carrier,1,False,US PWM,
TLEG_26_IS REY_DE BRV,2025,5,IS REY,328,DE BRV,372,45G1,40.0,Carrier,1,False,DE BRV,
TLEG_27_IS REY_NL RTM,2025,5,IS REY,328,NL RTM,403,45R1,40.0,Carrier,1,False,NL RTM,
TLEG_28_IS REY_GB IMM,2025,5,IS REY,328,GB IMM,404,45G1,40.0,Carrier,1,False,GB IMM,
TLEG_29_IS REY_DK AAR,2025,5,IS REY,328,DK AAR,473,45R1,40.0,Carrier,1,False,DK AAR,
TLEG_30_IS REY_CA HAL,2025,5,IS REY,344,CA HAL,387,45G1,40.0,Carrier,1,False,CA HAL,
TLEG_31_IS REY_US PWM,2025,5,IS REY,344,US PWM,471,45G1,40.0,Carrier,1,False,US PWM,
TLEG_32_IS REY_US PWM,2025,5,IS REY,344,US PWM,471,45R1,40.0,Carrier,1,False,US PWM,
TLEG_33_IS REY_NL RTM,2025,5,IS REY,370,NL RTM,403,22G1,20.0,Carrier,1,False,NL RTM,
TLEG_34_IS REY_CA NWP,2025,5,IS REY,370,CA NWP,427,45R1,40.0,Carrier,3,False,CA NWP,
TLEG_35_IS REY_CA HAL,2025,5,IS REY,370,CA HAL,387,45R1,40.0,Carrier,1,False,CA HAL,
TLEG_36_IS REY_US PWM,2025,5,IS REY,370,US PWM,471,45R1,40.0,Carrier,2,False,US PWM,
TLEG_37_IS REY_US PWM,2025,5,IS REY,324,US PWM,471,45G1,40.0,Carrier,3,False,US PWM,
TLEG_38_IS REY_US PWM,2025,5,IS REY,324,US PWM,471,22G1,20.0,Carrier,1,False,US PWM,
TLEG_39_IS REY_IS VES,2025,5,IS REY,324,IS VES,433,45G1,40.0,Carrier,1,False,IS VES,
TLEG_40_IS REY_CA NWP,2025,5,IS REY,324,CA NWP,427,45P3,40.0,Carrier,1,False,CA NWP,
TLEG_41_IS REY_IS VES,2025,5,IS REY,324,IS VES,433,4EG1,40.0,Carrier,2,False,IS VES,
TLEG_42_IS REY_IS RFJ,2025,5,IS REY,324,IS RFJ,443,45R1,40.0,Carrier,1,False,IS RFJ,
TLEG_43_IS REY_US PWM,2025,5,IS REY,324,US PWM,471,45R1,40.0,Carrier,1,False,US PWM,
TLEG_44_IS REY_CA HAL,2025,5,IS REY,324,CA HAL,387,45R1,40.0,Carrier,1,False,CA HAL,
TLEG_45_IS REY_US PWM,2025,5,IS REY,324,US PWM,471,22K0,20.0,Shipper,1,False,US PWM,
TLEG_46_IS REY_IS VES,2025,5,IS REY,370,IS VES,433,45G1,40.0,Carrier,1,False,IS VES,
TLEG_47_IS REY_IS GRT,2025,5,IS REY,344,IS GRT,402,22G1,20.0,Carrier,1,False,IS GRT,
TLEG_49_IS REY_IS RFJ,2025,5,IS REY,153,IS RFJ,443,45R1,40.0,Carrier,2,False,IS RFJ,
TLEG_50_IS REY_CA NWP,2025,5,IS REY,153,CA NWP,427,45U1,40.0,Carrier,1,False,CA NWP,
TLEG_51_IS REY_CA NWP,2025,5,IS REY,37,CA NWP,427,45R1,40.0,Carrier,3,False,CA NWP,
TLEG_52_IS REY_IS RFJ,2025,5,IS REY,174,IS RFJ,443,45G1,40.0,Carrier,1,False,IS RFJ,
TLEG_53_IS REY_IS VES,2025,5,IS REY,174,IS VES,433,45G1,40.0,Carrier,1,False,IS VES,
TLEG_54_IS REY_CA NWP,2025,5,IS REY,218,CA NWP,427,45G1,40.0,Carrier,1,False,CA NWP,
TLEG_55_IS REY_IS VES,2025,5,IS REY,174,IS VES,433,22G1,20.0,Carrier,1,False,IS VES,
TLEG_56_IS REY_IS VES,2025,5,IS REY,153,IS VES,433,4EG1,40.0,Carrier,1,False,IS VES,
TLEG_57_IS REY_CA HAL,2025,5,IS REY,218,CA HAL,387,45G1,40.0,Carrier,1,False,CA HAL,
TLEG_58_IS REY_CA NWP,2025,5,IS REY,218,CA NWP,427,22G1,20.0,Carrier,2,False,CA NWP,
TLEG_59_IS REY_DE BRV,2025,5,IS REY,328,DE BRV,372,22G1,20.0,Carrier,2,False,DE BRV,
TLEG_60_IS REY_DE BRV,2025,5,IS REY,328,DE BRV,372,45G1,40.0,Carrier,1,False,DE BRV,
TLEG_61_IS REY_GB IMM,2025,5,IS REY,328,GB IMM,404,22G1,20.0,Carrier,1,False,GB IMM,
TLEG_62_IS REY_NL RTM,2025,5,IS REY,370,NL RTM,403,22G1,20.0,Carrier,1,False,NL RTM,
TLEG_63_IS REY_CA NWP,2025,5,IS REY,370,CA NWP,427,45R1,40.0,Carrier,3,False,CA NWP,
TLEG_64_IS REY_CA HAL,2025,5,IS REY,370,CA HAL,387,45R1,40.0,Carrier,1,False,CA HAL,
TLEG_65_IS REY_US PWM,2025,5,IS REY,370,US PWM,471,45R1,40.0,Carrier,1,False,US PWM,
CARRY_0_US PWM_CA HAL,2025,5,US PWM,93,CA HAL,387,45R1,40.0,Carrier,1,False,CA HAL,
CARRY_4_US PWM_CA HAL,2025,5,US PWM,93,CA HAL,387,22G1,20.0,Carrier,1,False,CA HAL,
CARRY_6_IS REY_GB IMM,2025,5,IS REY,30,GB IMM,404,45R1,40.0,Carrier,2,False,GB IMM,
CARRY_8_IS REY_NL RTM,2025,5,IS REY,30,NL RTM,403,45G1,40.0,Leased,1,False,NL RTM,
CARRY_9_IS REY_NL RTM,2025,5,IS REY,30,NL RTM,403,45R1,40.0,Carrier,5,False,NL RTM,
CARRY_10_IS REY_GB IMM,2025,5,IS REY,30,GB IMM,404,45G1,40.0,Carrier,1,False,GB IMM,
CARRY_11_IS REY_IS RFJ,2025,5,IS REY,30,IS RFJ,443,45R1,40.0,Carrier,2,False,IS RFJ,
CARRY_12_IS REY_NL RTM,2025,5,IS REY,30,NL RTM,403,22K0,20.0,Shipper,1,False,NL RTM,
CARRY_16_GB IMM_DK AAR,2025,5,GB IMM,4,DK AAR,473,45R1,40.0,Leased,1,False,DK AAR,
CARRY_18_GB IMM_DK AAR,2025,5,GB IMM,4,DK AAR,473,45R1,40.0,Carrier,1,False,DK AAR,
CARRY_19_GB IMM_NO FRK,2025,5,GB IMM,4,NO FRK,450,45G1,40.0,Carrier,1,False,NO FRK,
CARRY_20_GB IMM_NO FRK,2025,5,GB IMM,4,NO FRK,450,22G1,20.0,Carrier,1,False,NO FRK,
CARRY_21_GB IMM_NO FRK,2025,5,GB IMM,4,NO FRK,450,22G1,20.0,Leased,3,False,NO FRK,
CARRY_22_GB IMM_DK AAR,2025,5,GB IMM,4,DK AAR,473,45G1,40.0,Leased,1,False,DK AAR,
CARRY_24_DE BRV_SE HEL,2025,5,DE BRV,12,SE HEL,410,45G1,40.0,Carrier,29,False,SE HEL,
CARRY_25_DE BRV_DK AAR,2025,5,DE BRV,12,DK AAR,473,22G1,20.0,Leased,2,False,DK AAR,
CARRY_26_DE BRV_DK AAR,2025,5,DE BRV,12,DK AAR,473,45R1,40.0,Leased,2,False,DK AAR,
CARRY_27_DE BRV_DK AAR,2025,5,DE BRV,12,DK AAR,473,22K0,20.0,Shipper,1,False,DK AAR,
CARRY_28_DE BRV_DK AAR,2025,5,DE BRV,12,DK AAR,473,45R1,40.0,Carrier,2,False,DK AAR,
CARRY_31_DE BRV_SE HEL,2025,5,DE BRV,12,SE HEL,410,22G1,20.0,Carrier,2,False,SE HEL,
CARRY_33_DE BRV_DK AAR,2025,5,DE BRV,12,DK AAR,473,42P3,40.0,Leased,1,False,DK AAR,
CARRY_37_DE BRV_DK AAR,2025,5,DE BRV,12,DK AAR,473,45G1,40.0,Carrier,1,False,DK AAR,
CARRY_38_DE BRV_DK AAR,2025,5,DE BRV,12,DK AAR,473,42U1,40.0,Carrier,1,False,DK AAR,
CARRY_39_CA NWP_IS REY,2025,5,CA NWP,7,IS REY,492,45R1,40.0,Carrier,2,False,IS REY,
CARRY_40_CA NWP_NL RTM,2025,5,CA NWP,7,NL RTM,403,45G1,40.0,Carrier,1,False,NL RTM,
CARRY_41_CA NWP_IS REY,2025,5,CA NWP,7,IS REY,492,22G1,20.0,Leased,1,False,IS REY,
CARRY_42_CA NWP_IS REY,2025,5,CA NWP,7,IS REY,492,42P3,40.0,Leased,1,False,IS REY,
CARRY_43_CA NWP_IS REY,2025,5,CA NWP,7,IS REY,492,22G1,20.0,Carrier,2,False,IS REY,
CARRY_44_CA NWP_IS REY,2025,5,CA NWP,7,IS REY,492,45G1,40.0,Carrier,1,False,IS REY,
CARRY_48_IS REY_US PWM,2025,5,IS REY,153,US PWM,471,22G1,20.0,Carrier,14,False,US PWM,
CARRY_49_IS REY_DK AAR,2025,5,IS REY,153,DK AAR,473,45R1,40.0,Carrier,2,False,DK AAR,
CARRY_50_IS REY_GB IMM,2025,5,IS REY,153,GB IMM,404,45R1,40.0,Carrier,1,False,GB IMM,
CARRY_51_IS REY_DE BRV,2025,5,IS REY,153,DE BRV,372,45R1,40.0,Carrier,1,False,DE BRV,
CARRY_52_IS REY_CA HAL,2025,5,IS REY,153,CA HAL,387,45R1,40.0,Carrier,1,False,CA HAL,
CARRY_53_IS REY_US PWM,2025,5,IS REY,153,US PWM,471,45G1,40.0,Carrier,1,False,US PWM,
CARRY_54_IS REY_US PWM,2025,5,IS REY,153,US PWM,471,45R1,40.0,Carrier,8,False,US PWM,
CARRY_55_IS REY_CA HAL,2025,5,IS REY,0,CA HAL,387,45R1,40.0,Carrier,5,False,CA HAL,
CARRY_56_IS REY_CA NWP,2025,5,IS REY,0,CA NWP,427,42P3,40.0,Carrier,3,False,CA NWP,
CARRY_57_IS REY_DE BRV,2025,5,IS REY,145,DE BRV,372,45R1,40.0,Carrier,4,False,DE BRV,
CARRY_58_IS REY_CA HAL,2025,5,IS REY,37,CA HAL,387,45R1,40.0,Carrier,3,False,CA HAL,
CARRY_59_IS REY_GB IMM,2025,5,IS REY,145,GB IMM,404,22G1,20.0,Carrier,2,False,GB IMM,
CARRY_60_IS REY_DE BRV,2025,5,IS REY,145,DE BRV,372,22G1,20.0,Carrier,2,False,DE BRV,
CARRY_61_IS REY_DK AAR,2025,5,IS REY,145,DK AAR,473,22G1,20.0,Carrier,1,False,DK AAR,
CARRY_62_IS REY_GB IMM,2025,5,IS REY,145,GB IMM,404,45R1,40.0,Carrier,1,False,GB IMM,
CARRY_63_IS REY_SE HEL,2025,5,IS REY,145,SE HEL,410,22G1,20.0,Carrier,2,False,SE HEL,
CARRY_64_IS REY_US PWM,2025,5,IS REY,174,US PWM,471,45G1,40.0,Carrier,4,False,US PWM,
CARRY_65_IS REY_US PWM,2025,5,IS REY,174,US PWM,471,42P3,40.0,Carrier,1,False,US PWM,
CARRY_66_IS REY_US PWM,2025,5,IS REY,174,US PWM,471,22G1,20.0,Carrier,1,False,US PWM,
CARRY_67_IS REY_CA HAL,2025,5,IS REY,174,CA HAL,387,45G1,40.0,Carrier,1,False,CA HAL,
CARRY_68_IS REY_CA HAL,2025,5,IS REY,174,CA HAL,387,22G1,20.0,Carrier,2,False,CA HAL,
CARRY_69_IS REY_US PWM,2025,5,IS REY,218,US PWM,471,45R1,40.0,Carrier,2,False,US PWM,
CARRY_70_IS REY_CA HAL,2025,5,IS REY,153,CA HAL,387,22G1,20.0,Carrier,1,False,CA HAL,
CARRY_71_IS REY_SE HEL,2025,5,IS REY,153,SE HEL,410,45R1,40.0,Carrier,1,False,SE HEL,
CARRY_72_IS REY_IS GRT,2025,5,IS REY,218,IS GRT,402,45G1,40.0,Carrier,1,False,IS GRT,
CARRY_73_IS REY_NL RTM,2025,5,IS REY,328,NL RTM,403,45G1,40.0,Carrier,8,False,NL RTM,
CARRY_74_IS REY_NL RTM,2025,5,IS REY,328,NL RTM,403,45R1,40.0,Carrier,1,False,NL RTM,
CARRY_75_IS REY_CA HAL,2025,5,IS REY,0,CA HAL,387,45R1,40.0,Carrier,3,False,CA HAL,
CARRY_76_IS REY_DK AAR,2025,5,IS REY,30,DK AAR,473,45R1,40.0,Carrier,2,False,DK AAR,
CARRY_77_IS REY_CA NWP,2025,5,IS REY,0,CA NWP,427,45U1,40.0,Carrier,2,False,CA NWP,
CARRY_78_IS REY_US PWM,2025,5,IS REY,0,US PWM,471,45R1,40.0,Carrier,4,False,US PWM,
CARRY_79_IS REY_CA NWP,2025,5,IS REY,0,CA NWP,427,45G1,40.0,Carrier,1,False,CA NWP,
CARRY_80_IS REY_CA HAL,2025,5,IS REY,0,CA HAL,387,45R1,40.0,Carrier,3,False,CA HAL,
k0_22G1_20_LEASED,2025,3,IS GRT,66,US PWM,295,22G1,20.0,LEASED,1,False,US PWM,MASTER
k1_42P3_40_CARRIER,2025,3,IS GRT,66,NL RTM,167,42P3,40.0,CARRIER,1,False,NL RTM,PURCHASE_AGREEMENT
k2_22G1_20_CARRIER,2025,3,IS GRT,66,NL RTM,167,22G1,20.0,CARRIER,4,False,NL RTM,CABOTAGE
k3_22GB_20_CARRIER,2025,3,IS GRT,66,NL RTM,167,22GB,20.0,CARRIER,1,False,NL RTM,CABOTAGE
k4_42P3_40_CARRIER,2025,3,IS GRT,66,NL RTM,167,42P3,40.0,CARRIER,5,False,NL RTM,LONG
k5_22G1_20_LEASED,2025,3,IS GRT,66,NL RTM,167,22G1,20.0,LEASED,1,False,NL RTM,ONEWAY
k6_22GB_20_LEASED,2025,3,IS GRT,66,NL RTM,167,22GB,20.0,LEASED,1,False,NL RTM,PURCHASE
k7_42P3_40_CARRIER,2025,4,IS REY,76,FO THO,122,42P3,40.0,CARRIER,1,False,FO THO,LONG
k8_45R1_40_CARRIER,2025,4,IS REY,74,CA HAL,378,45R1,40.0,CARRIER,1,False,CA HAL,LONG
k9_22G1_20_CARRIER,2025,4,IS GRT,233,IS REY,248,22G1,20.0,CARRIER,1,True,US PWM,LONG
k10_22GB_20_CARRIER,2025,4,IS GRT,233,NL RTM,335,22GB,20.0,CARRIER,1,False,NL RTM,PURCHASE_AGREEMENT
k11_22G1_20_CARRIER,2025,4,IS GRT,233,NL RTM,335,22G1,20.0,CARRIER,40,False,NL RTM,PURCHASE_AGREEMENT
k12_22G1_20_LEASED,2025,4,IS GRT,233,NL RTM,335,22G1,20.0,LEASED,1,False,NL RTM,ONEWAY
k13_22G1_20_LEASED,2025,4,IS GRT,233,NL RTM,335,22G1,20.0,LEASED,1,False,NL RTM,PURCHASE
k14_45G1_40_CARRIER,2025,4,IS REY,96,NL RTM,167,45G1,40.0,CARRIER,1,False,NL RTM,PURCHASE_AGREEMENT
k15_22G1_20_CARRIER,2025,4,IS REY,96,NL RTM,167,22G1,20.0,CARRIER,3,False,NL RTM,CABOTAGE
k16_22GB_20_CARRIER,2025,4,IS REY,96,NL RTM,167,22GB,20.0,CARRIER,1,False,NL RTM,LONG
k17_45G1_40_CARRIER,2025,4,IS REY,74,US PWM,295,45G1,40.0,CARRIER,1,False,US PWM,PURCHASE_AGREEMENT
k18_45RB_40_CARRIER,2025,4,IS REY,74,US PWM,295,45RB,40.0,CARRIER,1,False,US PWM,PURCHASE_AGREEMENT
k19_45R1_40_CARRIER,2025,4,IS REY,74,US PWM,295,45R1,40.0,CARRIER,1,False,US PWM,LONG
k20_45R1_40_CARRIER,2025,4,IS REY,96,NL RTM,167,45R1,40.0,CARRIER,1,False,NL RTM,LONG
k21_22G1_20_CARRIER,2025,5,CA NWP,18,NL RTM,335,22G1,20.0,CARRIER,1,False,NL RTM,PURCHASE_AGREEMENT
k22_22G1_20_CARRIER,2025,5,CA NWP,18,DK AAR,416,22G1,20.0,CARRIER,1,False,DK AAR,LONG
k23_22G1_20_CARRIER,2025,5,CA NWP,18,NL RTM,335,22G1,20.0,CARRIER,2,False,NL RTM,LONG
k24_45R1_40_CARRIER,2025,5,CA NWP,18,IS REY,145,45R1,40.0,CARRIER,1,False,IS REY,PURCHASE_AGREEMENT
k25_45R1_40_CARRIER,2025,5,CA NWP,18,GB IMM,394,45R1,40.0,CARRIER,1,False,GB IMM,LONG
k26_22G1_20_LEASED,2025,5,CA NWP,18,SE HEL,401,22G1,20.0,LEASED,2,False,SE HEL,MASTER
k27_45P3_40_CARRIER,2025,5,DE BRV,28,IS REY,174,45P3,40.0,CARRIER,1,False,IS REY,PURCHASE_AGREEMENT
k28_45G1_40_CARRIER,2025,5,DE BRV,28,US PWM,597,45G1,40.0,CARRIER,2,False,US PWM,PURCHASE_AGREEMENT
k29_45G1_40_CARRIER,2025,5,DE BRV,28,IS REY,174,45G1,40.0,CARRIER,1,False,IS REY,CABOTAGE
k30_45G1_40_CARRIER,2025,5,DE BRV,28,US PWM,424,45G1,40.0,CARRIER,1,False,US PWM,CABOTAGE
k31_42P3_40_CARRIER,2025,5,DE BRV,28,US PWM,424,42P3,40.0,CARRIER,1,False,US PWM,CABOTAGE
k32_22G1_20_CARRIER,2025,5,DE BRV,28,IS REY,174,22G1,20.0,CARRIER,1,False,IS REY,CABOTAGE
k33_42P3_40_CARRIER,2025,5,DE BRV,28,IS REY,174,42P3,40.0,CARRIER,3,False,IS REY,LONG
k34_45G1_40_CARRIER,2025,5,DE BRV,28,IS REY,174,45G1,40.0,CARRIER,1,False,IS REY,LONG
k35_45G1_40_CARRIER,2025,5,DE BRV,28,IS RFJ,438,45G1,40.0,CARRIER,1,False,IS RFJ,LONG
k36_45G1_40_CARRIER,2025,5,DE BRV,28,IS REY,174,45G1,40.0,CARRIER,2,False,IS REY,LONG
k37_45G1_40_LEASED,2025,5,DE BRV,28,IS REY,174,45G1,40.0,LEASED,1,False,IS REY,MASTER
k38_22G1_20_LEASED,2025,5,DE BRV,28,US PWM,424,22G1,20.0,LEASED,1,False,US PWM,MASTER
k39_4EG1_40_CARRIER,2025,5,DK AAR,111,FO THO,159,4EG1,40.0,CARRIER,1,False,FO THO,PURCHASE_AGREEMENT
k40_22B0_20_CARRIER,2025,5,DK AAR,111,FO THO,159,22B0,20.0,CARRIER,1,False,FO THO,PURCHASE_AGREEMENT
k41_42P3_40_CARRIER,2025,5,DK AAR,111,FO THO,159,42P3,40.0,CARRIER,1,False,FO THO,CABOTAGE
k42_45G1_40_CARRIER,2025,5,DK AAR,111,FO THO,159,45G1,40.0,CARRIER,5,False,FO THO,CABOTAGE
k43_45G1_40_CARRIER,2025,5,DK AAR,111,FO THO,159,45G1,40.0,CARRIER,4,False,FO THO,LONG
k44_22G2_20_SHIPPER,2025,5,DK AAR,111,FO THO,159,22G2,20.0,SHIPPER,1,False,FO THO,
k45_45R1_40_LEASED,2025,5,DK AAR,111,FO THO,159,45R1,40.0,LEASED,8,False,FO THO,ONEWAY
k46_45G1_40_CARRIER,2025,5,DK AAR,94,IS VES,425,45G1,40.0,CARRIER,1,False,IS VES,CABOTAGE
k47_45G1_40_CARRIER,2025,5,DK AAR,111,CA NWP,636,45G1,40.0,CARRIER,1,False,CA NWP,CABOTAGE
k48_45G1_40_CARRIER,2025,5,DK AAR,94,CA HAL,530,45G1,40.0,CARRIER,1,False,CA HAL,CABOTAGE
k49_45G1_40_CARRIER,2025,5,DK AAR,94,IS REY,174,45G1,40.0,CARRIER,1,False,IS REY,CABOTAGE
k50_45G1_40_CARRIER,2025,5,DK AAR,94,US PWM,424,45G1,40.0,CARRIER,1,False,US PWM,CABOTAGE
k51_22G1_20_CARRIER,2025,5,DK AAR,94,CA HAL,530,22G1,20.0,CARRIER,1,False,CA HAL,CABOTAGE
k52_22G1_20_CARRIER,2025,5,DK AAR,94,IS REY,174,22G1,20.0,CARRIER,1,True,CA HAL,LONG
k53_22G1_20_CARRIER,2025,5,DK AAR,94,IS VES,425,22G1,20.0,CARRIER,1,False,IS VES,LONG
k54_45R1_40_CARRIER,2025,5,DK AAR,94,IS REY,174,45R1,40.0,CARRIER,4,False,IS REY,LONG
k55_45G1_40_LEASED,2025,5,DK AAR,94,IS REY,174,45G1,40.0,LEASED,1,False,IS REY,
k56_45R1_40_CARRIER,2025,5,FO THO,123,DE BRV,174,45R1,40.0,CARRIER,1,False,DE BRV,LONG
k57_45G1_40_CARRIER,2025,5,FO THO,123,DK AAR,245,45G1,40.0,CARRIER,1,False,DK AAR,CABOTAGE
k58_45R1_40_CARRIER,2025,5,FO THO,123,DK AAR,245,45R1,40.0,CARRIER,1,False,DK AAR,PURCHASE_AGREEMENT
k59_22K0_20_SHIPPER,2025,5,FO THO,123,DK AAR,245,22K0,20.0,SHIPPER,1,False,DK AAR,
k60_45R1_40_LEASED,2025,5,FO THO,124,DK AAR,270,45R1,40.0,LEASED,1,False,DK AAR,ONEWAY
k61_45R1_40_CARRIER,2025,5,FO THO,124,GB IMM,168,45R1,40.0,CARRIER,1,False,GB IMM,PURCHASE_AGREEMENT
k62_LNRB_45_CARRIER,2025,5,FO THO,124,GB IMM,168,LNRB,45.0,CARRIER,3,False,GB IMM,LONG
k63_45R1_40_CARRIER,2025,5,FO THO,124,GB IMM,168,45R1,40.0,CARRIER,1,False,GB IMM,LONG
k64_45G1_40_CARRIER,2025,5,GB IMM,16,FO THO,159,45G1,40.0,CARRIER,1,False,FO THO,CABOTAGE
k65_LNRB_45_LEASED,2025,5,GB IMM,16,FO THO,159,LNRB,45.0,LEASED,1,False,FO THO,PURCHASE
k66_45R1_40_CARRIER,2025,5,GB IMM,16,IS REY,218,45R1,40.0,CARRIER,1,False,IS REY,PURCHASE_AGREEMENT
k67_45R1_40_CARRIER,2025,5,GB IMM,16,IS REY,218,45R1,40.0,CARRIER,1,False,IS REY,LONG
k68_22R1_20_LEASED,2025,5,GB IMM,16,IS REY,218,22R1,20.0,LEASED,1,False,IS REY,PURCHASE
k69_45G1_40_CARRIER,2025,5,GB TEE,96,IS REY,153,45G1,40.0,CARRIER,1,False,IS REY,CABOTAGE
k70_22G1_20_CARRIER,2025,5,GB TEE,96,CA HAL,530,22G1,20.0,CARRIER,1,False,CA HAL,LONG
k71_4EG1_40_CARRIER,2025,5,GB TEE,96,IS REY,153,4EG1,40.0,CARRIER,1,False,IS REY,LONG
k72_45G1_40_CARRIER,2025,5,GB TEE,96,IS REY,153,45G1,40.0,CARRIER,4,False,IS REY,LONG
k73_22G1_20_CARRIER,2025,5,GB TEE,96,US PWM,424,22G1,20.0,CARRIER,1,False,US PWM,LONG
k74_45RB_40_CARRIER,2025,5,GB TEE,96,IS REY,153,45RB,40.0,CARRIER,1,False,IS REY,PURCHASE_AGREEMENT
k75_22G1_20_LEASED,2025,5,IS GRT,402,IS REY,404,22G1,20.0,LEASED,1,True,GB IMM,MASTER
k76_22G1_20_LEASED,2025,5,IS GRT,402,NL RTM,514,22G1,20.0,LEASED,3,False,NL RTM,ONEWAY
k77_22G1_20_CARRIER,2025,5,IS GRT,402,NL RTM,514,22G1,20.0,CARRIER,7,False,NL RTM,CABOTAGE
