Commodity,Year,Week,Origin,DepartureTime,Destination,ArrivalTime,ContainerType,ContainerSize,Owner,Count,Truncated,FinalDestination,ContractType
TLEG_34_IS REY_CA HAL,2025,10,IS REY,328,CA HAL,451,45G1,40.0,Carrier,1,False,CA HAL,
TLEG_35_IS REY_IS VES,2025,10,IS REY,328,IS VES,418,45P3,40.0,Carrier,1,False,IS VES,
TLEG_36_IS REY_IS RFJ,2025,10,IS REY,328,IS RFJ,430,LNRB,45.0,Carrier,1,False,IS RFJ,
TLEG_37_IS REY_US PWM,2025,10,IS REY,375,US PWM,404,42P3,40.0,Carrier,1,False,US PWM,
TLEG_38_IS REY_CA NWP,2025,10,IS REY,375,CA NWP,501,22G1,20.0,Carrier,1,False,CA NWP,
TLEG_39_IS REY_US PWM,2025,10,IS REY,375,US PWM,404,45G1,40.0,Carrier,1,False,US PWM,
TLEG_40_IS REY_IS VES,2025,10,IS REY,375,IS VES,418,42P3,40.0,Leased,1,False,IS VES,
TLEG_41_IS REY_IS GRT,2025,10,IS REY,342,IS GRT,402,45G1,40.0,Carrier,1,False,IS GRT,
TLEG_42_IS REY_IS GRT,2025,10,IS REY,342,IS GRT,402,45R1,40.0,Carrier,1,False,IS GRT,
TLEG_48_IS REY_PL SWI,2025,10,IS REY,84,PL SWI,406,45G1,40.0,Carrier,9,False,PL SWI,
TLEG_49_IS REY_IS RFJ,2025,10,IS REY,156,IS RFJ,430,LNRB,45.0,Carrier,1,False,IS RFJ,
TLEG_50_IS REY_NL RTM,2025,10,IS REY,375,NL RTM,498,4EG1,40.0,Carrier,1,False,NL RTM,
TLEG_51_IS REY_CA HAL,2025,10,IS REY,375,CA HAL,451,45R1,40.0,Carrier,2,False,CA HAL,
TLEG_52_IS REY_US PWM,2025,10,IS REY,375,US PWM,404,45R1,40.0,Carrier,3,False,US PWM,
CARRY_7_IS REY_IS GRT,2025,10,IS REY,31,IS GRT,402,22G1,20.0,Carrier,19,False,IS GRT,
CARRY_9_IS REY_FO THO,2025,10,IS REY,31,FO THO,504,22U1,20.0,Shipper,1,False,FO THO,
CARRY_11_IS REY_SE HEL,2025,10,IS REY,31,SE HEL,404,45U1,40.0,Carrier,1,False,SE HEL,
CARRY_17_IS REY_FO THO,2025,10,IS REY,31,FO THO,504,22G1,20.0,Carrier,1,False,FO THO,
CARRY_18_IS REY_US PWM,2025,10,IS REY,31,US PWM,404,22G1,20.0,Carrier,1,False,US PWM,
CARRY_22_IS REY_IS GRT,2025,10,IS REY,31,IS GRT,402,22G1,20.0,Leased,1,False,IS GRT,
CARRY_24_DE BRV_DK AAR,2025,10,DE BRV,5,DK AAR,447,45G1,40.0,Leased,2,False,DK AAR,
CARRY_25_DE BRV_SE HEL,2025,10,DE BRV,5,SE HEL,404,42P3,40.0,Leased,1,False,SE HEL,
CARRY_33_DE BRV_DK AAR,2025,10,DE BRV,5,DK AAR,447,45R1,40.0,Carrier,1,False,DK AAR,
CARRY_35_DE BRV_SE HEL,2025,10,DE BRV,5,SE HEL,404,42U1,40.0,Carrier,1,False,SE HEL,
CARRY_36_DE BRV_SE HEL,2025,10,DE BRV,5,SE HEL,404,45G1,40.0,Carrier,1,False,SE HEL,
CARRY_37_DE BRV_SE HEL,2025,10,DE BRV,5,SE HEL,404,45R1,40.0,Carrier,1,False,SE HEL,
CARRY_38_DE BRV_SE HEL,2025,10,DE BRV,5,SE HEL,404,22G1,20.0,Leased,1,False,SE HEL,
CARRY_39_IS REY_GB IMM,2025,10,IS REY,143,GB IMM,339,45R1,40.0,Carrier,1,False,GB IMM,
CARRY_42_IS REY_GB IMM,2025,10,IS REY,143,GB IMM,339,45G1,40.0,Carrier,1,False,GB IMM,
CARRY_44_IS REY_CA NWP,2025,10,IS REY,156,CA NWP,501,22G1,20.0,Carrier,1,False,CA NWP,
CARRY_45_IS REY_US PWM,2025,10,IS REY,156,US PWM,404,45R1,40.0,Carrier,7,False,US PWM,
CARRY_46_IS REY_CA HAL,2025,10,IS REY,156,CA HAL,451,22G1,20.0,Carrier,4,False,CA HAL,
CARRY_47_IS REY_US PWM,2025,10,IS REY,156,US PWM,404,22G1,20.0,Carrier,2,False,US PWM,
CARRY_48_IS REY_SE HEL,2025,10,IS REY,156,SE HEL,404,45U1,40.0,Carrier,1,False,SE HEL,
CARRY_49_IS REY_US PWM,2025,10,IS REY,156,US PWM,404,22GB,20.0,Carrier,1,False,US PWM,
CARRY_50_IS REY_DK AAR,2025,10,IS REY,84,DK AAR,447,45G1,40.0,Carrier,3,False,DK AAR,
CARRY_51_IS REY_DK AAR,2025,10,IS REY,84,DK AAR,447,22G1,20.0,Carrier,9,False,DK AAR,
CARRY_52_IS REY_CA NWP,2025,10,IS REY,31,CA NWP,501,45G1,40.0,Carrier,2,False,CA NWP,
CARRY_53_IS REY_DE BRV,2025,10,IS REY,143,DE BRV,358,45G1,40.0,Carrier,2,False,DE BRV,
CARRY_54_IS REY_US PWM,2025,10,IS REY,175,US PWM,404,45G1,40.0,Carrier,9,False,US PWM,
CARRY_55_IS REY_US PWM,2025,10,IS REY,175,US PWM,404,45R1,40.0,Carrier,2,False,US PWM,
CARRY_56_IS REY_CA NWP,2025,10,IS REY,203,CA NWP,501,45P3,40.0,Carrier,2,False,CA NWP,
CARRY_57_IS REY_US PWM,2025,10,IS REY,203,US PWM,404,45R1,40.0,Carrier,3,False,US PWM,
CARRY_58_IS REY_CA NWP,2025,10,IS REY,156,CA NWP,501,45G1,40.0,Carrier,1,False,CA NWP,
CARRY_59_IS REY_CA NWP,2025,10,IS REY,156,CA NWP,501,45P3,40.0,Carrier,1,False,CA NWP,
CARRY_60_IS REY_IS VES,2025,10,IS REY,156,IS VES,418,LNRB,45.0,Carrier,1,False,IS VES,
CARRY_61_IS REY_US PWM,2025,10,IS REY,203,US PWM,404,45G1,40.0,Carrier,2,False,US PWM,
CARRY_62_IS REY_IS GRT,2025,10,IS REY,203,IS GRT,402,22G1,20.0,Carrier,1,False,IS GRT,
CARRY_63_IS REY_CA NWP,2025,10,IS REY,0,CA NWP,501,45R1,40.0,Carrier,2,False,CA NWP,
CARRY_64_IS REY_US PWM,2025,10,IS REY,51,US PWM,404,45G1,40.0,Carrier,2,False,US PWM,
CARRY_65_IS REY_CA HAL,2025,10,IS REY,51,CA HAL,451,45R1,40.0,Carrier,1,False,CA HAL,
CARRY_66_IS REY_US PWM,2025,10,IS REY,68,US PWM,404,45R1,40.0,Carrier,8,False,US PWM,
CARRY_67_IS REY_CA HAL,2025,10,IS REY,68,CA HAL,451,45R1,40.0,Carrier,1,False,CA HAL,
CARRY_68_IS REY_CA HAL,2025,10,IS REY,31,CA HAL,451,22G1,20.0,Carrier,2,False,CA HAL,
CARRY_69_IS REY_CA HAL,2025,10,IS REY,31,CA HAL,451,45G1,40.0,Carrier,1,False,CA HAL,
CARRY_70_IS REY_US PWM,2025,10,IS REY,31,US PWM,404,45G1,40.0,Carrier,3,False,US PWM,
CARRY_71_IS REY_GB IMM,2025,10,IS REY,0,GB IMM,339,45R1,40.0,Carrier,1,False,GB IMM,
CARRY_72_IS REY_IS RFJ,2025,10,IS REY,0,IS RFJ,430,45R1,40.0,Carrier,1,False,IS RFJ,
CARRY_73_IS REY_CA NWP,2025,10,IS REY,0,CA NWP,501,LNRB,45.0,Carrier,2,False,CA NWP,
CARRY_74_IS REY_CA HAL,2025,10,IS REY,0,CA HAL,451,45R1,40.0,Carrier,15,False,CA HAL,
CARRY_75_IS REY_US PWM,2025,10,IS REY,0,US PWM,404,45R1,40.0,Carrier,4,False,US PWM,
CARRY_76_IS REY_CA NWP,2025,10,IS REY,0,CA NWP,501,22G1,20.0,Carrier,2,False,CA NWP,
CARRY_77_IS REY_US PWM,2025,10,IS REY,0,US PWM,404,45R1,40.0,Carrier,2,False,US PWM,
CARRY_78_IS REY_US PWM,2025,10,IS REY,0,US PWM,404,45R1,40.0,Carrier,2,False,US PWM,
CARRY_79_IS REY_CA NWP,2025,10,IS REY,0,CA NWP,501,45R1,40.0,Carrier,12,False,CA NWP,
k0_45R1_40_CARRIER,2025,7,IS REY,12,CA HAL,259,45R1,40.0,CARRIER,1,False,CA HAL,LONG
k1_45P3_40_CARRIER,2025,8,IS GRT,66,NL RTM,162,45P3,40.0,CARRIER,7,False,NL RTM,PURCHASE_AGREEMENT
k2_42P3_40_LEASED,2025,8,IS GRT,66,NL RTM,162,42P3,40.0,LEASED,4,False,NL RTM,MASTER
k3_22G1_20_LEASED,2025,8,IS GRT,66,NL RTM,162,22G1,20.0,LEASED,2,False,NL RTM,MASTER
k4_22G1_20_LEASED,2025,8,IS GRT,66,NL RTM,162,22G1,20.0,LEASED,1,False,NL RTM,PURCHASE
k5_45G1_40_CARRIER,2025,9,GB IMM,3,FO THO,160,45G1,40.0,CARRIER,1,False,FO THO,PURCHASE_AGREEMENT
k6_45R1_40_CARRIER,2025,9,GB IMM,3,IS REY,203,45R1,40.0,CARRIER,1,False,IS REY,PURCHASE_AGREEMENT
k7_45R1_40_CARRIER,2025,9,IS REY,71,IS VES,80,45R1,40.0,CARRIER,1,False,IS VES,PURCHASE_AGREEMENT
k8_45R1_40_CARRIER,2025,9,IS REY,64,DE BRV,166,45R1,40.0,CARRIER,1,False,DE BRV,LONG
k9_45R1_40_CARRIER,2025,9,IS REY,71,GB IMM,161,45R1,40.0,CARRIER,1,False,GB IMM,LONG
k10_22K0_20_SHIPPER,2025,9,IS REY,71,NO FRK,222,22K0,20.0,SHIPPER,1,False,NO FRK,
k11_22G1_20_CARRIER,2025,9,IS GRT,234,IS REY,236,22G1,20.0,CARRIER,1,True,US PWM,CABOTAGE
k12_22G1_20_CARRIER,2025,9,IS GRT,234,NL RTM,330,22G1,20.0,CARRIER,9,False,NL RTM,LONG
k13_22G1_20_LEASED,2025,9,IS GRT,234,NL RTM,330,22G1,20.0,LEASED,4,False,NL RTM,MASTER
k14_22G1_20_LEASED,2025,9,IS GRT,234,NL RTM,330,22G1,20.0,LEASED,4,False,NL RTM,PURCHASE
k15_45R1_40_CARRIER,2025,9,IS REY,92,NL RTM,162,45R1,40.0,CARRIER,1,False,NL RTM,PURCHASE_AGREEMENT
k16_45G1_40_LEASED,2025,9,IS REY,71,DK AAR,250,45G1,40.0,LEASED,1,False,DK AAR,ONEWAY
k17_22G1_20_CARRIER,2025,9,IS REY,112,US PWM,294,22G1,20.0,CARRIER,1,False,US PWM,LONG
k18_45R1_40_CARRIER,2025,9,IS REY,71,GB IMM,161,45R1,40.0,CARRIER,1,False,GB IMM,PURCHASE_AGREEMENT
k19_45R1_40_CARRIER,2025,9,IS REY,64,DK AAR,246,45R1,40.0,CARRIER,1,False,DK AAR,LONG
k20_22G1_20_CARRIER,2025,9,IS REY,12,CA NWP,331,22G1,20.0,CARRIER,1,False,CA NWP,PURCHASE_AGREEMENT
k21_22G1_20_CARRIER,2025,9,IS REY,12,CA NWP,331,22G1,20.0,CARRIER,1,False,CA NWP,LONG
k22_45G1_40_CARRIER,2025,9,IS REY,12,CA NWP,331,45G1,40.0,CARRIER,1,False,CA NWP,LONG
k23_45G1_40_CARRIER,2025,9,IS REY,71,FO THO,112,45G1,40.0,CARRIER,1,False,FO THO,PURCHASE_AGREEMENT
k24_45G1_40_CARRIER,2025,9,IS REY,71,GB IMM,161,45G1,40.0,CARRIER,1,False,GB IMM,LONG
k25_45R1_40_CARRIER,2025,9,IS REY,71,GB IMM,161,45R1,40.0,CARRIER,1,False,GB IMM,PURCHASE_AGREEMENT
k26_45R1_40_CARRIER,2025,9,IS REY,64,DK AAR,246,45R1,40.0,CARRIER,1,False,DK AAR,LONG
k27_45R1_40_CARRIER,2025,9,IS REY,71,GB IMM,161,45R1,40.0,CARRIER,1,False,GB IMM,LONG
k28_45G1_40_CARRIER,2025,10,DE BRV,20,IS REY,175,45G1,40.0,CARRIER,1,False,IS REY,PURCHASE_AGREEMENT
k29_45G1_40_CARRIER,2025,10,DE BRV,20,IS REY,175,45G1,40.0,CARRIER,1,False,IS REY,CABOTAGE
k30_22G1_20_CARRIER,2025,10,DE BRV,20,IS REY,175,22G1,20.0,CARRIER,1,False,IS REY,CABOTAGE
k31_42P3_40_CARRIER,2025,10,DE BRV,20,IS REY,175,42P3,40.0,CARRIER,1,False,IS REY,LONG
k32_45G1_40_CARRIER,2025,10,DE BRV,20,US PWM,368,45G1,40.0,CARRIER,6,False,US PWM,LONG
k33_45R1_40_CARRIER,2025,10,DE BRV,20,US PWM,368,45R1,40.0,CARRIER,1,False,US PWM,LONG
k34_42P3_40_LEASED,2025,10,DE BRV,20,IS REY,175,42P3,40.0,LEASED,1,False,IS REY,MASTER
k35_22G1_20_LEASED,2025,10,DE BRV,20,IS REY,175,22G1,20.0,LEASED,1,False,IS REY,ONEWAY
k36_45G1_40_LEASED,2025,10,DE BRV,20,IS REY,175,45G1,40.0,LEASED,1,False,IS REY,ONEWAY
k37_4EG1_40_CARRIER,2025,10,DK AAR,110,FO THO,160,4EG1,40.0,CARRIER,1,False,FO THO,PURCHASE_AGREEMENT
k38_42P3_40_CARRIER,2025,10,DK AAR,110,FO THO,160,42P3,40.0,CARRIER,1,False,FO THO,PURCHASE_AGREEMENT
k39_45P3_40_CARRIER,2025,10,DK AAR,110,FO THO,160,45P3,40.0,CARRIER,1,False,FO THO,LONG
k40_45G1_40_CARRIER,2025,10,DK AAR,110,FO THO,160,45G1,40.0,CARRIER,8,False,FO THO,LONG
k41_45R1_40_CARRIER,2025,10,DK AAR,110,FO THO,160,45R1,40.0,CARRIER,2,False,FO THO,LONG
k42_45G1_40_SHIPPER,2025,10,DK AAR,110,FO THO,160,45G1,40.0,SHIPPER,1,False,FO THO,
k43_42P3_40_CARRIER,2025,10,DK AAR,98,IS REY,175,42P3,40.0,CARRIER,1,False,IS REY,PURCHASE_AGREEMENT
k44_45G1_40_CARRIER,2025,10,DK AAR,110,IS REY,203,45G1,40.0,CARRIER,1,False,IS REY,PURCHASE_AGREEMENT
k45_22G1_20_CARRIER,2025,10,DK AAR,98,IS REY,175,22G1,20.0,CARRIER,1,False,IS REY,PURCHASE_AGREEMENT
k46_22G1_20_CARRIER,2025,10,DK AAR,98,IS REY,175,22G1,20.0,CARRIER,1,False,IS REY,CABOTAGE
k47_22K0_20_CARRIER,2025,10,DK AAR,98,IS REY,175,22K0,20.0,CARRIER,1,False,IS REY,LONG
k48_45G1_40_CARRIER,2025,10,DK AAR,98,IS REY,175,45G1,40.0,CARRIER,8,False,IS REY,LONG
k49_45G1_40_CARRIER,2025,10,DK AAR,110,IS REY,203,45G1,40.0,CARRIER,1,False,IS REY,LONG
k50_45R1_40_CARRIER,2025,10,DK AAR,98,US PWM,368,45R1,40.0,CARRIER,1,False,US PWM,PURCHASE_AGREEMENT
k51_22K0_20_SHIPPER,2025,10,DK AAR,110,IS REY,203,22K0,20.0,SHIPPER,1,False,IS REY,
k52_LNRB_45_CARRIER,2025,10,FO THO,119,DE BRV,166,LNRB,45.0,CARRIER,1,False,DE BRV,PURCHASE_AGREEMENT
k53_45G1_40_LEASED,2025,10,FO THO,119,DK AAR,246,45G1,40.0,LEASED,1,False,DK AAR,ONEWAY
k54_45R1_40_LEASED,2025,10,FO THO,119,DK AAR,246,45R1,40.0,LEASED,1,False,DK AAR,ONEWAY
k55_45R1_40_CARRIER,2025,10,FO THO,118,GB IMM,161,45R1,40.0,CARRIER,2,False,GB IMM,LONG
k56_LNRB_45_LEASED,2025,10,GB IMM,171,FO THO,336,LNRB,45.0,LEASED,1,False,FO THO,PURCHASE
k57_22K2_20_CARRIER,2025,10,GB IMM,171,IS REY,375,22K2,20.0,CARRIER,1,False,IS REY,LONG
k58_45R1_40_CARRIER,2025,10,GB IMM,171,IS REY,375,45R1,40.0,CARRIER,4,False,IS REY,PURCHASE_AGREEMENT
k59_45R1_40_CARRIER,2025,10,GB IMM,171,IS REY,375,45R1,40.0,CARRIER,1,False,IS REY,LONG
k60_45R1_40_CARRIER,2025,10,GB IMM,171,IS REY,375,45R1,40.0,CARRIER,1,True,US PWM,LONG
k61_45G1_40_CARRIER,2025,10,GB TEE,94,CA NWP,501,45G1,40.0,CARRIER,1,False,CA NWP,PURCHASE_AGREEMENT
k62_22G1_20_CARRIER,2025,10,GB TEE,94,IS REY,156,22G1,20.0,CARRIER,1,False,IS REY,LONG
k63_42P3_40_CARRIER,2025,10,GB TEE,94,IS REY,156,42P3,40.0,CARRIER,1,False,IS REY,LONG
k64_45P3_40_CARRIER,2025,10,GB TEE,94,CA NWP,501,45P3,40.0,CARRIER,1,False,CA NWP,LONG
k65_45R1_40_CARRIER,2025,10,GB TEE,94,IS REY,156,45R1,40.0,CARRIER,1,False,IS REY,PURCHASE_AGREEMENT
k66_42P3_40_LEASED,2025,10,GB TEE,94,FO THO,278,42P3,40.0,LEASED,1,False,FO THO,MASTER
k67_45R1_40_CARRIER,2025,10,IS REY,260,NL RTM,330,45R1,40.0,CARRIER,1,False,NL RTM,LONG
k68_45R1_40_CARRIER,2025,10,IS REY,216,CA HAL,440,45R1,40.0,CARRIER,1,False,CA HAL,LONG
k69_LNRB_45_CARRIER,2025,10,IS REY,260,NL RTM,330,LNRB,45.0,CARRIER,1,False,NL RTM,LONG
k70_45G1_40_LEASED,2025,10,IS REY,263,DK AAR,413,45G1,40.0,LEASED,1,False,DK AAR,ONEWAY
k71_22GB_20_LEASED,2025,10,IS GRT,402,NL RTM,498,22GB,20.0,LEASED,1,False,NL RTM,MASTER
k72_22G1_20_LEASED,2025,10,IS GRT,402,NL RTM,498,22G1,20.0,LEASED,1,False,NL RTM,PURCHASE
k73_45G1_40_CARRIER,2025,10,IS REY,260,NL RTM,330,45G1,40.0,CARRIER,1,False,NL RTM,PURCHASE_AGREEMENT
k74_45G1_40_CARRIER,2025,10,IS REY,260,NL RTM,330,45G1,40.0,CARRIER,1,False,NL RTM,LONG
k75_22G1_20_LEASED,2025,10,IS REY,263,DE BRV,340,22G1,20.0,LEASED,1,False,DE BRV,MASTER
k76_22G1_20_LEASED,2025,10,IS REY,260,NL RTM,330,22G1,20.0,LEASED,1,False,NL RTM,MASTER
k77_45R1_40_CARRIER,2025,10,IS REY,260,NL RTM,330,45R1,40.0,CARRIER,1,False,NL RTM,LONG
k78_22G1_20_CARRIER,2025,10,IS REY,112,CA HAL,358,22G1,20.0,CARRIER,1,False,CA HAL,LONG
k79_45G1_40_LEASED,2025,10,IS REY,64,DE BRV,166,45G1,40.0,LEASED,1,False,DE BRV,ONEWAY
k80_45R1_40_LEASED,2025,10,IS REY,64,DE BRV,166,45R1,40.0,LEASED,1,False,DE BRV,ONEWAY
k81_45G1_40_CARRIER,2025,10,IS REY,64,DE BRV,166,45G1,40.0,CARRIER,3,False,DE BRV,LONG
k82_45R1_40_CARRIER,2025,10,IS REY,64,DE BRV,166,45R1,40.0,CARRIER,1,False,DE BRV,PURCHASE_AGREEMENT
k83_45G1_40_CARRIER,2025,10,IS REY,64,DK AAR,246,45G1,40.0,CARRIER,3,False,DK AAR,PURCHASE_AGREEMENT
k84_45G1_40_CARRIER,2025,10,IS REY,64,DK AAR,246,45G1,40.0,CARRIER,1,False,DK AAR,LONG
k85_42P3_40_LEASED,2025,10,IS REY,64,DK AAR,246,42P3,40.0,LEASED,1,False,DK AAR,PURCHASE
k86_45G1_40_CARRIER,2025,10,IS REY,71,FO THO,112,45G1,40.0,CARRIER,1,False,FO THO,PURCHASE_AGREEMENT
k87_45R1_40_CARRIER,2025,10,IS REY,71,GB IMM,161,45R1,40.0,CARRIER,1,False,GB IMM,PURCHASE_AGREEMENT
k88_LNRB_45_CARRIER,2025,10,IS REY,71,GB IMM,161,LNRB,45.0,CARRIER,1,False,GB IMM,LONG
k89_42P3_40_LEASED,2025,10,IS REY,92,GB TEE,267,42P3,40.0,LEASED,1,False,GB TEE,MASTER
k90_45P3_40_CARRIER,2025,10,IS REY,64,IS RFJ,87,45P3,40.0,CARRIER,1,False,IS RFJ,PURCHASE_AGREEMENT
k91_22G1_20_LEASED,2025,10,IS REY,64,IS RFJ,87,22G1,20.0,LEASED,1,False,IS RFJ,MASTER
k92_45G1_40_CARRIER,2025,10,IS REY,92,NL RTM,162,45G1,40.0,CARRIER,1,False,NL RTM,PURCHASE_AGREEMENT
k93_45G1_40_CARRIER,2025,10,IS REY,92,NL RTM,162,45G1,40.0,CARRIER,1,False,NL RTM,CABOTAGE
k94_45G1_40_CARRIER,2025,10,IS REY,92,NL RTM,162,45G1,40.0,CARRIER,7,False,NL RTM,LONG
k95_45R1_40_CARRIER,2025,10,IS REY,92,NL RTM,162,45R1,40.0,CARRIER,1,False,NL RTM,PURCHASE_AGREEMENT
k96_LNRB_45_CARRIER,2025,10,IS REY,92,NL RTM,162,LNRB,45.0,CARRIER,1,False,NL RTM,PURCHASE_AGREEMENT
k97_22K2_20_SHIPPER,2025,10,IS REY,92,NL RTM,162,22K2,20.0,SHIPPER,1,False,NL RTM,
k98_42U1_40_CARRIER,2025,10,IS REY,71,NO FRK,222,42U1,40.0,CARRIER,1,False,NO FRK,LONG
k99_22G1_20_LEASED,2025,10,IS REY,71,NO FRK,222,22G1,20.0,LEASED,1,False,NO FRK,MASTER
k100_22G1_20_CARRIER,2025,10,IS REY,64,SE HEL,222,22G1,20.0,CARRIER,1,False,SE HEL,LONG
k101_4EG1_40_CARRIER,2025,10,IS REY,64,SE HEL,222,4EG1,40.0,CARRIER,1,False,SE HEL,LONG
k102_45R1_40_CARRIER,2025,10,IS REY,64,SE HEL,222,45R1,40.0,CARRIER,1,False,SE HEL,LONG
k103_45G1_40_LEASED,2025,10,IS REY,64,SE HEL,222,45G1,40.0,LEASED,1,False,SE HEL,MASTER
k104_45R1_40_CARRIER,2025,10,IS REY,112,US PWM,294,45R1,40.0,CARRIER,1,False,US PWM,CABOTAGE
k105_45R1_40_CARRIER,2025,10,IS RFJ,91,GB IMM,161,45R1,40.0,CARRIER,1,False,GB IMM,LONG
k106_45G1_40_CARRIER,2025,10,IS REY,263,SE HEL,390,45G1,40.0,CARRIER,1,False,SE HEL,PURCHASE_AGREEMENT
k107_45G1_40_CARRIER,2025,10,IS REY,263,DE BRV,340,45G1,40.0,CARRIER,1,False,DE BRV,LONG
k108_45R1_40_LEASED,2025,10,IS REY,260,NL RTM,330,45R1,40.0,LEASED,1,False,NL RTM,ONEWAY
k109_45G1_40_CARRIER,2025,10,NL RTM,65,IS REY,156,45G1,40.0,CARRIER,8,False,IS REY,PURCHASE_AGREEMENT
k110_22U1_20_CARRIER,2025,10,NL RTM,65,IS REY,156,22U1,20.0,CARRIER,1,False,IS REY,PURCHASE_AGREEMENT
