Commodity,Year,Week,Origin,DepartureTime,Destination,ArrivalTime,ContainerType,ContainerSize,Owner,Count,Truncated,FinalDestination,ContractType
TLEG_24_IS REY_GB IMM,2025,9,IS REY,311,GB IMM,498,45R1,40.0,Carrier,1,False,GB IMM,
TLEG_25_IS REY_US PWM,2025,9,IS REY,343,US PWM,496,45G1,40.0,Carrier,9,False,US PWM,
TLEG_26_IS REY_US PWM,2025,9,IS REY,343,US PWM,496,45R1,40.0,Carrier,2,False,US PWM,
TLEG_27_IS REY_CA NWP,2025,9,IS REY,371,CA NWP,499,45P3,40.0,Carrier,1,False,CA NWP,
TLEG_28_IS REY_NL RTM,2025,9,IS REY,371,NL RTM,498,45U1,40.0,Carrier,1,False,NL RTM,
TLEG_29_IS REY_NL RTM,2025,9,IS REY,371,NL RTM,498,45G1,40.0,Carrier,1,False,NL RTM,
TLEG_30_IS REY_US PWM,2025,9,IS REY,371,US PWM,496,45R1,40.0,Leased,1,False,US PWM,
TLEG_31_IS REY_CA NWP,2025,9,IS REY,324,CA NWP,499,45G1,40.0,Carrier,1,False,CA NWP,
TLEG_32_IS REY_CA NWP,2025,9,IS REY,324,CA NWP,499,45P3,40.0,Carrier,1,False,CA NWP,
TLEG_33_IS REY_FO THO,2025,9,IS REY,324,FO THO,504,42P3,40.0,Leased,1,False,FO THO,
TLEG_34_IS REY_FO THO,2025,9,IS REY,324,FO THO,504,22G1,20.0,Carrier,1,False,FO THO,
TLEG_35_IS REY_IS VES,2025,9,IS REY,324,IS VES,420,LNRB,45.0,Carrier,1,False,IS VES,
TLEG_37_IS REY_IS VES,2025,9,IS REY,371,IS VES,420,42P3,40.0,Carrier,1,False,IS VES,
TLEG_38_IS REY_US PWM,2025,9,IS REY,371,US PWM,496,45G1,40.0,Carrier,2,False,US PWM,
TLEG_39_IS REY_US PWM,2025,9,IS REY,371,US PWM,496,45R1,40.0,Carrier,1,False,US PWM,
TLEG_40_IS REY_IS GRT,2025,9,IS REY,371,IS GRT,402,22G1,20.0,Leased,1,False,IS GRT,
TLEG_41_IS REY_IS GRT,2025,9,IS REY,343,IS GRT,402,22G1,20.0,Carrier,1,False,IS GRT,
TLEG_45_IS REY_CA NWP,2025,9,IS REY,64,CA NWP,499,45R1,40.0,Carrier,2,False,CA NWP,
TLEG_47_IS REY_US PWM,2025,9,IS REY,219,US PWM,496,45G1,40.0,Carrier,7,False,US PWM,
TLEG_48_IS REY_US PWM,2025,9,IS REY,219,US PWM,496,22G1,20.0,Carrier,2,False,US PWM,
TLEG_49_IS REY_CA HAL,2025,9,IS REY,219,CA HAL,455,45R1,40.0,Carrier,1,False,CA HAL,
TLEG_50_IS REY_US PWM,2025,9,IS REY,236,US PWM,496,45R1,40.0,Carrier,8,False,US PWM,
TLEG_51_IS REY_CA HAL,2025,9,IS REY,236,CA HAL,455,45R1,40.0,Carrier,1,False,CA HAL,
TLEG_52_IS REY_CA HAL,2025,9,IS REY,199,CA HAL,455,22G1,20.0,Carrier,1,False,CA HAL,
TLEG_53_IS REY_US PWM,2025,9,IS REY,199,US PWM,496,22G1,20.0,Carrier,1,False,US PWM,
TLEG_54_IS REY_CA HAL,2025,9,IS REY,199,CA HAL,455,45G1,40.0,Carrier,1,False,CA HAL,
TLEG_55_IS REY_CA NWP,2025,9,IS REY,199,CA NWP,499,45G1,40.0,Carrier,1,False,CA NWP,
TLEG_56_IS REY_US PWM,2025,9,IS REY,199,US PWM,496,45G1,40.0,Carrier,3,False,US PWM,
TLEG_57_IS REY_CA HAL,2025,9,IS REY,199,CA HAL,455,22G1,20.0,Shipper,1,False,CA HAL,
TLEG_58_IS REY_US PWM,2025,9,IS REY,199,US PWM,496,22GB,20.0,Shipper,1,False,US PWM,
TLEG_59_IS REY_US PWM,2025,9,IS REY,219,US PWM,496,45G1,40.0,Leased,1,False,US PWM,
TLEG_60_IS REY_CA NWP,2025,9,IS REY,371,CA NWP,499,45P3,40.0,Carrier,1,False,CA NWP,
TLEG_61_IS REY_NL RTM,2025,9,IS REY,371,NL RTM,498,45U1,40.0,Carrier,1,False,NL RTM,
TLEG_62_IS REY_NL RTM,2025,9,IS REY,371,NL RTM,498,45G1,40.0,Carrier,1,False,NL RTM,
TLEG_63_IS REY_US PWM,2025,9,IS REY,371,US PWM,496,45R1,40.0,Leased,1,False,US PWM,
CARRY_7_IS REY_IS RFJ,2025,9,IS REY,7,IS RFJ,259,4EG1,40.0,Carrier,1,False,IS RFJ,
CARRY_10_IS REY_IS RFJ,2025,9,IS REY,7,IS RFJ,259,45R1,40.0,Carrier,1,False,IS RFJ,
CARRY_11_IS REY_IS VES,2025,9,IS REY,7,IS VES,420,42P3,40.0,Leased,1,False,IS VES,
CARRY_16_IS REY_IS VES,2025,9,IS REY,7,IS VES,420,42P3,40.0,Carrier,1,False,IS VES,
CARRY_24_IS REY_IS RFJ,2025,9,IS REY,8,IS RFJ,259,45R1,40.0,Leased,1,False,IS RFJ,
CARRY_26_IS REY_GB IMM,2025,9,IS REY,77,GB IMM,498,45R1,40.0,Carrier,1,False,GB IMM,
CARRY_27_IS REY_IS RFJ,2025,9,IS REY,77,IS RFJ,259,45R1,40.0,Carrier,1,False,IS RFJ,
CARRY_32_IS REY_NL RTM,2025,9,IS REY,77,NL RTM,498,45R1,40.0,Carrier,3,False,NL RTM,
CARRY_34_IS REY_NL RTM,2025,9,IS REY,77,NL RTM,498,45G1,40.0,Carrier,1,False,NL RTM,
CARRY_40_DE BRV_DK AAR,2025,9,DE BRV,41,DK AAR,452,42U1,40.0,Carrier,1,False,DK AAR,
CARRY_41_DE BRV_DK AAR,2025,9,DE BRV,41,DK AAR,452,45R1,40.0,Carrier,2,False,DK AAR,
CARRY_42_DE BRV_DK AAR,2025,9,DE BRV,41,DK AAR,452,45G1,40.0,Carrier,2,False,DK AAR,
CARRY_43_DE BRV_DK AAR,2025,9,DE BRV,41,DK AAR,452,45G1,40.0,Leased,1,False,DK AAR,
CARRY_44_DE BRV_DK AAR,2025,9,DE BRV,41,DK AAR,452,22G1,20.0,Leased,3,False,DK AAR,
CARRY_45_DE BRV_SE HEL,2025,9,DE BRV,41,SE HEL,406,45P3,40.0,Carrier,1,False,SE HEL,
CARRY_46_DE BRV_SE HEL,2025,9,DE BRV,41,SE HEL,406,22G1,20.0,Leased,1,False,SE HEL,
CARRY_49_DE BRV_DK AAR,2025,9,DE BRV,41,DK AAR,452,45U1,40.0,Carrier,1,False,DK AAR,
CARRY_52_CA NWP_IS REY,2025,9,CA NWP,33,IS REY,496,45R1,40.0,Carrier,3,False,IS REY,
CARRY_53_CA NWP_IS REY,2025,9,CA NWP,33,IS REY,496,45R1,40.0,Leased,1,False,IS REY,
CARRY_54_CA NWP_IS REY,2025,9,CA NWP,33,IS REY,496,22G1,20.0,Carrier,1,False,IS REY,
CARRY_55_CA NWP_IS REY,2025,9,CA NWP,33,IS REY,496,45G1,40.0,Carrier,5,False,IS REY,
CARRY_57_IS REY_NO FRK,2025,9,IS REY,0,NO FRK,400,45G1,40.0,Carrier,3,False,NO FRK,
CARRY_58_IS REY_CA NWP,2025,9,IS REY,0,CA NWP,499,LNRB,45.0,Carrier,3,False,CA NWP,
CARRY_59_IS REY_CA NWP,2025,9,IS REY,0,CA NWP,499,22G1,20.0,Carrier,3,False,CA NWP,
CARRY_60_IS REY_CA HAL,2025,9,IS REY,0,CA HAL,455,22G1,20.0,Carrier,3,False,CA HAL,
CARRY_61_IS REY_CA HAL,2025,9,IS REY,0,CA HAL,455,45R1,40.0,Carrier,6,False,CA HAL,
CARRY_62_IS REY_CA NWP,2025,9,IS REY,0,CA NWP,499,45P3,40.0,Carrier,3,False,CA NWP,
CARRY_63_IS REY_DK AAR,2025,9,IS REY,252,DK AAR,452,45G1,40.0,Carrier,2,False,DK AAR,
CARRY_64_IS REY_US PWM,2025,9,IS REY,7,US PWM,496,45G1,40.0,Carrier,8,False,US PWM,
CARRY_65_IS REY_US PWM,2025,9,IS REY,7,US PWM,496,45R1,40.0,Carrier,4,False,US PWM,
CARRY_66_IS REY_CA NWP,2025,9,IS REY,8,CA NWP,499,22G1,20.0,Carrier,2,False,CA NWP,
CARRY_67_IS REY_US PWM,2025,9,IS REY,8,US PWM,496,45R1,40.0,Carrier,2,False,US PWM,
CARRY_68_IS REY_US PWM,2025,9,IS REY,64,US PWM,496,45R1,40.0,Carrier,2,False,US PWM,
CARRY_69_IS REY_CA HAL,2025,9,IS REY,0,CA HAL,455,22G1,20.0,Carrier,4,False,CA HAL,
CARRY_70_IS REY_US PWM,2025,9,IS REY,0,US PWM,496,45G1,40.0,Carrier,2,False,US PWM,
CARRY_71_IS REY_CA HAL,2025,9,IS REY,0,CA HAL,455,45R1,40.0,Carrier,2,False,CA HAL,
CARRY_72_IS REY_DK AAR,2025,9,IS REY,252,DK AAR,452,22G1,20.0,Carrier,5,False,DK AAR,
CARRY_73_IS REY_GB IMM,2025,9,IS REY,252,GB IMM,498,45G1,40.0,Carrier,2,False,GB IMM,
CARRY_74_IS REY_SE HEL,2025,9,IS REY,199,SE HEL,406,45U1,40.0,Carrier,1,False,SE HEL,
CARRY_75_IS REY_IS GRT,2025,9,IS REY,219,IS GRT,402,45R1,40.0,Carrier,1,False,IS GRT,
CARRY_76_IS REY_GB IMM,2025,9,IS REY,311,GB IMM,498,45G1,40.0,Carrier,1,False,GB IMM,
CARRY_77_IS REY_DE BRV,2025,9,IS REY,311,DE BRV,356,45G1,40.0,Carrier,1,False,DE BRV,
CARRY_78_IS REY_GB IMM,2025,9,IS REY,311,GB IMM,498,45R1,40.0,Carrier,1,False,GB IMM,
CARRY_79_IS REY_GB IMM,2025,9,IS REY,0,GB IMM,498,45G1,40.0,Carrier,3,False,GB IMM,
CARRY_80_IS REY_US PWM,2025,9,IS REY,0,US PWM,496,22G1,20.0,Carrier,1,False,US PWM,
CARRY_81_IS REY_US PWM,2025,9,IS REY,0,US PWM,496,22K0,20.0,Carrier,1,False,US PWM,
CARRY_82_IS REY_CA HAL,2025,9,IS REY,0,CA HAL,455,45G1,40.0,Carrier,1,False,CA HAL,
CARRY_83_IS REY_DE BRV,2025,9,IS REY,0,DE BRV,356,45G1,40.0,Carrier,3,False,DE BRV,
CARRY_84_IS REY_US PWM,2025,9,IS REY,0,US PWM,496,45R1,40.0,Carrier,8,False,US PWM,
CARRY_85_IS REY_CA NWP,2025,9,IS REY,0,CA NWP,499,45R1,40.0,Carrier,12,False,CA NWP,
CARRY_86_IS REY_CA HAL,2025,9,IS REY,0,CA HAL,455,45R1,40.0,Carrier,7,False,CA HAL,
CARRY_87_IS REY_US PWM,2025,9,IS REY,0,US PWM,496,45R1,40.0,Carrier,1,False,US PWM,
CARRY_88_IS REY_US PWM,2025,9,IS REY,0,US PWM,496,45R1,40.0,Carrier,3,False,US PWM,
CARRY_89_IS REY_CA NWP,2025,9,IS REY,0,CA NWP,499,45G1,40.0,Carrier,1,False,CA NWP,
CARRY_90_IS REY_CA NWP,2025,9,IS REY,0,CA NWP,499,22G1,20.0,Carrier,1,False,CA NWP,
k0_45R1_40_CARRIER,2025,7,IS REY,180,CA HAL,427,45R1,40.0,CARRIER,1,False,CA HAL,LONG
k1_42P3_40_CARRIER,2025,7,IS GRT,66,NL RTM,162,42P3,40.0,CARRIER,2,False,NL RTM,LONG
k2_22G1_20_LEASED,2025,7,IS GRT,66,NL RTM,162,22G1,20.0,LEASED,1,False,NL RTM,PURCHASE
k3_45P3_40_CARRIER,2025,8,IS GRT,234,NL RTM,330,45P3,40.0,CARRIER,7,False,NL RTM,PURCHASE_AGREEMENT
k4_42P3_40_LEASED,2025,8,IS GRT,234,NL RTM,330,42P3,40.0,LEASED,4,False,NL RTM,MASTER
k5_22G1_20_LEASED,2025,8,IS GRT,234,NL RTM,330,22G1,20.0,LEASED,2,False,NL RTM,MASTER
k6_22G1_20_LEASED,2025,8,IS GRT,234,NL RTM,330,22G1,20.0,LEASED,1,False,NL RTM,PURCHASE
k7_45G1_40_LEASED,2025,9,CA NWP,58,IS REY,252,45G1,40.0,LEASED,1,False,IS REY,ONEWAY
k8_22G1_20_CARRIER,2025,9,CA NWP,58,DK AAR,581,22G1,20.0,CARRIER,3,False,DK AAR,CABOTAGE
k9_45G1_40_CARRIER,2025,9,DE BRV,52,IS REY,219,45G1,40.0,CARRIER,1,False,IS REY,PURCHASE_AGREEMENT
k10_45G1_40_CARRIER,2025,9,DE BRV,52,US PWM,462,45G1,40.0,CARRIER,6,False,US PWM,PURCHASE_AGREEMENT
k11_22G1_20_CARRIER,2025,9,DE BRV,52,US PWM,462,22G1,20.0,CARRIER,1,False,US PWM,PURCHASE_AGREEMENT
k12_45G1_40_CARRIER,2025,9,DE BRV,52,US PWM,462,45G1,40.0,CARRIER,1,False,US PWM,CABOTAGE
k13_45G1_40_CARRIER,2025,9,DE BRV,52,IS REY,219,45G1,40.0,CARRIER,2,False,IS REY,LONG
k14_4EG1_40_CARRIER,2025,9,DE BRV,52,IS REY,219,4EG1,40.0,CARRIER,1,False,IS REY,LONG
k15_22G1_20_CARRIER,2025,9,DE BRV,52,US PWM,462,22G1,20.0,CARRIER,1,False,US PWM,LONG
k16_45R1_40_CARRIER,2025,9,DE BRV,52,CA HAL,526,45R1,40.0,CARRIER,1,False,CA HAL,LONG
k17_45R1_40_CARRIER,2025,9,DE BRV,52,IS REY,219,45R1,40.0,CARRIER,1,False,IS REY,CABOTAGE
k18_45R1_40_LEASED,2025,9,DE BRV,52,IS REY,219,45R1,40.0,LEASED,1,False,IS REY,ONEWAY
k19_45R1_40_LEASED,2025,9,DK AAR,121,FO THO,167,45R1,40.0,LEASED,4,False,FO THO,ONEWAY
k20_42P3_40_CARRIER,2025,9,DK AAR,121,FO THO,167,42P3,40.0,CARRIER,4,False,FO THO,PURCHASE_AGREEMENT
k21_42P3_40_CARRIER,2025,9,DK AAR,112,FO THO,164,42P3,40.0,CARRIER,1,False,FO THO,PURCHASE_AGREEMENT
k22_22B0_20_CARRIER,2025,9,DK AAR,121,FO THO,167,22B0,20.0,CARRIER,4,False,FO THO,PURCHASE_AGREEMENT
k23_45P3_40_CARRIER,2025,9,DK AAR,112,FO THO,164,45P3,40.0,CARRIER,1,False,FO THO,PURCHASE_AGREEMENT
k24_4EG1_40_CARRIER,2025,9,DK AAR,121,FO THO,167,4EG1,40.0,CARRIER,1,False,FO THO,PURCHASE_AGREEMENT
k25_42P3_40_CARRIER,2025,9,DK AAR,112,FO THO,164,42P3,40.0,CARRIER,3,False,FO THO,LONG
k26_45G1_40_CARRIER,2025,9,DK AAR,121,FO THO,167,45G1,40.0,CARRIER,2,False,FO THO,LONG
k27_45R1_40_LEASED,2025,9,DK AAR,112,FO THO,164,45R1,40.0,LEASED,5,False,FO THO,ONEWAY
k28_45R1_40_LEASED,2025,9,DK AAR,121,FO THO,167,45R1,40.0,LEASED,1,False,FO THO,ONEWAY
k29_4EG1_40_CARRIER,2025,9,DK AAR,121,IS REY,219,4EG1,40.0,CARRIER,1,False,IS REY,PURCHASE_AGREEMENT
k30_45G1_40_CARRIER,2025,9,DK AAR,121,IS REY,219,45G1,40.0,CARRIER,8,False,IS REY,PURCHASE_AGREEMENT
k31_42P3_40_CARRIER,2025,9,DK AAR,121,IS REY,219,42P3,40.0,CARRIER,2,False,IS REY,LONG
k32_45U1_40_CARRIER,2025,9,DK AAR,121,IS REY,219,45U1,40.0,CARRIER,1,False,IS REY,LONG
k33_45G1_40_CARRIER,2025,9,DK AAR,121,IS REY,219,45G1,40.0,CARRIER,15,False,IS REY,LONG
k34_4EG1_40_CARRIER,2025,9,DK AAR,121,IS REY,219,4EG1,40.0,CARRIER,4,False,IS REY,LONG
k35_45G1_40_LEASED,2025,9,DK AAR,121,IS REY,219,45G1,40.0,LEASED,2,False,IS REY,MASTER
k36_22G1_20_LEASED,2025,9,DK AAR,121,IS REY,219,22G1,20.0,LEASED,1,False,IS REY,ONEWAY
k37_42G1_40_LEASED,2025,9,DK AAR,121,IS REY,219,42G1,40.0,LEASED,1,False,IS REY,ONEWAY
k38_LNRB_45_CARRIER,2025,9,FO THO,122,DE BRV,173,LNRB,45.0,CARRIER,1,False,DE BRV,PURCHASE_AGREEMENT
k39_45R1_40_CARRIER,2025,9,FO THO,122,DE BRV,173,45R1,40.0,CARRIER,1,False,DE BRV,LONG
k40_LNRB_45_CARRIER,2025,9,FO THO,122,DE BRV,173,LNRB,45.0,CARRIER,1,False,DE BRV,LONG
k41_45G1_40_LEASED,2025,9,FO THO,122,DK AAR,246,45G1,40.0,LEASED,1,False,DK AAR,ONEWAY
k42_45R1_40_CARRIER,2025,9,FO THO,117,PL SWI,222,45R1,40.0,CARRIER,4,False,PL SWI,PURCHASE_AGREEMENT
k43_45G1_40_CARRIER,2025,9,GB IMM,171,FO THO,328,45G1,40.0,CARRIER,1,False,FO THO,PURCHASE_AGREEMENT
k44_22G1_20_CARRIER,2025,9,GB IMM,8,FO THO,164,22G1,20.0,CARRIER,1,False,FO THO,LONG
k45_45R1_40_CARRIER,2025,9,GB IMM,8,FO THO,164,45R1,40.0,CARRIER,1,False,FO THO,PURCHASE_AGREEMENT
k46_22K0_20_CARRIER,2025,9,GB IMM,8,IS REY,236,22K0,20.0,CARRIER,1,False,IS REY,LONG
k47_45R1_40_CARRIER,2025,9,GB IMM,171,IS REY,371,45R1,40.0,CARRIER,1,False,IS REY,PURCHASE_AGREEMENT
k48_45R1_40_CARRIER,2025,9,GB IMM,8,CA HAL,526,45R1,40.0,CARRIER,1,False,CA HAL,LONG
k49_45R1_40_CARRIER,2025,9,GB IMM,8,IS REY,236,45R1,40.0,CARRIER,1,False,IS REY,
k50_45U1_40_CARRIER,2025,9,GB TEE,89,SE HEL,390,45U1,40.0,CARRIER,1,False,SE HEL,LONG
k51_45G1_40_CARRIER,2025,9,GB TEE,89,IS REY,199,45G1,40.0,CARRIER,5,False,IS REY,LONG
k52_22G1_20_CARRIER,2025,9,GB TEE,89,CA HAL,526,22G1,20.0,CARRIER,1,False,CA HAL,LONG
k53_45R1_40_CARRIER,2025,9,GB TEE,89,IS REY,199,45R1,40.0,CARRIER,2,False,IS REY,PURCHASE_AGREEMENT
k54_22G1_20_LEASED,2025,9,GB TEE,89,IS REY,199,22G1,20.0,LEASED,1,False,IS REY,MASTER
k55_45R1_40_CARRIER,2025,9,IS REY,239,IS VES,248,45R1,40.0,CARRIER,1,False,IS VES,PURCHASE_AGREEMENT
k56_45R1_40_CARRIER,2025,9,IS REY,232,DE BRV,334,45R1,40.0,CARRIER,1,False,DE BRV,LONG
k57_45R1_40_CARRIER,2025,9,IS REY,239,GB IMM,329,45R1,40.0,CARRIER,1,False,GB IMM,LONG
k58_22K0_20_SHIPPER,2025,9,IS REY,239,NO FRK,390,22K0,20.0,SHIPPER,1,False,NO FRK,
k59_22G1_20_CARRIER,2025,9,IS GRT,402,IS REY,404,22G1,20.0,CARRIER,1,True,US PWM,CABOTAGE
k60_22G1_20_LEASED,2025,9,IS GRT,402,IS REY,404,22G1,20.0,LEASED,1,True,GB IMM,MASTER
k61_22G1_20_CARRIER,2025,9,IS GRT,402,NL RTM,498,22G1,20.0,CARRIER,9,False,NL RTM,LONG
k62_22G1_20_LEASED,2025,9,IS GRT,402,NL RTM,498,22G1,20.0,LEASED,4,False,NL RTM,MASTER
k63_22G1_20_LEASED,2025,9,IS GRT,402,NL RTM,498,22G1,20.0,LEASED,4,False,NL RTM,PURCHASE
k64_45R1_40_CARRIER,2025,9,IS REY,260,NL RTM,330,45R1,40.0,CARRIER,1,False,NL RTM,PURCHASE_AGREEMENT
k65_45G1_40_LEASED,2025,9,IS REY,239,DK AAR,418,45G1,40.0,LEASED,1,False,DK AAR,ONEWAY
k66_22G1_20_CARRIER,2025,9,IS REY,280,US PWM,462,22G1,20.0,CARRIER,1,False,US PWM,LONG
k67_45R1_40_CARRIER,2025,9,IS REY,239,GB IMM,329,45R1,40.0,CARRIER,1,False,GB IMM,PURCHASE_AGREEMENT
k68_45R1_40_CARRIER,2025,9,IS REY,232,DK AAR,414,45R1,40.0,CARRIER,1,False,DK AAR,LONG
k69_22G1_20_CARRIER,2025,9,IS REY,180,CA NWP,499,22G1,20.0,CARRIER,1,False,CA NWP,PURCHASE_AGREEMENT
k70_22G1_20_CARRIER,2025,9,IS REY,180,CA NWP,499,22G1,20.0,CARRIER,1,False,CA NWP,LONG
k71_45G1_40_CARRIER,2025,9,IS REY,180,CA NWP,499,45G1,40.0,CARRIER,1,False,CA NWP,LONG
k72_L5G1_45_LEASED,2025,9,IS REY,62,DE BRV,173,L5G1,45.0,LEASED,1,False,DE BRV,ONEWAY
k73_45G1_40_LEASED,2025,9,IS REY,62,DE BRV,173,45G1,40.0,LEASED,1,False,DE BRV,ONEWAY
k74_22G1_20_LEASED,2025,9,IS REY,62,DE BRV,173,22G1,20.0,LEASED,1,False,DE BRV,ONEWAY
k75_45G1_40_CARRIER,2025,9,IS REY,62,DE BRV,173,45G1,40.0,CARRIER,2,False,DE BRV,PURCHASE_AGREEMENT
k76_22G1_20_CARRIER,2025,9,IS REY,62,DE BRV,173,22G1,20.0,CARRIER,1,False,DE BRV,CABOTAGE
k77_45R1_40_CARRIER,2025,9,IS REY,62,DE BRV,173,45R1,40.0,CARRIER,1,False,DE BRV,LONG
k78_42P3_40_LEASED,2025,9,IS REY,62,DE BRV,173,42P3,40.0,LEASED,1,False,DE BRV,MASTER
k79_45R1_40_CARRIER,2025,9,IS REY,62,DK AAR,246,45R1,40.0,CARRIER,1,False,DK AAR,PURCHASE_AGREEMENT
k80_45R1_40_CARRIER,2025,9,IS REY,62,DK AAR,246,45R1,40.0,CARRIER,1,False,DK AAR,LONG
k81_45G1_40_LEASED,2025,9,IS REY,62,DK AAR,246,45G1,40.0,LEASED,1,False,DK AAR,MASTER
k82_45R1_40_CARRIER,2025,9,IS REY,70,FO THO,110,45R1,40.0,CARRIER,1,False,FO THO,LONG
k83_22H5_20_CARRIER,2025,9,IS REY,70,GB IMM,161,22H5,20.0,CARRIER,1,False,GB IMM,PURCHASE_AGREEMENT
k84_45R1_40_CARRIER,2025,9,IS REY,70,GB IMM,161,45R1,40.0,CARRIER,7,False,GB IMM,LONG
