Line,Vessel,DepPort,DepHour,ArrPort,ArrHour,Capacity,Cost
Blue Line,WAIT,IS GRT,536,IS GRT,570,10000,0.0
Blue Line,WAIT,IS GRT,570,IS GRT,704,10000,0.0
Blue Line,WAIT,IS REY,572,IS REY,597,10000,0.0
Blue Line,WAIT,GB TEE,589,GB TEE,598,10000,0.0
Blue Line,WAIT,IS REY,597,IS REY,656,10000,0.0
Blue Line,WAIT,IS REY,656,IS REY,702,10000,0.0
Blue Line,WAIT,IS REY,702,IS REY,740,10000,0.0
Blue Line,WAIT,IS GRT,704,IS GRT,738,10000,0.0
Blue Line,WAIT,IS REY,740,IS REY,763,10000,0.0
Green Line,AVA,IS REY,112,US PWM,294,40,1.0
Green Line,AVA,US PWM,328,CA HAL,358,40,1.0
Green Line,AVA,CA HAL,376,IS REY,520,40,1.0
Green Line,BAK,IS REY,216,US PWM,368,50,1.0
Green Line,BAK,US PWM,404,CA HAL,440,50,1.0
Green Line,BAK,CA HAL,451,CA NWP,501,50,1.0
Green Line,BAK,CA NWP,527,IS REY,654,50,1.0
Green Line,VIV,IS REY,12,US PWM,210,60,1.0
Green Line,VIV,US PWM,235,CA HAL,259,60,1.0
Green Line,VIV,CA HAL,287,CA NWP,331,60,1.0
Green Line,VIV,CA NWP,375,IS REY,456,60,1.0
Green Line,WAIT,IS REY,0,IS REY,12,10000,0.0
Green Line,WAIT,US PWM,0,US PWM,235,10000,0.0
Green Line,WAIT,CA HAL,0,CA HAL,287,10000,0.0
Green Line,WAIT,CA NWP,0,CA NWP,375,10000,0.0
Green Line,WAIT,IS REY,12,IS REY,82,10000,0.0
Green Line,WAIT,IS REY,82,IS REY,84,10000,0.0
Green Line,WAIT,IS REY,84,IS REY,96,10000,0.0
Green Line,WAIT,IS REY,96,IS REY,112,10000,0.0
Green Line,WAIT,IS REY,112,IS REY,143,10000,0.0
Green Line,WAIT,IS REY,143,IS REY,216,10000,0.0
Green Line,WAIT,US PWM,210,US PWM,235,10000,0.0
Green Line,WAIT,IS REY,216,IS REY,456,10000,0.0
Green Line,WAIT,US PWM,235,US PWM,294,10000,0.0
Green Line,WAIT,CA HAL,259,CA HAL,287,10000,0.0
Green Line,WAIT,CA HAL,287,CA HAL,358,10000,0.0
Green Line,WAIT,US PWM,294,US PWM,328,10000,0.0
Green Line,WAIT,US PWM,328,US PWM,368,10000,0.0
Green Line,WAIT,CA NWP,331,CA NWP,375,10000,0.0
Green Line,WAIT,CA HAL,358,CA HAL,376,10000,0.0
Green Line,WAIT,US PWM,368,US PWM,404,10000,0.0
Green Line,WAIT,CA NWP,375,CA NWP,501,10000,0.0
Green Line,WAIT,CA HAL,376,CA HAL,440,10000,0.0
Green Line,WAIT,CA HAL,440,CA HAL,451,10000,0.0
Green Line,WAIT,IS REY,456,IS REY,520,10000,0.0
Green Line,WAIT,CA NWP,501,CA NWP,527,10000,0.0
Green Line,WAIT,IS REY,520,IS REY,524,10000,0.0
Green Line,WAIT,IS REY,524,IS REY,556,10000,0.0
Green Line,WAIT,IS REY,556,IS REY,654,10000,0.0
Green Line,WAIT,IS REY,654,IS REY,742,10000,0.0
Red Line,BRU,IS REY,64,IS RFJ,87,130,1.0
Red Line,BRU,IS RFJ,91,FO THO,109,130,1.0
Red Line,BRU,FO THO,119,DE BRV,166,130,1.0
Red Line,BRU,DE BRV,188,SE HEL,222,130,1.0
Red Line,BRU,SE HEL,238,DK AAR,246,130,1.0
Red Line,BRU,DK AAR,263,IS REY,342,130,1.0
Red Line,BRU,IS REY,356,GL GOH,451,130,1.0
Red Line,BRU,GL GOH,467,IS REY,528,130,1.0
Red Line,DET,FO THO,2,IS REY,51,140,1.0
Red Line,DET,IS REY,68,GL GOH,134,140,1.0
Red Line,DET,GL GOH,176,IS REY,249,140,1.0
Red Line,DET,IS REY,263,FO THO,295,140,1.0
Red Line,DET,FO THO,300,DE BRV,340,140,1.0
Red Line,DET,DE BRV,358,SE HEL,390,140,1.0
Red Line,DET,SE HEL,404,DK AAR,413,140,1.0
Red Line,DET,DK AAR,432,IS REY,510,140,1.0
Red Line,DET,IS REY,526,GL GOH,590,140,1.0
Red Line,DET,GL GOH,612,IS REY,690,140,1.0
Red Line,TUK,DE BRV,20,SE HEL,55,140,1.0
Red Line,TUK,SE HEL,72,DK AAR,78,140,1.0
Red Line,TUK,DK AAR,98,IS REY,175,140,1.0
Red Line,TUK,IS REY,190,GL GOH,251,140,1.0
Red Line,TUK,GL GOH,290,IS REY,367,140,1.0
Red Line,TUK,IS REY,399,IS RFJ,422,140,1.0
Red Line,TUK,IS RFJ,430,FO THO,449,140,1.0
Red Line,TUK,FO THO,456,DE BRV,509,117,1.0
Red Line,TUK,DE BRV,527,SE HEL,559,140,1.0
Red Line,TUK,SE HEL,574,DK AAR,582,140,1.0
Red Line,TUK,DK AAR,598,IS REY,679,140,1.0
Red Line,TUK,IS REY,695,GL GOH,774,140,1.0
Red Line,TUK,GL GOH,797,IS REY,873,140,1.0
Red Line,WAIT,FO THO,0,FO THO,2,10000,0.0
Red Line,WAIT,IS REY,0,IS REY,64,10000,0.0
Red Line,WAIT,IS RFJ,0,IS RFJ,91,10000,0.0
Red Line,WAIT,DE BRV,0,DE BRV,20,10000,0.0
Red Line,WAIT,SE HEL,0,SE HEL,72,10000,0.0
Red Line,WAIT,DK AAR,0,DK AAR,98,10000,0.0
Red Line,WAIT,GL GOH,0,GL GOH,176,10000,0.0
Red Line,WAIT,FO THO,2,FO THO,109,10000,0.0
Red Line,WAIT,DE BRV,5,DE BRV,20,10000,0.0
Red Line,WAIT,DE BRV,20,DE BRV,166,10000,0.0
Red Line,WAIT,IS REY,28,IS REY,51,10000,0.0
Red Line,WAIT,IS REY,51,IS REY,64,10000,0.0
Red Line,WAIT,SE HEL,55,SE HEL,72,10000,0.0
Red Line,WAIT,IS REY,64,IS REY,68,10000,0.0
Red Line,WAIT,IS REY,68,IS REY,175,10000,0.0
Red Line,WAIT,SE HEL,72,SE HEL,222,10000,0.0
Red Line,WAIT,DK AAR,78,DK AAR,98,10000,0.0
Red Line,WAIT,IS RFJ,87,IS RFJ,91,10000,0.0
Red Line,WAIT,IS RFJ,91,IS RFJ,422,10000,0.0
Red Line,WAIT,DK AAR,98,DK AAR,246,10000,0.0
Red Line,WAIT,FO THO,109,FO THO,119,10000,0.0
Red Line,WAIT,FO THO,119,FO THO,295,10000,0.0
Red Line,WAIT,GL GOH,134,GL GOH,176,10000,0.0
Red Line,WAIT,DE BRV,166,DE BRV,188,10000,0.0
Red Line,WAIT,IS REY,175,IS REY,190,10000,0.0
Red Line,WAIT,GL GOH,176,GL GOH,251,10000,0.0
Red Line,WAIT,DE BRV,188,DE BRV,340,10000,0.0
Red Line,WAIT,IS REY,190,IS REY,249,10000,0.0
Red Line,WAIT,SE HEL,222,SE HEL,238,10000,0.0
Red Line,WAIT,SE HEL,238,SE HEL,390,10000,0.0
Red Line,WAIT,DK AAR,246,DK AAR,263,10000,0.0
Red Line,WAIT,IS REY,249,IS REY,263,10000,0.0
Red Line,WAIT,GL GOH,251,GL GOH,290,10000,0.0
Red Line,WAIT,IS REY,263,IS REY,342,10000,0.0
Red Line,WAIT,DK AAR,263,DK AAR,413,10000,0.0
Red Line,WAIT,GL GOH,290,GL GOH,451,10000,0.0
Red Line,WAIT,FO THO,295,FO THO,300,10000,0.0
Red Line,WAIT,FO THO,300,FO THO,449,10000,0.0
Red Line,WAIT,DE BRV,340,DE BRV,358,10000,0.0
Red Line,WAIT,IS REY,342,IS REY,356,10000,0.0
Red Line,WAIT,IS REY,356,IS REY,367,10000,0.0
Red Line,WAIT,DE BRV,358,DE BRV,509,10000,0.0
Red Line,WAIT,IS REY,367,IS REY,399,10000,0.0
Red Line,WAIT,SE HEL,390,SE HEL,404,10000,0.0
Red Line,WAIT,IS REY,399,IS REY,510,10000,0.0
Red Line,WAIT,SE HEL,404,SE HEL,559,10000,0.0
Red Line,WAIT,DK AAR,413,DK AAR,432,10000,0.0
Red Line,WAIT,IS RFJ,422,IS RFJ,430,10000,0.0
Red Line,WAIT,DK AAR,432,DK AAR,582,10000,0.0
Red Line,WAIT,FO THO,449,FO THO,456,10000,0.0
Red Line,WAIT,GL GOH,451,GL GOH,467,10000,0.0
Red Line,WAIT,GL GOH,467,GL GOH,590,10000,0.0
Red Line,WAIT,DE BRV,509,DE BRV,527,10000,0.0
Red Line,WAIT,IS REY,510,IS REY,526,10000,0.0
Red Line,WAIT,IS REY,526,IS REY,528,10000,0.0
Red Line,WAIT,IS REY,528,IS REY,567,10000,0.0
Red Line,WAIT,SE HEL,559,SE HEL,574,10000,0.0
Red Line,WAIT,IS REY,567,IS REY,679,10000,0.0
Red Line,WAIT,DK AAR,582,DK AAR,598,10000,0.0
Red Line,WAIT,GL GOH,590,GL GOH,612,10000,0.0
Red Line,WAIT,GL GOH,612,GL GOH,774,10000,0.0
Red Line,WAIT,IS REY,679,IS REY,690,10000,0.0
Red Line,WAIT,IS REY,690,IS REY,695,10000,0.0
Red Line,WAIT,IS REY,695,IS REY,734,10000,0.0
Red Line,WAIT,IS REY,734,IS REY,873,10000,0.0
Red Line,WAIT,GL GOH,774,GL GOH,797,10000,0.0
Red Line,WAIT,IS REY,873,IS REY,909,10000,0.0
TRANS,AVA->DET,IS REY,520,IS REY,526,40,1.0
TRANS,AVA->JOR,IS REY,520,IS REY,534,40,1.0
TRANS,AVA->TUK,IS REY,520,IS REY,695,40,1.0
TRANS,AVA->VED,IS REY,520,IS REY,702,40,1.0
TRANS,BAK->TUK,IS REY,654,IS REY,695,50,1.0
TRANS,BAK->VED,IS REY,654,IS REY,702,50,1.0
TRANS,BRU->JOR,IS REY,342,IS REY,534,110,1.0
TRANS,BRU->JOR,IS REY,528,IS REY,534,110,1.0
TRANS,BRU->LAG,FO THO,109,FO THO,118,50,1.0
TRANS,BRU->LAG,FO THO,109,FO THO,343,50,1.0
TRANS,BRU->LAG,FO THO,109,FO THO,454,50,1.0
TRANS,BRU->LAG,FO THO,109,FO THO,672,50,1.0
TRANS,BRU->LAG,DK AAR,246,DK AAR,284,50,1.0
TRANS,BRU->LAG,DK AAR,246,DK AAR,616,50,1.0
TRANS,BRU->LAG,IS REY,342,IS REY,403,50,1.0
TRANS,BRU->SKO,FO THO,109,FO THO,166,50,1.0
TRANS,BRU->SKO,FO THO,109,FO THO,287,50,1.0
TRANS,BRU->SKO,FO THO,109,FO THO,504,50,1.0
TRANS,BRU->SKO,DK AAR,246,DK AAR,447,50,1.0
TRANS,BRU->VED,IS REY,342,IS REY,366,100,1.0
TRANS,BRU->VED,IS REY,342,IS REY,427,100,1.0
TRANS,BRU->VED,IS REY,342,IS REY,702,100,1.0
TRANS,BRU->VED,IS REY,528,IS REY,702,100,1.0
TRANS,DET->AVA,IS REY,51,IS REY,112,40,1.0
TRANS,DET->BAK,IS REY,51,IS REY,216,50,1.0
TRANS,DET->JOR,IS REY,51,IS REY,198,110,1.0
TRANS,DET->JOR,IS REY,51,IS REY,260,110,1.0
TRANS,DET->JOR,IS REY,51,IS REY,534,110,1.0
TRANS,DET->JOR,IS REY,249,IS REY,260,110,1.0
TRANS,DET->JOR,IS REY,249,IS REY,534,110,1.0
TRANS,DET->JOR,IS REY,510,IS REY,534,110,1.0
TRANS,DET->LAG,IS REY,51,IS REY,71,50,1.0
TRANS,DET->LAG,IS REY,51,IS REY,403,50,1.0
TRANS,DET->LAG,IS REY,249,IS REY,403,50,1.0
TRANS,DET->LAG,FO THO,295,FO THO,343,50,1.0
TRANS,DET->LAG,FO THO,295,FO THO,454,50,1.0
TRANS,DET->LAG,FO THO,295,FO THO,672,50,1.0
TRANS,DET->LAG,DK AAR,413,DK AAR,616,50,1.0
TRANS,DET->SKO,IS REY,51,IS REY,233,50,1.0
TRANS,DET->SKO,FO THO,295,FO THO,504,50,1.0
TRANS,DET->SKO,DK AAR,413,DK AAR,447,50,1.0
TRANS,DET->VED,IS REY,51,IS REY,92,100,1.0
TRANS,DET->VED,IS REY,51,IS REY,366,100,1.0
TRANS,DET->VED,IS REY,51,IS REY,427,100,1.0
TRANS,DET->VED,IS REY,51,IS REY,702,100,1.0
TRANS,DET->VED,IS REY,249,IS REY,366,100,1.0
TRANS,DET->VED,IS REY,249,IS REY,427,100,1.0
TRANS,DET->VED,IS REY,249,IS REY,702,100,1.0
TRANS,DET->VED,IS REY,510,IS REY,702,100,1.0
TRANS,DET->VED,IS REY,690,IS REY,702,100,1.0
TRANS,JOR->BAK,IS REY,156,IS REY,216,50,1.0
TRANS,JOR->BRU,IS REY,156,IS REY,356,110,1.0
TRANS,JOR->BRU,IS REY,236,IS REY,356,110,1.0
TRANS,JOR->DET,IS REY,156,IS REY,263,110,1.0
TRANS,JOR->DET,IS REY,156,IS REY,526,110,1.0
TRANS,JOR->DET,IS REY,236,IS REY,263,110,1.0
TRANS,JOR->DET,IS REY,236,IS REY,526,110,1.0
TRANS,JOR->DET,IS REY,492,IS REY,526,110,1.0
TRANS,JOR->LAG,IS REY,156,IS REY,403,50,1.0
TRANS,JOR->LAG,IS REY,236,IS REY,403,50,1.0
TRANS,JOR->SKO,IS REY,156,IS REY,233,50,1.0
TRANS,JOR->TUK,IS REY,156,IS REY,190,110,1.0
TRANS,JOR->TUK,IS REY,156,IS REY,399,110,1.0
TRANS,JOR->TUK,IS REY,156,IS REY,695,110,1.0
TRANS,JOR->TUK,IS REY,236,IS REY,399,110,1.0
TRANS,JOR->TUK,IS REY,236,IS REY,695,110,1.0
TRANS,JOR->TUK,IS REY,492,IS REY,695,110,1.0
TRANS,JOR->TUK,IS REY,572,IS REY,695,110,1.0
TRANS,LAG->BRU,FO THO,112,FO THO,119,50,1.0
TRANS,LAG->BRU,DK AAR,250,DK AAR,263,50,1.0
TRANS,LAG->DET,FO THO,112,FO THO,300,50,1.0
TRANS,LAG->DET,DK AAR,250,DK AAR,432,50,1.0
TRANS,LAG->DET,IS REY,375,IS REY,526,50,1.0
TRANS,LAG->JOR,IS REY,375,IS REY,534,50,1.0
TRANS,LAG->TUK,FO THO,112,FO THO,456,50,1.0
TRANS,LAG->TUK,DK AAR,250,DK AAR,598,50,1.0
TRANS,LAG->TUK,FO THO,336,FO THO,456,50,1.0
TRANS,LAG->TUK,IS REY,375,IS REY,399,50,1.0
TRANS,LAG->TUK,IS REY,375,IS REY,695,50,1.0
TRANS,LAG->TUK,FO THO,445,FO THO,456,50,1.0
TRANS,LAG->TUK,DK AAR,587,DK AAR,598,50,1.0
TRANS,LAG->VED,IS REY,375,IS REY,427,50,1.0
TRANS,LAG->VED,IS REY,375,IS REY,702,50,1.0
TRANS,SEL->AVA,IS REY,68,IS REY,112,40,1.0
TRANS,SEL->BAK,IS REY,68,IS REY,216,40,1.0
TRANS,SEL->BRU,IS REY,68,IS REY,356,40,1.0
TRANS,SEL->DET,IS REY,68,IS REY,263,40,1.0
TRANS,SEL->DET,IS REY,68,IS REY,526,40,1.0
TRANS,SEL->JOR,IS REY,68,IS REY,198,40,1.0
TRANS,SEL->JOR,IS REY,68,IS REY,260,40,1.0
TRANS,SEL->JOR,IS REY,68,IS REY,534,40,1.0
TRANS,SEL->TUK,IS REY,68,IS REY,190,40,1.0
TRANS,SEL->TUK,IS REY,68,IS REY,399,40,1.0
TRANS,SEL->TUK,IS REY,68,IS REY,695,40,1.0
TRANS,SEL->VED,IS REY,68,IS REY,92,40,1.0
TRANS,SEL->VED,IS REY,68,IS REY,366,40,1.0
TRANS,SEL->VED,IS REY,68,IS REY,427,40,1.0
TRANS,SEL->VED,IS REY,68,IS REY,702,40,1.0
TRANS,SKO->BAK,IS REY,203,IS REY,216,50,1.0
TRANS,SKO->BRU,DK AAR,92,DK AAR,263,50,1.0
TRANS,SKO->BRU,IS REY,203,IS REY,356,50,1.0
TRANS,SKO->DET,DK AAR,92,DK AAR,432,50,1.0
TRANS,SKO->DET,FO THO,160,FO THO,300,50,1.0
TRANS,SKO->DET,IS REY,203,IS REY,263,50,1.0
TRANS,SKO->DET,IS REY,203,IS REY,526,50,1.0
TRANS,SKO->DET,FO THO,278,FO THO,300,50,1.0
TRANS,SKO->DET,DK AAR,423,DK AAR,432,50,1.0
TRANS,SKO->JOR,IS REY,203,IS REY,260,50,1.0
TRANS,SKO->JOR,IS REY,203,IS REY,534,50,1.0
TRANS,SKO->TUK,DK AAR,92,DK AAR,98,50,1.0
TRANS,SKO->TUK,DK AAR,92,DK AAR,598,50,1.0
TRANS,SKO->TUK,FO THO,160,FO THO,456,50,1.0
TRANS,SKO->TUK,IS REY,203,IS REY,399,50,1.0
TRANS,SKO->TUK,IS REY,203,IS REY,695,50,1.0
TRANS,SKO->TUK,FO THO,278,FO THO,456,50,1.0
TRANS,SKO->TUK,DK AAR,423,DK AAR,598,50,1.0
TRANS,SKO->TUK,IS REY,541,IS REY,695,50,1.0
TRANS,SKO->VED,IS REY,203,IS REY,366,50,1.0
TRANS,SKO->VED,IS REY,203,IS REY,427,50,1.0
TRANS,SKO->VED,IS REY,203,IS REY,702,50,1.0
TRANS,SKO->VED,IS REY,541,IS REY,702,50,1.0
TRANS,TUK->BAK,IS REY,175,IS REY,216,50,1.0
TRANS,TUK->JOR,IS REY,175,IS REY,198,110,1.0
TRANS,TUK->JOR,IS REY,175,IS REY,260,110,1.0
TRANS,TUK->JOR,IS REY,175,IS REY,534,110,1.0
TRANS,TUK->JOR,IS REY,367,IS REY,534,110,1.0
TRANS,TUK->LAG,DK AAR,78,DK AAR,284,50,1.0
TRANS,TUK->LAG,DK AAR,78,DK AAR,616,50,1.0
TRANS,TUK->LAG,IS REY,175,IS REY,403,50,1.0
TRANS,TUK->LAG,IS REY,367,IS REY,403,50,1.0
TRANS,TUK->LAG,FO THO,449,FO THO,454,50,1.0
TRANS,TUK->LAG,FO THO,449,FO THO,672,50,1.0
TRANS,TUK->LAG,DK AAR,582,DK AAR,616,50,1.0
TRANS,TUK->SKO,DK AAR,78,DK AAR,110,50,1.0
TRANS,TUK->SKO,DK AAR,78,DK AAR,447,50,1.0
TRANS,TUK->SKO,IS REY,175,IS REY,233,50,1.0
TRANS,TUK->SKO,FO THO,449,FO THO,504,50,1.0
TRANS,TUK->VED,IS REY,175,IS REY,366,100,1.0
TRANS,TUK->VED,IS REY,175,IS REY,427,100,1.0
TRANS,TUK->VED,IS REY,175,IS REY,702,100,1.0
TRANS,TUK->VED,IS REY,367,IS REY,427,100,1.0
TRANS,TUK->VED,IS REY,367,IS REY,702,100,1.0
TRANS,TUK->VED,IS REY,679,IS REY,702,100,1.0
TRANS,VED->AVA,IS REY,68,IS REY,112,40,1.0
TRANS,VED->BAK,IS REY,68,IS REY,216,50,1.0
TRANS,VED->BRU,IS REY,68,IS REY,356,100,1.0
TRANS,VED->BRU,IS REY,328,IS REY,356,100,1.0
TRANS,VED->DET,IS REY,68,IS REY,263,100,1.0
TRANS,VED->DET,IS REY,68,IS REY,526,100,1.0
TRANS,VED->DET,IS REY,328,IS REY,526,100,1.0
TRANS,VED->DET,IS REY,404,IS REY,526,100,1.0
TRANS,VED->LAG,IS REY,68,IS REY,71,50,1.0
TRANS,VED->LAG,IS REY,68,IS REY,403,50,1.0
TRANS,VED->LAG,IS REY,328,IS REY,403,50,1.0
TRANS,VED->SKO,IS REY,68,IS REY,233,50,1.0
TRANS,VED->TUK,IS REY,68,IS REY,190,100,1.0
TRANS,VED->TUK,IS REY,68,IS REY,399,100,1.0
TRANS,VED->TUK,IS REY,68,IS REY,695,100,1.0
TRANS,VED->TUK,IS REY,328,IS REY,399,100,1.0
TRANS,VED->TUK,IS REY,328,IS REY,695,100,1.0
TRANS,VED->TUK,IS REY,404,IS REY,695,100,1.0
TRANS,VED->TUK,IS REY,656,IS REY,695,100,1.0
TRANS,VIV->DET,IS REY,456,IS REY,526,60,1.0
TRANS,VIV->JOR,IS REY,456,IS REY,534,60,1.0
TRANS,VIV->TUK,IS REY,456,IS REY,695,60,1.0
TRANS,VIV->VED,IS REY,456,IS REY,702,60,1.0
Yellow Line,LAG,IS REY,71,IS VES,80,50,1.0
Yellow Line,LAG,IS VES,85,FO THO,112,50,1.0
Yellow Line,LAG,FO THO,118,GB IMM,161,50,1.0
Yellow Line,LAG,GB IMM,171,NO FRK,222,50,1.0
Yellow Line,LAG,NO FRK,232,DK AAR,250,50,1.0
Yellow Line,LAG,DK AAR,284,FO THO,336,50,1.0
Yellow Line,LAG,FO THO,343,IS REY,375,50,1.0
Yellow Line,LAG,IS REY,403,IS VES,413,50,1.0
Yellow Line,LAG,IS VES,418,FO THO,445,50,1.0
Yellow Line,LAG,FO THO,454,GB IMM,506,50,1.0
Yellow Line,LAG,GB IMM,520,NO FRK,558,50,1.0
Yellow Line,LAG,NO FRK,570,DK AAR,587,50,1.0
Yellow Line,LAG,DK AAR,616,FO THO,666,50,1.0
Yellow Line,LAG,FO THO,672,IS REY,708,50,1.0
Yellow Line,SEL,FO THO,13,IS REY,68,40,1.0
Yellow Line,SKO,GB IMM,3,PL SWI,54,50,1.0
Yellow Line,SKO,PL SWI,72,DK AAR,92,50,1.0
Yellow Line,SKO,DK AAR,110,FO THO,160,50,1.0
Yellow Line,SKO,FO THO,166,IS REY,203,50,1.0
Yellow Line,SKO,IS REY,233,IS VES,245,50,1.0
Yellow Line,SKO,IS VES,252,FO THO,278,50,1.0
Yellow Line,SKO,FO THO,287,GB IMM,330,50,1.0
Yellow Line,SKO,GB IMM,339,PL SWI,391,50,1.0
Yellow Line,SKO,PL SWI,406,DK AAR,423,50,1.0
Yellow Line,SKO,DK AAR,447,FO THO,497,50,1.0
Yellow Line,SKO,FO THO,504,IS REY,541,50,1.0
Yellow Line,WAIT,IS REY,0,IS REY,71,10000,0.0
Yellow Line,WAIT,IS VES,0,IS VES,85,10000,0.0
Yellow Line,WAIT,FO THO,0,FO THO,13,10000,0.0
Yellow Line,WAIT,GB IMM,0,GB IMM,3,10000,0.0
Yellow Line,WAIT,NO FRK,0,NO FRK,232,10000,0.0
Yellow Line,WAIT,DK AAR,0,DK AAR,110,10000,0.0
Yellow Line,WAIT,PL SWI,0,PL SWI,72,10000,0.0
Yellow Line,WAIT,GB IMM,3,GB IMM,161,10000,0.0
Yellow Line,WAIT,FO THO,13,FO THO,112,10000,0.0
Yellow Line,WAIT,PL SWI,54,PL SWI,72,10000,0.0
Yellow Line,WAIT,IS REY,68,IS REY,71,10000,0.0
Yellow Line,WAIT,IS REY,71,IS REY,91,10000,0.0
Yellow Line,WAIT,PL SWI,72,PL SWI,391,10000,0.0
Yellow Line,WAIT,IS VES,80,IS VES,85,10000,0.0
Yellow Line,WAIT,IS VES,85,IS VES,245,10000,0.0
Yellow Line,WAIT,IS REY,91,IS REY,203,10000,0.0
Yellow Line,WAIT,DK AAR,92,DK AAR,110,10000,0.0
Yellow Line,WAIT,DK AAR,110,DK AAR,250,10000,0.0
Yellow Line,WAIT,FO THO,112,FO THO,118,10000,0.0
Yellow Line,WAIT,FO THO,118,FO THO,160,10000,0.0
Yellow Line,WAIT,FO THO,160,FO THO,166,10000,0.0
Yellow Line,WAIT,GB IMM,161,GB IMM,171,10000,0.0
Yellow Line,WAIT,FO THO,166,FO THO,278,10000,0.0
Yellow Line,WAIT,GB IMM,171,GB IMM,330,10000,0.0
Yellow Line,WAIT,IS REY,203,IS REY,233,10000,0.0
Yellow Line,WAIT,NO FRK,222,NO FRK,232,10000,0.0
Yellow Line,WAIT,NO FRK,232,NO FRK,558,10000,0.0
Yellow Line,WAIT,IS REY,233,IS REY,375,10000,0.0
Yellow Line,WAIT,IS VES,245,IS VES,252,10000,0.0
Yellow Line,WAIT,DK AAR,250,DK AAR,284,10000,0.0
Yellow Line,WAIT,IS VES,252,IS VES,413,10000,0.0
Yellow Line,WAIT,FO THO,278,FO THO,287,10000,0.0
Yellow Line,WAIT,DK AAR,284,DK AAR,423,10000,0.0
Yellow Line,WAIT,FO THO,287,FO THO,336,10000,0.0
Yellow Line,WAIT,GB IMM,330,GB IMM,339,10000,0.0
