Line,Vessel,DepPort,DepHour,ArrPort,ArrHour,Capacity,Cost
Yellow Line,WAIT,FO THO,0,FO THO,7,10000,0.0
Yellow Line,WAIT,GB IMM,0,GB IMM,16,10000,0.0
Yellow Line,WAIT,NO FRK,0,NO FRK,64,10000,0.0
Yellow Line,WAIT,DK AAR,0,DK AAR,111,10000,0.0
Yellow Line,WAIT,IS REY,0,IS REY,76,10000,0.0
Yellow Line,WAIT,IS VES,0,IS VES,95,10000,0.0
Yellow Line,WAIT,PL SWI,0,PL SWI,254,10000,0.0
Yellow Line,WAIT,GB IMM,4,GB IMM,16,10000,0.0
Yellow Line,WAIT,FO THO,7,FO THO,122,10000,0.0
Yellow Line,WAIT,GB IMM,16,GB IMM,168,10000,0.0
Yellow Line,WAIT,IS REY,37,IS REY,76,10000,0.0
Yellow Line,WAIT,NO FRK,55,NO FRK,64,10000,0.0
Yellow Line,WAIT,NO FRK,64,NO FRK,443,10000,0.0
Yellow Line,WAIT,IS REY,76,IS REY,218,10000,0.0
Yellow Line,WAIT,DK AAR,82,DK AAR,111,10000,0.0
Yellow Line,WAIT,IS VES,91,IS VES,95,10000,0.0
Yellow Line,WAIT,IS VES,95,IS VES,425,10000,0.0
Yellow Line,WAIT,DK AAR,111,DK AAR,270,10000,0.0
Yellow Line,WAIT,FO THO,122,FO THO,124,10000,0.0
Yellow Line,WAIT,FO THO,124,FO THO,159,10000,0.0
Yellow Line,WAIT,FO THO,159,FO THO,165,10000,0.0
Yellow Line,WAIT,FO THO,165,FO THO,307,10000,0.0
Yellow Line,WAIT,GB IMM,168,GB IMM,175,10000,0.0
Yellow Line,WAIT,GB IMM,175,GB IMM,394,10000,0.0
Yellow Line,WAIT,IS REY,218,IS REY,257,10000,0.0
Yellow Line,WAIT,PL SWI,231,PL SWI,254,10000,0.0
Yellow Line,WAIT,PL SWI,254,PL SWI,582,10000,0.0
Yellow Line,WAIT,IS REY,257,IS REY,370,10000,0.0
Yellow Line,WAIT,DK AAR,270,DK AAR,279,10000,0.0
Yellow Line,WAIT,DK AAR,279,DK AAR,467,10000,0.0
Yellow Line,WAIT,FO THO,307,FO THO,311,10000,0.0
Yellow Line,WAIT,FO THO,311,FO THO,330,10000,0.0
Yellow Line,WAIT,FO THO,330,FO THO,335,10000,0.0
Yellow Line,WAIT,FO THO,335,FO THO,475,10000,0.0
Yellow Line,WAIT,IS REY,370,IS REY,399,10000,0.0
Yellow Line,WAIT,GB IMM,394,GB IMM,404,10000,0.0
Yellow Line,WAIT,IS REY,399,IS REY,561,10000,0.0
Yellow Line,WAIT,GB IMM,404,GB IMM,526,10000,0.0
Yellow Line,WAIT,IS VES,425,IS VES,433,10000,0.0
Yellow Line,WAIT,NO FRK,443,NO FRK,450,10000,0.0
Yellow Line,WAIT,DK AAR,467,DK AAR,473,10000,0.0
Yellow Line,WAIT,DK AAR,473,DK AAR,626,10000,0.0
Yellow Line,WAIT,FO THO,475,FO THO,484,10000,0.0
Yellow Line,WAIT,FO THO,484,FO THO,524,10000,0.0
Yellow Line,WAIT,FO THO,524,FO THO,530,10000,0.0
Yellow Line,WAIT,GB IMM,526,GB IMM,532,10000,0.0
Yellow Line,WAIT,FO THO,530,FO THO,694,10000,0.0
Yellow Line,WAIT,IS REY,561,IS REY,580,10000,0.0
Yellow Line,WAIT,IS REY,580,IS REY,736,10000,0.0
Yellow Line,WAIT,PL SWI,582,PL SWI,608,10000,0.0
Yellow Line,WAIT,DK AAR,626,DK AAR,637,10000,0.0
Yellow Line,WAIT,FO THO,694,FO THO,699,10000,0.0
Yellow Line,WAIT,IS REY,736,IS REY,742,10000,0.0
