Line,Vessel,DepPort,DepHour,ArrPort,ArrHour,Capacity,Cost
TRANS,TUK->LAG,DK AAR,486,DK AAR,615,50,1.0
TRANS,TUK->VED,IS REY,573,IS REY,702,100,1.0
TRANS,VED->AVA,IS REY,324,IS REY,382,40,1.0
TRANS,VED->BRU,IS REY,324,IS REY,402,100,1.0
TRANS,VED->BRU,IS REY,324,IS REY,695,100,1.0
TRANS,VED->BRU,IS REY,404,IS REY,695,100,1.0
TRANS,VED->BRU,IS REY,657,IS REY,695,100,1.0
TRANS,VED->DET,IS REY,324,IS REY,360,100,1.0
TRANS,VED->LAG,IS REY,324,IS REY,407,50,1.0
TRANS,VED->LAG,IS REY,404,IS REY,407,50,1.0
TRANS,VED->TUK,IS REY,324,IS REY,592,100,1.0
TRANS,VED->TUK,IS REY,404,IS REY,592,100,1.0
TRANS,VIV->BRU,IS REY,185,IS REY,187,60,1.0
TRANS,VIV->BRU,IS REY,185,IS REY,402,60,1.0
TRANS,VIV->BRU,IS REY,185,IS REY,695,60,1.0
TRANS,VIV->BRU,IS REY,649,IS REY,695,60,1.0
TRANS,VIV->DET,IS REY,185,IS REY,360,60,1.0
TRANS,VIV->JOR,IS REY,185,IS REY,198,60,1.0
TRANS,VIV->JOR,IS REY,185,IS REY,262,60,1.0
TRANS,VIV->JOR,IS REY,185,IS REY,534,60,1.0
TRANS,VIV->LAG,IS REY,185,IS REY,407,50,1.0
TRANS,VIV->SKO,IS REY,185,IS REY,234,50,1.0
TRANS,VIV->TUK,IS REY,185,IS REY,592,60,1.0
TRANS,VIV->VED,IS REY,185,IS REY,366,60,1.0
TRANS,VIV->VED,IS REY,185,IS REY,429,60,1.0
TRANS,VIV->VED,IS REY,185,IS REY,702,60,1.0
TRANS,VIV->VED,IS REY,649,IS REY,702,60,1.0
Yellow Line,LAG,IS REY,68,IS VES,77,50,1.0
Yellow Line,LAG,IS VES,82,FO THO,109,50,1.0
Yellow Line,LAG,FO THO,118,GB IMM,161,50,1.0
Yellow Line,LAG,GB IMM,169,NO FRK,224,50,1.0
Yellow Line,LAG,NO FRK,235,DK AAR,253,50,1.0
Yellow Line,LAG,DK AAR,278,FO THO,328,50,1.0
Yellow Line,LAG,FO THO,339,IS REY,372,50,1.0
Yellow Line,LAG,IS REY,407,IS VES,422,50,1.0
Yellow Line,LAG,IS VES,427,FO THO,455,50,1.0
Yellow Line,LAG,FO THO,460,GB IMM,508,50,1.0
Yellow Line,LAG,GB IMM,520,NO FRK,559,50,1.0
Yellow Line,LAG,NO FRK,568,DK AAR,586,50,1.0
Yellow Line,LAG,DK AAR,615,FO THO,663,50,1.0
Yellow Line,LAG,FO THO,669,IS REY,722,50,1.0
Yellow Line,SKO,GB IMM,25,DK AAR,70,29,1.0
Yellow Line,SKO,DK AAR,112,FO THO,159,29,1.0
Yellow Line,SKO,FO THO,166,IS REY,202,29,1.0
Yellow Line,SKO,IS REY,234,IS VES,244,50,1.0
Yellow Line,SKO,IS VES,247,FO THO,277,50,1.0
Yellow Line,SKO,FO THO,284,GB IMM,329,26,1.0
Yellow Line,SKO,GB IMM,336,DE BRV,366,50,1.0
Yellow Line,SKO,DE BRV,374,SE HEL,404,50,1.0
Yellow Line,SKO,SE HEL,412,DK AAR,418,50,1.0
Yellow Line,SKO,DK AAR,446,FO THO,504,50,1.0
Yellow Line,SKO,FO THO,511,IS REY,541,50,1.0
Yellow Line,WAIT,IS REY,0,IS REY,68,10000,0.0
Yellow Line,WAIT,IS VES,0,IS VES,82,10000,0.0
Yellow Line,WAIT,FO THO,0,FO THO,118,10000,0.0
Yellow Line,WAIT,GB IMM,0,GB IMM,25,10000,0.0
Yellow Line,WAIT,NO FRK,0,NO FRK,235,10000,0.0
Yellow Line,WAIT,DK AAR,0,DK AAR,112,10000,0.0
Yellow Line,WAIT,DE BRV,0,DE BRV,374,10000,0.0
Yellow Line,WAIT,SE HEL,0,SE HEL,412,10000,0.0
Yellow Line,WAIT,GB IMM,12,GB IMM,25,10000,0.0
Yellow Line,WAIT,GB IMM,25,GB IMM,161,10000,0.0
Yellow Line,WAIT,IS REY,35,IS REY,68,10000,0.0
Yellow Line,WAIT,IS REY,68,IS REY,202,10000,0.0
Yellow Line,WAIT,DK AAR,70,DK AAR,112,10000,0.0
Yellow Line,WAIT,IS VES,77,IS VES,82,10000,0.0
Yellow Line,WAIT,IS VES,82,IS VES,244,10000,0.0
Yellow Line,WAIT,FO THO,109,FO THO,118,10000,0.0
Yellow Line,WAIT,DK AAR,112,DK AAR,253,10000,0.0
Yellow Line,WAIT,FO THO,118,FO THO,159,10000,0.0
Yellow Line,WAIT,FO THO,159,FO THO,166,10000,0.0
Yellow Line,WAIT,GB IMM,161,GB IMM,169,10000,0.0
Yellow Line,WAIT,FO THO,166,FO THO,277,10000,0.0
Yellow Line,WAIT,GB IMM,169,GB IMM,329,10000,0.0
Yellow Line,WAIT,IS REY,202,IS REY,234,10000,0.0
Yellow Line,WAIT,NO FRK,224,NO FRK,235,10000,0.0
Yellow Line,WAIT,IS REY,234,IS REY,372,10000,0.0
Yellow Line,WAIT,NO FRK,235,NO FRK,559,10000,0.0
Yellow Line,WAIT,IS VES,244,IS VES,247,10000,0.0
Yellow Line,WAIT,IS VES,247,IS VES,422,10000,0.0
Yellow Line,WAIT,DK AAR,253,DK AAR,278,10000,0.0
Yellow Line,WAIT,FO THO,277,FO THO,284,10000,0.0
Yellow Line,WAIT,DK AAR,278,DK AAR,418,10000,0.0
Yellow Line,WAIT,FO THO,284,FO THO,328,10000,0.0
Yellow Line,WAIT,FO THO,328,FO THO,339,10000,0.0
Yellow Line,WAIT,GB IMM,329,GB IMM,336,10000,0.0
Yellow Line,WAIT,GB IMM,336,GB IMM,508,10000,0.0
Yellow Line,WAIT,FO THO,339,FO THO,455,10000,0.0
Yellow Line,WAIT,DE BRV,366,DE BRV,374,10000,0.0
Yellow Line,WAIT,IS REY,372,IS REY,406,10000,0.0
Yellow Line,WAIT,SE HEL,404,SE HEL,412,10000,0.0
Yellow Line,WAIT,IS REY,406,IS REY,407,10000,0.0
Yellow Line,WAIT,IS REY,407,IS REY,541,10000,0.0
Yellow Line,WAIT,DK AAR,418,DK AAR,446,10000,0.0
Yellow Line,WAIT,IS VES,422,IS VES,427,10000,0.0
Yellow Line,WAIT,DK AAR,446,DK AAR,586,10000,0.0
Yellow Line,WAIT,FO THO,455,FO THO,460,10000,0.0
Yellow Line,WAIT,FO THO,460,FO THO,504,10000,0.0
Yellow Line,WAIT,FO THO,504,FO THO,511,10000,0.0
Yellow Line,WAIT,GB IMM,508,GB IMM,520,10000,0.0
Yellow Line,WAIT,FO THO,511,FO THO,663,10000,0.0
Yellow Line,WAIT,IS REY,541,IS REY,580,10000,0.0
Yellow Line,WAIT,NO FRK,559,NO FRK,568,10000,0.0
Yellow Line,WAIT,IS REY,580,IS REY,722,10000,0.0
Yellow Line,WAIT,DK AAR,586,DK AAR,615,10000,0.0
Yellow Line,WAIT,FO THO,663,FO THO,669,10000,0.0
Yellow Line,WAIT,IS REY,722,IS REY,761,10000,0.0
