Line,Vessel,DepPort,DepHour,ArrPort,ArrHour,Capacity,Cost
Blue Line,WAIT,IS REY,428,IS REY,496,10000,0.0
Blue Line,WAIT,GB TEE,435,GB TEE,442,10000,0.0
Blue Line,WAIT,GB TEE,442,GB TEE,589,10000,0.0
Blue Line,WAIT,IS REY,496,IS REY,534,10000,0.0
Blue Line,WAIT,NL RTM,498,NL RTM,569,10000,0.0
Blue Line,WAIT,IS REY,534,IS REY,572,10000,0.0
Blue Line,WAIT,IS GRT,536,IS GRT,570,10000,0.0
Blue Line,WAIT,IS GRT,570,IS GRT,704,10000,0.0
Blue Line,WAIT,IS REY,572,IS REY,595,10000,0.0
Blue Line,WAIT,GB TEE,589,GB TEE,598,10000,0.0
Blue Line,WAIT,IS REY,595,IS REY,660,10000,0.0
Blue Line,WAIT,IS REY,660,IS REY,702,10000,0.0
Blue Line,WAIT,IS REY,702,IS REY,740,10000,0.0
Blue Line,WAIT,IS GRT,704,IS GRT,738,10000,0.0
Blue Line,WAIT,IS REY,740,IS REY,765,10000,0.0
Green Line,AVA,CA NWP,58,IS REY,252,40,1.0
Green Line,AVA,IS REY,280,US PWM,462,40,1.0
Green Line,AVA,US PWM,496,CA HAL,526,40,1.0
Green Line,AVA,CA HAL,544,IS REY,688,40,1.0
Green Line,BAK,US PWM,157,IS REY,311,50,1.0
Green Line,BAK,IS REY,384,US PWM,536,1,1.0
Green Line,BAK,US PWM,572,CA HAL,608,50,1.0
Green Line,BAK,CA HAL,619,CA NWP,669,50,1.0
Green Line,BAK,CA NWP,695,IS REY,822,50,1.0
Green Line,VIV,IS REY,180,US PWM,378,60,1.0
Green Line,VIV,US PWM,403,CA HAL,427,60,1.0
Green Line,VIV,CA HAL,455,CA NWP,499,60,1.0
Green Line,VIV,CA NWP,543,IS REY,624,15,1.0
Green Line,WAIT,CA NWP,0,CA NWP,58,10000,0.0
Green Line,WAIT,IS REY,0,IS REY,180,10000,0.0
Green Line,WAIT,US PWM,0,US PWM,157,10000,0.0
Green Line,WAIT,CA HAL,0,CA HAL,455,10000,0.0
Green Line,WAIT,CA NWP,33,CA NWP,58,10000,0.0
Green Line,WAIT,CA NWP,58,CA NWP,499,10000,0.0
Green Line,WAIT,IS REY,77,IS REY,180,10000,0.0
Green Line,WAIT,US PWM,104,US PWM,157,10000,0.0
Green Line,WAIT,US PWM,157,US PWM,378,10000,0.0
Green Line,WAIT,IS REY,180,IS REY,250,10000,0.0
Green Line,WAIT,IS REY,250,IS REY,252,10000,0.0
Green Line,WAIT,IS REY,252,IS REY,264,10000,0.0
Green Line,WAIT,IS REY,264,IS REY,280,10000,0.0
Green Line,WAIT,IS REY,280,IS REY,311,10000,0.0
Green Line,WAIT,IS REY,311,IS REY,384,10000,0.0
Green Line,WAIT,US PWM,378,US PWM,403,10000,0.0
Green Line,WAIT,IS REY,384,IS REY,624,10000,0.0
Green Line,WAIT,US PWM,403,US PWM,462,10000,0.0
Green Line,WAIT,CA HAL,427,CA HAL,455,10000,0.0
Green Line,WAIT,CA HAL,455,CA HAL,526,10000,0.0
Green Line,WAIT,US PWM,462,US PWM,496,10000,0.0
Green Line,WAIT,US PWM,496,US PWM,536,10000,0.0
Green Line,WAIT,CA NWP,499,CA NWP,543,10000,0.0
Green Line,WAIT,CA HAL,526,CA HAL,544,10000,0.0
Green Line,WAIT,US PWM,536,US PWM,572,10000,0.0
Green Line,WAIT,CA NWP,543,CA NWP,669,10000,0.0
Green Line,WAIT,CA HAL,544,CA HAL,608,10000,0.0
Green Line,WAIT,CA HAL,608,CA HAL,619,10000,0.0
Green Line,WAIT,IS REY,624,IS REY,688,10000,0.0
Green Line,WAIT,CA NWP,669,CA NWP,695,10000,0.0
Green Line,WAIT,IS REY,688,IS REY,692,10000,0.0
Green Line,WAIT,IS REY,692,IS REY,724,10000,0.0
Green Line,WAIT,IS REY,724,IS REY,822,10000,0.0
Green Line,WAIT,IS REY,822,IS REY,910,10000,0.0
Red Line,BRU,IS REY,22,GL GOH,102,130,1.0
Red Line,BRU,GL GOH,127,IS REY,196,130,1.0
Red Line,BRU,IS REY,232,IS RFJ,255,130,1.0
Red Line,BRU,IS RFJ,259,FO THO,277,130,1.0
Red Line,BRU,FO THO,287,DE BRV,334,130,1.0
Red Line,BRU,DE BRV,356,SE HEL,390,130,1.0
Red Line,BRU,SE HEL,406,DK AAR,414,130,1.0
Red Line,BRU,DK AAR,431,IS REY,510,130,1.0
Red Line,BRU,IS REY,524,GL GOH,619,130,1.0
Red Line,BRU,GL GOH,635,IS REY,696,130,1.0
Red Line,DET,DE BRV,52,SE HEL,89,140,1.0
Red Line,DET,SE HEL,99,DK AAR,104,140,1.0
Red Line,DET,DK AAR,121,FO THO,167,140,1.0
Red Line,DET,FO THO,170,IS REY,219,140,1.0
Red Line,DET,IS REY,236,GL GOH,302,140,1.0
Red Line,DET,GL GOH,344,IS REY,417,140,1.0
Red Line,DET,IS REY,431,FO THO,463,140,1.0
Red Line,DET,FO THO,468,DE BRV,508,89,1.0
Red Line,DET,DE BRV,526,SE HEL,558,140,1.0
Red Line,DET,SE HEL,572,DK AAR,581,140,1.0
Red Line,DET,DK AAR,600,IS REY,678,140,1.0
Red Line,DET,IS REY,694,GL GOH,758,140,1.0
Red Line,DET,GL GOH,780,IS REY,858,140,1.0
Red Line,TUK,IS REY,62,IS RFJ,82,140,1.0
Red Line,TUK,IS RFJ,92,FO THO,109,140,1.0
Red Line,TUK,FO THO,122,DE BRV,173,140,1.0
Red Line,TUK,DE BRV,188,SE HEL,223,140,1.0
Red Line,TUK,SE HEL,240,DK AAR,246,140,1.0
Red Line,TUK,DK AAR,266,IS REY,343,140,1.0
Red Line,TUK,IS REY,358,GL GOH,419,140,1.0
Red Line,TUK,GL GOH,458,IS REY,535,140,1.0
Red Line,WAIT,IS REY,0,IS REY,22,10000,0.0
Red Line,WAIT,GL GOH,0,GL GOH,127,10000,0.0
Red Line,WAIT,IS RFJ,0,IS RFJ,92,10000,0.0
Red Line,WAIT,FO THO,0,FO THO,122,10000,0.0
Red Line,WAIT,DE BRV,0,DE BRV,52,10000,0.0
Red Line,WAIT,SE HEL,0,SE HEL,99,10000,0.0
Red Line,WAIT,DK AAR,0,DK AAR,121,10000,0.0
Red Line,WAIT,IS REY,7,IS REY,8,10000,0.0
Red Line,WAIT,IS REY,8,IS REY,22,10000,0.0
Red Line,WAIT,IS REY,22,IS REY,31,10000,0.0
Red Line,WAIT,IS REY,31,IS REY,62,10000,0.0
Red Line,WAIT,DE BRV,41,DE BRV,52,10000,0.0
Red Line,WAIT,DE BRV,52,DE BRV,173,10000,0.0
Red Line,WAIT,IS REY,62,IS REY,90,10000,0.0
Red Line,WAIT,IS RFJ,82,IS RFJ,92,10000,0.0
Red Line,WAIT,SE HEL,89,SE HEL,99,10000,0.0
Red Line,WAIT,IS REY,90,IS REY,196,10000,0.0
Red Line,WAIT,IS RFJ,92,IS RFJ,255,10000,0.0
Red Line,WAIT,SE HEL,99,SE HEL,223,10000,0.0
Red Line,WAIT,GL GOH,102,GL GOH,127,10000,0.0
Red Line,WAIT,DK AAR,104,DK AAR,121,10000,0.0
Red Line,WAIT,FO THO,109,FO THO,122,10000,0.0
Red Line,WAIT,DK AAR,121,DK AAR,246,10000,0.0
Red Line,WAIT,FO THO,122,FO THO,167,10000,0.0
Red Line,WAIT,GL GOH,127,GL GOH,302,10000,0.0
Red Line,WAIT,FO THO,167,FO THO,170,10000,0.0
Red Line,WAIT,FO THO,170,FO THO,277,10000,0.0
Red Line,WAIT,DE BRV,173,DE BRV,188,10000,0.0
Red Line,WAIT,DE BRV,188,DE BRV,334,10000,0.0
Red Line,WAIT,IS REY,196,IS REY,219,10000,0.0
Red Line,WAIT,IS REY,219,IS REY,232,10000,0.0
Red Line,WAIT,SE HEL,223,SE HEL,240,10000,0.0
Red Line,WAIT,IS REY,232,IS REY,236,10000,0.0
Red Line,WAIT,IS REY,236,IS REY,343,10000,0.0
Red Line,WAIT,SE HEL,240,SE HEL,390,10000,0.0
Red Line,WAIT,DK AAR,246,DK AAR,266,10000,0.0
Red Line,WAIT,IS RFJ,255,IS RFJ,259,10000,0.0
Red Line,WAIT,DK AAR,266,DK AAR,414,10000,0.0
Red Line,WAIT,FO THO,277,FO THO,287,10000,0.0
Red Line,WAIT,FO THO,287,FO THO,463,10000,0.0
Red Line,WAIT,GL GOH,302,GL GOH,344,10000,0.0
Red Line,WAIT,DE BRV,334,DE BRV,356,10000,0.0
Red Line,WAIT,IS REY,343,IS REY,358,10000,0.0
Red Line,WAIT,GL GOH,344,GL GOH,419,10000,0.0
Red Line,WAIT,DE BRV,356,DE BRV,508,10000,0.0
Red Line,WAIT,IS REY,358,IS REY,417,10000,0.0
Red Line,WAIT,SE HEL,390,SE HEL,406,10000,0.0
Red Line,WAIT,SE HEL,406,SE HEL,558,10000,0.0
Red Line,WAIT,DK AAR,414,DK AAR,431,10000,0.0
Red Line,WAIT,IS REY,417,IS REY,431,10000,0.0
Red Line,WAIT,GL GOH,419,GL GOH,458,10000,0.0
Red Line,WAIT,IS REY,431,IS REY,510,10000,0.0
Red Line,WAIT,DK AAR,431,DK AAR,581,10000,0.0
Red Line,WAIT,GL GOH,458,GL GOH,619,10000,0.0
Red Line,WAIT,FO THO,463,FO THO,468,10000,0.0
Red Line,WAIT,DE BRV,508,DE BRV,526,10000,0.0
Red Line,WAIT,IS REY,510,IS REY,524,10000,0.0
Red Line,WAIT,IS REY,524,IS REY,535,10000,0.0
Red Line,WAIT,IS REY,535,IS REY,567,10000,0.0
Red Line,WAIT,SE HEL,558,SE HEL,572,10000,0.0
Red Line,WAIT,IS REY,567,IS REY,678,10000,0.0
Red Line,WAIT,DK AAR,581,DK AAR,600,10000,0.0
Red Line,WAIT,GL GOH,619,GL GOH,635,10000,0.0
Red Line,WAIT,GL GOH,635,GL GOH,758,10000,0.0
Red Line,WAIT,IS REY,678,IS REY,694,10000,0.0
Red Line,WAIT,IS REY,694,IS REY,696,10000,0.0
Red Line,WAIT,IS REY,696,IS REY,735,10000,0.0
Red Line,WAIT,IS REY,735,IS REY,858,10000,0.0
Red Line,WAIT,GL GOH,758,GL GOH,780,10000,0.0
Red Line,WAIT,IS REY,858,IS REY,902,10000,0.0
TRANS,AVA->BRU,IS REY,252,IS REY,524,40,1.0
TRANS,AVA->DET,IS REY,252,IS REY,431,40,1.0
TRANS,AVA->DET,IS REY,252,IS REY,694,40,1.0
TRANS,AVA->DET,IS REY,688,IS REY,694,40,1.0
TRANS,AVA->JOR,IS REY,252,IS REY,366,40,1.0
TRANS,AVA->JOR,IS REY,252,IS REY,428,40,1.0
TRANS,AVA->JOR,IS REY,252,IS REY,702,40,1.0
TRANS,AVA->JOR,IS REY,688,IS REY,702,40,1.0
TRANS,AVA->SKO,IS REY,252,IS REY,401,40,1.0
TRANS,AVA->TUK,IS REY,252,IS REY,358,40,1.0
TRANS,AVA->VED,IS REY,252,IS REY,260,40,1.0
TRANS,AVA->VED,IS REY,252,IS REY,534,40,1.0
TRANS,BAK->BRU,IS REY,311,IS REY,524,50,1.0
TRANS,BAK->DET,IS REY,311,IS REY,431,50,1.0
TRANS,BAK->DET,IS REY,311,IS REY,694,50,1.0
TRANS,BAK->JOR,IS REY,311,IS REY,366,50,1.0
TRANS,BAK->JOR,IS REY,311,IS REY,428,50,1.0
TRANS,BAK->JOR,IS REY,311,IS REY,702,50,1.0
TRANS,BAK->SKO,IS REY,311,IS REY,401,50,1.0
TRANS,BAK->TUK,IS REY,311,IS REY,358,50,1.0
TRANS,BAK->VED,IS REY,311,IS REY,534,50,1.0
TRANS,BRU->AVA,IS REY,196,IS REY,280,40,1.0
TRANS,BRU->BAK,IS REY,196,IS REY,384,50,1.0
TRANS,BRU->JOR,IS REY,196,IS REY,366,110,1.0
TRANS,BRU->JOR,IS REY,196,IS REY,428,110,1.0
TRANS,BRU->JOR,IS REY,196,IS REY,702,110,1.0
TRANS,BRU->JOR,IS REY,510,IS REY,702,110,1.0
TRANS,BRU->JOR,IS REY,696,IS REY,702,110,1.0
TRANS,BRU->LAG,IS REY,196,IS REY,239,50,1.0
TRANS,BRU->LAG,FO THO,277,FO THO,286,50,1.0
TRANS,BRU->LAG,FO THO,277,FO THO,511,50,1.0
TRANS,BRU->LAG,DK AAR,414,DK AAR,452,50,1.0
TRANS,BRU->SKO,IS REY,196,IS REY,401,50,1.0
TRANS,BRU->SKO,FO THO,277,FO THO,334,50,1.0
TRANS,BRU->SKO,FO THO,277,FO THO,455,50,1.0
TRANS,BRU->SKO,FO THO,277,FO THO,672,50,1.0
TRANS,BRU->SKO,DK AAR,414,DK AAR,615,50,1.0
TRANS,BRU->VED,IS REY,196,IS REY,212,100,1.0
TRANS,BRU->VED,IS REY,196,IS REY,260,100,1.0
TRANS,BRU->VED,IS REY,196,IS REY,534,100,1.0
TRANS,BRU->VED,IS REY,510,IS REY,534,100,1.0
TRANS,DET->AVA,IS REY,219,IS REY,280,40,1.0
TRANS,DET->BAK,IS REY,219,IS REY,384,50,1.0
TRANS,DET->JOR,IS REY,219,IS REY,366,110,1.0
TRANS,DET->JOR,IS REY,219,IS REY,428,110,1.0
TRANS,DET->JOR,IS REY,219,IS REY,702,110,1.0
TRANS,DET->JOR,IS REY,417,IS REY,428,110,1.0
TRANS,DET->JOR,IS REY,417,IS REY,702,110,1.0
TRANS,DET->JOR,IS REY,678,IS REY,702,110,1.0
TRANS,DET->LAG,DK AAR,104,DK AAR,452,50,1.0
TRANS,DET->LAG,FO THO,167,FO THO,286,50,1.0
TRANS,DET->LAG,FO THO,167,FO THO,511,50,1.0
TRANS,DET->LAG,IS REY,219,IS REY,239,50,1.0
TRANS,DET->LAG,FO THO,463,FO THO,511,50,1.0
TRANS,DET->SEL,DK AAR,104,DK AAR,112,40,1.0
TRANS,DET->SEL,FO THO,167,FO THO,181,40,1.0
TRANS,DET->SKO,DK AAR,104,DK AAR,278,50,1.0
TRANS,DET->SKO,DK AAR,104,DK AAR,615,50,1.0
TRANS,DET->SKO,FO THO,167,FO THO,334,50,1.0
TRANS,DET->SKO,FO THO,167,FO THO,455,50,1.0
TRANS,DET->SKO,FO THO,167,FO THO,672,50,1.0
TRANS,DET->SKO,IS REY,219,IS REY,401,50,1.0
TRANS,DET->SKO,FO THO,463,FO THO,672,50,1.0
TRANS,DET->SKO,DK AAR,581,DK AAR,615,50,1.0
TRANS,DET->VED,IS REY,219,IS REY,260,100,1.0
TRANS,DET->VED,IS REY,219,IS REY,534,100,1.0
TRANS,DET->VED,IS REY,417,IS REY,534,100,1.0
TRANS,JOR->AVA,IS REY,68,IS REY,280,40,1.0
TRANS,JOR->BAK,IS REY,68,IS REY,384,50,1.0
TRANS,JOR->BAK,IS REY,324,IS REY,384,50,1.0
TRANS,JOR->BRU,IS REY,68,IS REY,232,110,1.0
TRANS,JOR->BRU,IS REY,68,IS REY,524,110,1.0
TRANS,JOR->BRU,IS REY,324,IS REY,524,110,1.0
TRANS,JOR->BRU,IS REY,404,IS REY,524,110,1.0
TRANS,JOR->DET,IS REY,68,IS REY,236,110,1.0
TRANS,JOR->DET,IS REY,68,IS REY,431,110,1.0
TRANS,JOR->DET,IS REY,68,IS REY,694,110,1.0
TRANS,JOR->DET,IS REY,324,IS REY,431,110,1.0
TRANS,JOR->DET,IS REY,324,IS REY,694,110,1.0
TRANS,JOR->DET,IS REY,404,IS REY,431,110,1.0
TRANS,JOR->DET,IS REY,404,IS REY,694,110,1.0
TRANS,JOR->DET,IS REY,660,IS REY,694,110,1.0
TRANS,JOR->LAG,IS REY,68,IS REY,239,50,1.0
TRANS,JOR->SKO,IS REY,68,IS REY,70,50,1.0
TRANS,JOR->SKO,IS REY,68,IS REY,401,50,1.0
TRANS,JOR->SKO,IS REY,324,IS REY,401,50,1.0
TRANS,JOR->TUK,IS REY,68,IS REY,358,110,1.0
TRANS,JOR->TUK,IS REY,324,IS REY,358,110,1.0
TRANS,JOR->VIV,IS REY,68,IS REY,180,60,1.0
TRANS,LAG->BRU,FO THO,280,FO THO,287,50,1.0
TRANS,LAG->BRU,DK AAR,418,DK AAR,431,50,1.0
TRANS,LAG->DET,FO THO,280,FO THO,468,50,1.0
TRANS,LAG->DET,DK AAR,418,DK AAR,600,50,1.0
TRANS,LAG->DET,IS REY,543,IS REY,694,50,1.0
TRANS,LAG->JOR,IS REY,543,IS REY,702,50,1.0
TRANS,SEL->AVA,IS REY,236,IS REY,280,40,1.0
TRANS,SEL->BAK,IS REY,236,IS REY,384,40,1.0
TRANS,SEL->BRU,DK AAR,83,DK AAR,431,40,1.0
TRANS,SEL->BRU,FO THO,164,FO THO,287,40,1.0
TRANS,SEL->BRU,IS REY,236,IS REY,524,40,1.0
TRANS,SEL->DET,DK AAR,83,DK AAR,121,40,1.0
TRANS,SEL->DET,DK AAR,83,DK AAR,600,40,1.0
TRANS,SEL->DET,FO THO,164,FO THO,170,40,1.0
TRANS,SEL->DET,FO THO,164,FO THO,468,40,1.0
TRANS,SEL->DET,IS REY,236,IS REY,431,40,1.0
TRANS,SEL->DET,IS REY,236,IS REY,694,40,1.0
TRANS,SEL->JOR,IS REY,236,IS REY,366,40,1.0
TRANS,SEL->JOR,IS REY,236,IS REY,428,40,1.0
TRANS,SEL->JOR,IS REY,236,IS REY,702,40,1.0
TRANS,SEL->TUK,DK AAR,83,DK AAR,266,40,1.0
TRANS,SEL->TUK,IS REY,236,IS REY,358,40,1.0
TRANS,SEL->VED,IS REY,236,IS REY,260,40,1.0
TRANS,SEL->VED,IS REY,236,IS REY,534,40,1.0
TRANS,SKO->AVA,IS REY,64,IS REY,280,40,1.0
TRANS,SKO->BAK,IS REY,64,IS REY,384,50,1.0
TRANS,SKO->BAK,IS REY,371,IS REY,384,50,1.0
TRANS,SKO->BRU,IS REY,64,IS REY,232,50,1.0
TRANS,SKO->BRU,IS REY,64,IS REY,524,50,1.0
TRANS,SKO->BRU,FO THO,110,FO THO,287,50,1.0
TRANS,SKO->BRU,DK AAR,260,DK AAR,431,50,1.0
TRANS,SKO->BRU,IS REY,371,IS REY,524,50,1.0
TRANS,SKO->DET,IS REY,64,IS REY,236,50,1.0
TRANS,SKO->DET,IS REY,64,IS REY,431,50,1.0
TRANS,SKO->DET,IS REY,64,IS REY,694,50,1.0
TRANS,SKO->DET,FO THO,110,FO THO,170,50,1.0
TRANS,SKO->DET,FO THO,110,FO THO,468,50,1.0
TRANS,SKO->DET,DK AAR,260,DK AAR,600,50,1.0
TRANS,SKO->DET,FO THO,328,FO THO,468,50,1.0
TRANS,SKO->DET,IS REY,371,IS REY,431,50,1.0
TRANS,SKO->DET,IS REY,371,IS REY,694,50,1.0
TRANS,SKO->DET,FO THO,446,FO THO,468,50,1.0
TRANS,SKO->DET,DK AAR,591,DK AAR,600,50,1.0
TRANS,SKO->JOR,IS REY,64,IS REY,90,50,1.0
TRANS,SKO->JOR,IS REY,64,IS REY,366,50,1.0
TRANS,SKO->JOR,IS REY,64,IS REY,428,50,1.0
TRANS,SKO->JOR,IS REY,64,IS REY,702,50,1.0
TRANS,SKO->JOR,IS REY,371,IS REY,428,50,1.0
TRANS,SKO->JOR,IS REY,371,IS REY,702,50,1.0
TRANS,SKO->TUK,IS REY,64,IS REY,358,50,1.0
TRANS,SKO->TUK,FO THO,110,FO THO,122,50,1.0
TRANS,SKO->TUK,DK AAR,260,DK AAR,266,50,1.0
TRANS,SKO->VED,IS REY,64,IS REY,212,50,1.0
TRANS,SKO->VED,IS REY,64,IS REY,260,50,1.0
TRANS,SKO->VED,IS REY,64,IS REY,534,50,1.0
TRANS,SKO->VED,IS REY,371,IS REY,534,50,1.0
TRANS,SKO->VIV,IS REY,64,IS REY,180,50,1.0
TRANS,TUK->BAK,IS REY,343,IS REY,384,50,1.0
TRANS,TUK->JOR,IS REY,343,IS REY,366,110,1.0
TRANS,TUK->JOR,IS REY,343,IS REY,428,110,1.0
TRANS,TUK->JOR,IS REY,343,IS REY,702,110,1.0
TRANS,TUK->JOR,IS REY,535,IS REY,702,110,1.0
TRANS,TUK->LAG,FO THO,109,FO THO,286,50,1.0
TRANS,TUK->LAG,FO THO,109,FO THO,511,50,1.0
TRANS,TUK->LAG,DK AAR,246,DK AAR,452,50,1.0
TRANS,TUK->SEL,FO THO,109,FO THO,181,40,1.0
TRANS,TUK->SKO,FO THO,109,FO THO,117,50,1.0
TRANS,TUK->SKO,FO THO,109,FO THO,334,50,1.0
TRANS,TUK->SKO,FO THO,109,FO THO,455,50,1.0
TRANS,TUK->SKO,FO THO,109,FO THO,672,50,1.0
TRANS,TUK->SKO,DK AAR,246,DK AAR,278,50,1.0
TRANS,TUK->SKO,DK AAR,246,DK AAR,615,50,1.0
TRANS,TUK->SKO,IS REY,343,IS REY,401,50,1.0
TRANS,TUK->VED,IS REY,343,IS REY,534,100,1.0
TRANS,VED->AVA,IS REY,199,IS REY,280,40,1.0
TRANS,VED->AVA,IS REY,236,IS REY,280,40,1.0
TRANS,VED->BAK,IS REY,199,IS REY,384,50,1.0
TRANS,VED->BAK,IS REY,236,IS REY,384,50,1.0
TRANS,VED->BRU,IS REY,199,IS REY,232,100,1.0
TRANS,VED->BRU,IS REY,199,IS REY,524,100,1.0
TRANS,VED->BRU,IS REY,236,IS REY,524,100,1.0
TRANS,VED->BRU,IS REY,496,IS REY,524,100,1.0
TRANS,VED->DET,IS REY,199,IS REY,236,100,1.0
TRANS,VED->DET,IS REY,199,IS REY,431,100,1.0
TRANS,VED->DET,IS REY,199,IS REY,694,100,1.0
TRANS,VED->DET,IS REY,236,IS REY,431,100,1.0
TRANS,VED->DET,IS REY,236,IS REY,694,100,1.0
TRANS,VED->DET,IS REY,496,IS REY,694,100,1.0
TRANS,VED->DET,IS REY,572,IS REY,694,100,1.0
TRANS,VED->LAG,IS REY,199,IS REY,239,50,1.0
TRANS,VED->LAG,IS REY,236,IS REY,239,50,1.0
TRANS,VED->SKO,IS REY,199,IS REY,401,50,1.0
TRANS,VED->SKO,IS REY,236,IS REY,401,50,1.0
TRANS,VED->TUK,IS REY,199,IS REY,358,100,1.0
TRANS,VED->TUK,IS REY,236,IS REY,358,100,1.0
TRANS,VIV->DET,IS REY,624,IS REY,694,60,1.0
TRANS,VIV->JOR,IS REY,624,IS REY,702,60,1.0
Yellow Line,LAG,IS REY,239,IS VES,248,50,1.0
Yellow Line,LAG,IS VES,253,FO THO,280,50,1.0
Yellow Line,LAG,FO THO,286,GB IMM,329,50,1.0
Yellow Line,LAG,GB IMM,339,NO FRK,390,50,1.0
Yellow Line,LAG,NO FRK,400,DK AAR,418,50,1.0
Yellow Line,LAG,DK AAR,452,FO THO,504,50,1.0
Yellow Line,LAG,FO THO,511,IS REY,543,50,1.0
Yellow Line,SEL,GB IMM,8,NO FRK,55,34,1.0
Yellow Line,SEL,NO FRK,65,DK AAR,83,34,1.0
Yellow Line,SEL,DK AAR,112,FO THO,164,34,1.0
Yellow Line,SEL,FO THO,181,IS REY,236,34,1.0
Yellow Line,SKO,FO THO,27,IS REY,64,0,1.0
Yellow Line,SKO,IS REY,70,IS VES,80,50,1.0
Yellow Line,SKO,IS VES,82,FO THO,110,50,1.0
Yellow Line,SKO,FO THO,117,GB IMM,161,50,1.0
Yellow Line,SKO,GB IMM,171,PL SWI,222,50,1.0
Yellow Line,SKO,PL SWI,240,DK AAR,260,50,1.0
Yellow Line,SKO,DK AAR,278,FO THO,328,0,1.0
Yellow Line,SKO,FO THO,334,IS REY,371,50,1.0
Yellow Line,SKO,IS REY,401,IS VES,413,50,1.0
Yellow Line,SKO,IS VES,420,FO THO,446,50,1.0
Yellow Line,SKO,FO THO,455,GB IMM,498,50,1.0
Yellow Line,SKO,GB IMM,507,PL SWI,559,50,1.0
Yellow Line,SKO,PL SWI,574,DK AAR,591,50,1.0
Yellow Line,SKO,DK AAR,615,FO THO,665,50,1.0
Yellow Line,SKO,FO THO,672,IS REY,709,50,1.0
Yellow Line,WAIT,IS REY,0,IS REY,70,10000,0.0
Yellow Line,WAIT,IS VES,0,IS VES,82,10000,0.0
Yellow Line,WAIT,FO THO,0,FO THO,27,10000,0.0
Yellow Line,WAIT,GB IMM,0,GB IMM,8,10000,0.0
Yellow Line,WAIT,NO FRK,0,NO FRK,65,10000,0.0
Yellow Line,WAIT,DK AAR,0,DK AAR,112,10000,0.0
Yellow Line,WAIT,PL SWI,0,PL SWI,240,10000,0.0
