Line,Vessel,DepPort,DepHour,ArrPort,ArrHour,Capacity,Cost
Blue Line,WAIT,GB TEE,417,GB TEE,425,10000,0.0
Blue Line,WAIT,GB TEE,425,GB TEE,587,10000,0.0
Blue Line,WAIT,IS REY,426,IS REY,535,10000,0.0
Blue Line,WAIT,NL RTM,498,NL RTM,569,10000,0.0
Blue Line,WAIT,IS REY,535,IS REY,548,10000,0.0
Blue Line,WAIT,IS REY,548,IS REY,572,10000,0.0
Blue Line,WAIT,IS GRT,550,IS GRT,570,10000,0.0
Blue Line,WAIT,IS GRT,570,IS GRT,704,10000,0.0
Blue Line,WAIT,IS REY,572,IS REY,596,10000,0.0
Blue Line,WAIT,GB TEE,587,GB TEE,598,10000,0.0
Blue Line,WAIT,IS REY,596,IS REY,660,10000,0.0
Blue Line,WAIT,IS REY,660,IS REY,702,10000,0.0
Blue Line,WAIT,IS REY,702,IS REY,740,10000,0.0
Blue Line,WAIT,IS GRT,704,IS GRT,738,10000,0.0
Blue Line,WAIT,IS REY,740,IS REY,764,10000,0.0
Green Line,AVA,IS REY,58,US PWM,261,40,1.0
Green Line,AVA,US PWM,300,CA HAL,326,40,1.0
Green Line,AVA,CA HAL,333,CA NWP,369,40,1.0
Green Line,AVA,CA NWP,394,IS REY,588,40,1.0
Green Line,BAK,US PWM,14,CA HAL,42,50,1.0
Green Line,BAK,CA HAL,51,CA NWP,83,50,1.0
Green Line,BAK,CA NWP,91,IS REY,254,50,1.0
Green Line,BAK,IS REY,277,US PWM,440,50,1.0
Green Line,BAK,US PWM,493,IS REY,647,50,1.0
Green Line,VIV,US PWM,135,CA HAL,194,60,1.0
Green Line,VIV,CA HAL,222,CA NWP,300,60,1.0
Green Line,VIV,CA NWP,308,IS REY,413,60,1.0
Green Line,WAIT,IS REY,0,IS REY,58,10000,0.0
Green Line,WAIT,US PWM,0,US PWM,14,10000,0.0
Green Line,WAIT,CA HAL,0,CA HAL,51,10000,0.0
Green Line,WAIT,CA NWP,0,CA NWP,91,10000,0.0
Green Line,WAIT,US PWM,14,US PWM,88,10000,0.0
Green Line,WAIT,CA HAL,42,CA HAL,51,10000,0.0
Green Line,WAIT,CA HAL,51,CA HAL,194,10000,0.0
Green Line,WAIT,IS REY,58,IS REY,59,10000,0.0
Green Line,WAIT,IS REY,59,IS REY,248,10000,0.0
Green Line,WAIT,CA NWP,83,CA NWP,91,10000,0.0
Green Line,WAIT,US PWM,88,US PWM,135,10000,0.0
Green Line,WAIT,CA NWP,91,CA NWP,300,10000,0.0
Green Line,WAIT,US PWM,135,US PWM,261,10000,0.0
Green Line,WAIT,CA HAL,194,CA HAL,222,10000,0.0
Green Line,WAIT,CA HAL,222,CA HAL,326,10000,0.0
Green Line,WAIT,IS REY,248,IS REY,254,10000,0.0
Green Line,WAIT,IS REY,254,IS REY,277,10000,0.0
Green Line,WAIT,US PWM,261,US PWM,300,10000,0.0
Green Line,WAIT,IS REY,277,IS REY,286,10000,0.0
Green Line,WAIT,IS REY,286,IS REY,413,10000,0.0
Green Line,WAIT,US PWM,300,US PWM,440,10000,0.0
Green Line,WAIT,CA NWP,300,CA NWP,308,10000,0.0
Green Line,WAIT,CA NWP,308,CA NWP,369,10000,0.0
Green Line,WAIT,CA HAL,326,CA HAL,333,10000,0.0
Green Line,WAIT,CA NWP,369,CA NWP,394,10000,0.0
Green Line,WAIT,IS REY,413,IS REY,516,10000,0.0
Green Line,WAIT,US PWM,440,US PWM,493,10000,0.0
Green Line,WAIT,IS REY,516,IS REY,588,10000,0.0
Green Line,WAIT,IS REY,588,IS REY,600,10000,0.0
Green Line,WAIT,IS REY,600,IS REY,647,10000,0.0
Green Line,WAIT,IS REY,647,IS REY,720,10000,0.0
Red Line,BRU,IS REY,74,IS RFJ,102,130,1.0
Red Line,BRU,IS RFJ,107,FO THO,127,130,1.0
Red Line,BRU,FO THO,136,DE BRV,183,130,1.0
Red Line,BRU,DE BRV,195,SE HEL,224,130,1.0
Red Line,BRU,SE HEL,239,DK AAR,245,130,1.0
Red Line,BRU,DK AAR,263,IS REY,343,130,1.0
Red Line,BRU,IS REY,358,GL GOH,438,130,1.0
Red Line,BRU,GL GOH,463,IS REY,532,130,1.0
Red Line,DET,IS REY,26,GL GOH,89,140,1.0
Red Line,DET,GL GOH,109,FO THO,314,140,1.0
Red Line,DET,FO THO,332,DE BRV,377,140,1.0
Red Line,DET,DE BRV,388,SE HEL,425,140,1.0
Red Line,DET,SE HEL,435,DK AAR,440,140,1.0
Red Line,DET,DK AAR,457,FO THO,503,140,1.0
Red Line,DET,FO THO,506,IS REY,555,140,1.0
Red Line,DET,IS REY,572,GL GOH,638,140,1.0
Red Line,DET,GL GOH,680,IS REY,753,140,1.0
Red Line,LAG,IS REY,244,IS RFJ,268,50,1.0
Red Line,LAG,IS RFJ,274,FO THO,295,50,1.0
Red Line,LAG,FO THO,303,IS REY,344,50,1.0
Red Line,TUK,DE BRV,36,SE HEL,65,140,1.0
Red Line,TUK,SE HEL,74,DK AAR,80,140,1.0
Red Line,TUK,DK AAR,97,FO THO,137,140,1.0
Red Line,TUK,FO THO,142,IS REY,175,140,1.0
Red Line,TUK,IS REY,191,GL GOH,268,140,1.0
Red Line,TUK,GL GOH,288,IS REY,367,140,1.0
Red Line,TUK,IS REY,398,IS RFJ,418,140,1.0
Red Line,TUK,IS RFJ,428,FO THO,445,140,1.0
Red Line,TUK,FO THO,458,DE BRV,509,140,1.0
Red Line,TUK,DE BRV,524,SE HEL,559,140,1.0
Red Line,TUK,SE HEL,576,DK AAR,582,140,1.0
Red Line,TUK,DK AAR,602,IS REY,679,140,1.0
Red Line,TUK,IS REY,694,GL GOH,755,140,1.0
Red Line,TUK,GL GOH,794,IS REY,871,140,1.0
Red Line,WAIT,IS REY,0,IS REY,26,10000,0.0
Red Line,WAIT,IS RFJ,0,IS RFJ,107,10000,0.0
Red Line,WAIT,FO THO,0,FO THO,136,10000,0.0
Red Line,WAIT,DE BRV,0,DE BRV,36,10000,0.0
Red Line,WAIT,SE HEL,0,SE HEL,74,10000,0.0
Red Line,WAIT,DK AAR,0,DK AAR,97,10000,0.0
Red Line,WAIT,GL GOH,0,GL GOH,109,10000,0.0
Red Line,WAIT,IS REY,8,IS REY,26,10000,0.0
Red Line,WAIT,DE BRV,16,DE BRV,36,10000,0.0
Red Line,WAIT,IS REY,26,IS REY,41,10000,0.0
Red Line,WAIT,DE BRV,36,DE BRV,183,10000,0.0
Red Line,WAIT,IS REY,41,IS REY,63,10000,0.0
Red Line,WAIT,IS REY,63,IS REY,74,10000,0.0
Red Line,WAIT,SE HEL,65,SE HEL,74,10000,0.0
Red Line,WAIT,IS REY,74,IS REY,175,10000,0.0
Red Line,WAIT,SE HEL,74,SE HEL,224,10000,0.0
Red Line,WAIT,DK AAR,80,DK AAR,97,10000,0.0
Red Line,WAIT,GL GOH,89,GL GOH,109,10000,0.0
Red Line,WAIT,DK AAR,97,DK AAR,245,10000,0.0
Red Line,WAIT,IS RFJ,102,IS RFJ,107,10000,0.0
Red Line,WAIT,IS RFJ,107,IS RFJ,268,10000,0.0
Red Line,WAIT,GL GOH,109,GL GOH,268,10000,0.0
Red Line,WAIT,FO THO,127,FO THO,136,10000,0.0
Red Line,WAIT,FO THO,136,FO THO,137,10000,0.0
Red Line,WAIT,FO THO,137,FO THO,142,10000,0.0
Red Line,WAIT,FO THO,142,FO THO,295,10000,0.0
Red Line,WAIT,IS REY,175,IS REY,191,10000,0.0
Red Line,WAIT,DE BRV,183,DE BRV,195,10000,0.0
Red Line,WAIT,IS REY,191,IS REY,225,10000,0.0
Red Line,WAIT,DE BRV,195,DE BRV,377,10000,0.0
Red Line,WAIT,SE HEL,224,SE HEL,239,10000,0.0
Red Line,WAIT,IS REY,225,IS REY,244,10000,0.0
Red Line,WAIT,SE HEL,239,SE HEL,425,10000,0.0
Red Line,WAIT,IS REY,244,IS REY,343,10000,0.0
Red Line,WAIT,DK AAR,245,DK AAR,263,10000,0.0
Red Line,WAIT,DK AAR,263,DK AAR,440,10000,0.0
Red Line,WAIT,IS RFJ,268,IS RFJ,274,10000,0.0
Red Line,WAIT,GL GOH,268,GL GOH,288,10000,0.0
Red Line,WAIT,IS RFJ,274,IS RFJ,418,10000,0.0
Red Line,WAIT,GL GOH,288,GL GOH,438,10000,0.0
Red Line,WAIT,FO THO,295,FO THO,303,10000,0.0
Red Line,WAIT,FO THO,303,FO THO,313,10000,0.0
Red Line,WAIT,FO THO,313,FO THO,314,10000,0.0
Red Line,WAIT,FO THO,314,FO THO,330,10000,0.0
Red Line,WAIT,FO THO,330,FO THO,332,10000,0.0
Red Line,WAIT,FO THO,332,FO THO,445,10000,0.0
Red Line,WAIT,IS REY,343,IS REY,344,10000,0.0
Red Line,WAIT,IS REY,344,IS REY,358,10000,0.0
Red Line,WAIT,IS REY,358,IS REY,367,10000,0.0
Red Line,WAIT,IS REY,367,IS REY,398,10000,0.0
Red Line,WAIT,DE BRV,377,DE BRV,388,10000,0.0
Red Line,WAIT,DE BRV,388,DE BRV,509,10000,0.0
Red Line,WAIT,IS REY,398,IS REY,426,10000,0.0
Red Line,WAIT,IS RFJ,418,IS RFJ,428,10000,0.0
Red Line,WAIT,SE HEL,425,SE HEL,435,10000,0.0
Red Line,WAIT,IS REY,426,IS REY,532,10000,0.0
Red Line,WAIT,SE HEL,435,SE HEL,559,10000,0.0
Red Line,WAIT,GL GOH,438,GL GOH,463,10000,0.0
Red Line,WAIT,DK AAR,440,DK AAR,457,10000,0.0
Red Line,WAIT,FO THO,445,FO THO,458,10000,0.0
Red Line,WAIT,DK AAR,457,DK AAR,582,10000,0.0
Red Line,WAIT,FO THO,458,FO THO,503,10000,0.0
Red Line,WAIT,GL GOH,463,GL GOH,638,10000,0.0
Red Line,WAIT,FO THO,503,FO THO,506,10000,0.0
Red Line,WAIT,DE BRV,509,DE BRV,524,10000,0.0
Red Line,WAIT,IS REY,532,IS REY,555,10000,0.0
Red Line,WAIT,IS REY,555,IS REY,568,10000,0.0
Red Line,WAIT,SE HEL,559,SE HEL,576,10000,0.0
Red Line,WAIT,IS REY,568,IS REY,572,10000,0.0
Red Line,WAIT,IS REY,572,IS REY,679,10000,0.0
Red Line,WAIT,DK AAR,582,DK AAR,602,10000,0.0
Red Line,WAIT,GL GOH,638,GL GOH,680,10000,0.0
Red Line,WAIT,IS REY,679,IS REY,694,10000,0.0
Red Line,WAIT,GL GOH,680,GL GOH,755,10000,0.0
Red Line,WAIT,IS REY,694,IS REY,753,10000,0.0
Red Line,WAIT,IS REY,753,IS REY,767,10000,0.0
Red Line,WAIT,GL GOH,755,GL GOH,794,10000,0.0
Red Line,WAIT,IS REY,767,IS REY,871,10000,0.0
Red Line,WAIT,IS REY,871,IS REY,903,10000,0.0
TRANS,AVA->JOR,IS REY,588,IS REY,702,40,1.0
TRANS,AVA->TUK,IS REY,588,IS REY,694,40,1.0
TRANS,BAK->BRU,IS REY,254,IS REY,358,50,1.0
TRANS,BAK->DET,IS REY,254,IS REY,572,50,1.0
TRANS,BAK->JOR,IS REY,254,IS REY,366,50,1.0
TRANS,BAK->JOR,IS REY,254,IS REY,426,50,1.0
TRANS,BAK->JOR,IS REY,254,IS REY,702,50,1.0
TRANS,BAK->JOR,IS REY,647,IS REY,702,50,1.0
TRANS,BAK->SKO,IS REY,254,IS REY,406,50,1.0
TRANS,BAK->TUK,IS REY,254,IS REY,398,50,1.0
TRANS,BAK->TUK,IS REY,254,IS REY,694,50,1.0
TRANS,BAK->TUK,IS REY,647,IS REY,694,50,1.0
TRANS,BAK->VED,IS REY,254,IS REY,260,50,1.0
TRANS,BAK->VED,IS REY,254,IS REY,548,50,1.0
TRANS,BRU->JOR,IS REY,343,IS REY,366,110,1.0
TRANS,BRU->JOR,IS REY,343,IS REY,426,110,1.0
TRANS,BRU->JOR,IS REY,343,IS REY,702,110,1.0
TRANS,BRU->JOR,IS REY,532,IS REY,702,110,1.0
TRANS,BRU->LAG,FO THO,127,FO THO,194,50,1.0
TRANS,BRU->SEL,FO THO,127,FO THO,284,40,1.0
TRANS,BRU->SEL,FO THO,127,FO THO,517,40,1.0
TRANS,BRU->SEL,DK AAR,245,DK AAR,448,40,1.0
TRANS,BRU->SKO,FO THO,127,FO THO,148,50,1.0
TRANS,BRU->SKO,FO THO,127,FO THO,363,50,1.0
TRANS,BRU->SKO,FO THO,127,FO THO,453,50,1.0
TRANS,BRU->SKO,FO THO,127,FO THO,670,50,1.0
TRANS,BRU->SKO,DK AAR,245,DK AAR,301,50,1.0
TRANS,BRU->SKO,DK AAR,245,DK AAR,614,50,1.0
TRANS,BRU->SKO,IS REY,343,IS REY,406,50,1.0
TRANS,BRU->VED,IS REY,343,IS REY,548,100,1.0
TRANS,BRU->VED,IS REY,532,IS REY,548,100,1.0
TRANS,DET->JOR,IS REY,555,IS REY,702,110,1.0
TRANS,DET->SEL,FO THO,314,FO THO,517,40,1.0
TRANS,DET->SEL,DK AAR,440,DK AAR,448,40,1.0
TRANS,DET->SEL,FO THO,503,FO THO,517,40,1.0
TRANS,DET->SKO,FO THO,314,FO THO,363,50,1.0
TRANS,DET->SKO,FO THO,314,FO THO,453,50,1.0
TRANS,DET->SKO,FO THO,314,FO THO,670,50,1.0
TRANS,DET->SKO,DK AAR,440,DK AAR,614,50,1.0
TRANS,DET->SKO,FO THO,503,FO THO,670,50,1.0
TRANS,JOR->BAK,IS REY,68,IS REY,277,50,1.0
TRANS,JOR->BRU,IS REY,68,IS REY,74,110,1.0
TRANS,JOR->BRU,IS REY,68,IS REY,358,110,1.0
TRANS,JOR->BRU,IS REY,325,IS REY,358,110,1.0
TRANS,JOR->DET,IS REY,68,IS REY,572,110,1.0
TRANS,JOR->DET,IS REY,325,IS REY,572,110,1.0
TRANS,JOR->DET,IS REY,404,IS REY,572,110,1.0
TRANS,JOR->LAG,IS REY,68,IS REY,244,50,1.0
TRANS,JOR->SEL,IS REY,68,IS REY,231,40,1.0
TRANS,JOR->SKO,IS REY,68,IS REY,406,50,1.0
TRANS,JOR->SKO,IS REY,325,IS REY,406,50,1.0
TRANS,JOR->SKO,IS REY,404,IS REY,406,50,1.0
TRANS,JOR->TUK,IS REY,68,IS REY,191,110,1.0
TRANS,JOR->TUK,IS REY,68,IS REY,398,110,1.0
TRANS,JOR->TUK,IS REY,68,IS REY,694,110,1.0
TRANS,JOR->TUK,IS REY,325,IS REY,398,110,1.0
TRANS,JOR->TUK,IS REY,325,IS REY,694,110,1.0
TRANS,JOR->TUK,IS REY,404,IS REY,694,110,1.0
TRANS,JOR->TUK,IS REY,660,IS REY,694,110,1.0
TRANS,LAG->BAK,IS REY,225,IS REY,277,50,1.0
TRANS,LAG->BRU,DK AAR,131,DK AAR,263,50,1.0
TRANS,LAG->BRU,IS REY,225,IS REY,358,50,1.0
TRANS,LAG->DET,DK AAR,131,DK AAR,457,50,1.0
TRANS,LAG->DET,FO THO,188,FO THO,332,50,1.0
TRANS,LAG->DET,FO THO,188,FO THO,506,50,1.0
TRANS,LAG->DET,IS REY,225,IS REY,572,50,1.0
TRANS,LAG->JOR,IS REY,225,IS REY,366,50,1.0
TRANS,LAG->JOR,IS REY,225,IS REY,426,50,1.0
TRANS,LAG->JOR,IS REY,225,IS REY,702,50,1.0
TRANS,LAG->JOR,IS REY,344,IS REY,366,50,1.0
TRANS,LAG->JOR,IS REY,344,IS REY,426,50,1.0
TRANS,LAG->JOR,IS REY,344,IS REY,702,50,1.0
TRANS,LAG->LAG,FO THO,188,FO THO,303,50,1.0
TRANS,LAG->LAG,IS REY,225,IS REY,244,50,1.0
TRANS,LAG->SEL,FO THO,295,FO THO,517,40,1.0
TRANS,LAG->SKO,FO THO,295,FO THO,363,50,1.0
TRANS,LAG->SKO,FO THO,295,FO THO,453,50,1.0
TRANS,LAG->SKO,FO THO,295,FO THO,670,50,1.0
TRANS,LAG->SKO,IS REY,344,IS REY,406,50,1.0
TRANS,LAG->TUK,DK AAR,131,DK AAR,602,50,1.0
TRANS,LAG->TUK,FO THO,188,FO THO,458,50,1.0
TRANS,LAG->TUK,IS REY,225,IS REY,398,50,1.0
TRANS,LAG->TUK,IS REY,225,IS REY,694,50,1.0
TRANS,LAG->VED,IS REY,225,IS REY,260,50,1.0
TRANS,LAG->VED,IS REY,225,IS REY,548,50,1.0
TRANS,LAG->VED,IS REY,344,IS REY,548,50,1.0
TRANS,SEL->DET,FO THO,275,FO THO,332,40,1.0
TRANS,SEL->DET,FO THO,275,FO THO,506,40,1.0
TRANS,SEL->DET,DK AAR,419,DK AAR,457,40,1.0
TRANS,SEL->DET,FO THO,500,FO THO,506,40,1.0
TRANS,SEL->JOR,IS REY,572,IS REY,702,40,1.0
TRANS,SEL->LAG,FO THO,275,FO THO,303,40,1.0
TRANS,SEL->TUK,FO THO,275,FO THO,458,40,1.0
TRANS,SEL->TUK,DK AAR,419,DK AAR,602,40,1.0
TRANS,SEL->TUK,IS REY,572,IS REY,694,40,1.0
TRANS,SKO->DET,FO THO,139,FO THO,332,50,1.0
TRANS,SKO->DET,FO THO,139,FO THO,506,50,1.0
TRANS,SKO->DET,DK AAR,290,DK AAR,457,50,1.0
TRANS,SKO->DET,FO THO,358,FO THO,506,50,1.0
TRANS,SKO->DET,IS REY,400,IS REY,572,50,1.0
TRANS,SKO->DET,FO THO,446,FO THO,506,50,1.0
TRANS,SKO->JOR,IS REY,400,IS REY,426,50,1.0
TRANS,SKO->JOR,IS REY,400,IS REY,702,50,1.0
TRANS,SKO->LAG,FO THO,139,FO THO,303,50,1.0
TRANS,SKO->TUK,FO THO,139,FO THO,142,50,1.0
TRANS,SKO->TUK,FO THO,139,FO THO,458,50,1.0
TRANS,SKO->TUK,DK AAR,290,DK AAR,602,50,1.0
TRANS,SKO->TUK,FO THO,358,FO THO,458,50,1.0
TRANS,SKO->TUK,IS REY,400,IS REY,694,50,1.0
TRANS,SKO->TUK,FO THO,446,FO THO,458,50,1.0
TRANS,SKO->TUK,DK AAR,596,DK AAR,602,50,1.0
TRANS,SKO->VED,IS REY,400,IS REY,548,50,1.0
TRANS,TUK->BAK,IS REY,175,IS REY,277,50,1.0
TRANS,TUK->JOR,IS REY,175,IS REY,366,110,1.0
TRANS,TUK->JOR,IS REY,175,IS REY,426,110,1.0
TRANS,TUK->JOR,IS REY,175,IS REY,702,110,1.0
TRANS,TUK->JOR,IS REY,367,IS REY,426,110,1.0
TRANS,TUK->JOR,IS REY,367,IS REY,702,110,1.0
TRANS,TUK->JOR,IS REY,679,IS REY,702,110,1.0
TRANS,TUK->LAG,DK AAR,80,DK AAR,137,50,1.0
TRANS,TUK->LAG,FO THO,137,FO THO,194,50,1.0
TRANS,TUK->SEL,DK AAR,80,DK AAR,448,40,1.0
TRANS,TUK->SEL,FO THO,137,FO THO,284,40,1.0
TRANS,TUK->SEL,FO THO,137,FO THO,517,40,1.0
TRANS,TUK->SEL,IS REY,175,IS REY,231,40,1.0
TRANS,TUK->SEL,FO THO,445,FO THO,517,40,1.0
TRANS,TUK->SKO,DK AAR,80,DK AAR,301,50,1.0
TRANS,TUK->SKO,DK AAR,80,DK AAR,614,50,1.0
TRANS,TUK->SKO,FO THO,137,FO THO,148,50,1.0
TRANS,TUK->SKO,FO THO,137,FO THO,363,50,1.0
TRANS,TUK->SKO,FO THO,137,FO THO,453,50,1.0
TRANS,TUK->SKO,FO THO,137,FO THO,670,50,1.0
TRANS,TUK->SKO,IS REY,175,IS REY,406,50,1.0
TRANS,TUK->SKO,IS REY,367,IS REY,406,50,1.0
TRANS,TUK->SKO,FO THO,445,FO THO,453,50,1.0
TRANS,TUK->SKO,FO THO,445,FO THO,670,50,1.0
TRANS,TUK->SKO,DK AAR,582,DK AAR,614,50,1.0
TRANS,TUK->VED,IS REY,175,IS REY,198,100,1.0
TRANS,TUK->VED,IS REY,175,IS REY,260,100,1.0
TRANS,TUK->VED,IS REY,175,IS REY,548,100,1.0
TRANS,TUK->VED,IS REY,367,IS REY,548,100,1.0
TRANS,VED->BAK,IS REY,156,IS REY,277,50,1.0
TRANS,VED->BAK,IS REY,236,IS REY,277,50,1.0
TRANS,VED->BRU,IS REY,156,IS REY,358,100,1.0
TRANS,VED->BRU,IS REY,236,IS REY,358,100,1.0
TRANS,VED->DET,IS REY,156,IS REY,572,100,1.0
TRANS,VED->DET,IS REY,236,IS REY,572,100,1.0
TRANS,VED->DET,IS REY,535,IS REY,572,100,1.0
TRANS,VED->LAG,IS REY,156,IS REY,244,50,1.0
TRANS,VED->LAG,IS REY,236,IS REY,244,50,1.0
TRANS,VED->SEL,IS REY,156,IS REY,231,40,1.0
TRANS,VED->SKO,IS REY,156,IS REY,406,50,1.0
TRANS,VED->SKO,IS REY,236,IS REY,406,50,1.0
TRANS,VED->TUK,IS REY,156,IS REY,191,100,1.0
TRANS,VED->TUK,IS REY,156,IS REY,398,100,1.0
TRANS,VED->TUK,IS REY,156,IS REY,694,100,1.0
TRANS,VED->TUK,IS REY,236,IS REY,398,100,1.0
TRANS,VED->TUK,IS REY,236,IS REY,694,100,1.0
TRANS,VED->TUK,IS REY,535,IS REY,694,100,1.0
TRANS,VED->TUK,IS REY,572,IS REY,694,100,1.0
TRANS,VIV->DET,IS REY,413,IS REY,572,60,1.0
TRANS,VIV->JOR,IS REY,413,IS REY,426,60,1.0
TRANS,VIV->JOR,IS REY,413,IS REY,702,60,1.0
TRANS,VIV->TUK,IS REY,413,IS REY,694,60,1.0
TRANS,VIV->VED,IS REY,413,IS REY,548,60,1.0
Yellow Line,LAG,GB IMM,68,NO FRK,107,0,1.0
Yellow Line,LAG,NO FRK,114,DK AAR,131,0,1.0
Yellow Line,LAG,DK AAR,137,FO THO,188,0,1.0
Yellow Line,LAG,FO THO,194,IS REY,225,0,1.0
Yellow Line,SEL,IS REY,231,IS VES,241,40,1.0
Yellow Line,SEL,IS VES,244,FO THO,275,40,1.0
Yellow Line,SEL,FO THO,284,GB IMM,330,40,1.0
Yellow Line,SEL,GB IMM,344,NO FRK,391,40,1.0
Yellow Line,SEL,NO FRK,401,DK AAR,419,40,1.0
Yellow Line,SEL,DK AAR,448,FO THO,500,40,1.0
Yellow Line,SEL,FO THO,517,IS REY,572,40,1.0
Yellow Line,SKO,IS REY,63,IS VES,89,50,1.0
Yellow Line,SKO,IS VES,97,FO THO,139,50,1.0
Yellow Line,SKO,FO THO,148,GB IMM,190,50,1.0
Yellow Line,SKO,GB IMM,196,PL SWI,246,50,1.0
Yellow Line,SKO,PL SWI,272,DK AAR,290,50,1.0
Yellow Line,SKO,DK AAR,301,FO THO,358,50,1.0
Yellow Line,SKO,FO THO,363,IS REY,400,50,1.0
Yellow Line,SKO,IS REY,406,IS VES,416,50,1.0
Yellow Line,SKO,IS VES,418,FO THO,446,50,1.0
Yellow Line,SKO,FO THO,453,GB IMM,497,50,1.0
Yellow Line,SKO,GB IMM,507,PL SWI,558,50,1.0
Yellow Line,SKO,PL SWI,576,DK AAR,596,50,1.0
Yellow Line,SKO,DK AAR,614,FO THO,664,50,1.0
Yellow Line,SKO,FO THO,670,IS REY,707,50,1.0
Yellow Line,WAIT,GB IMM,0,GB IMM,68,10000,0.0
Yellow Line,WAIT,NO FRK,0,NO FRK,114,10000,0.0
Yellow Line,WAIT,DK AAR,0,DK AAR,137,10000,0.0
Yellow Line,WAIT,FO THO,0,FO THO,148,10000,0.0
Yellow Line,WAIT,IS REY,0,IS REY,63,10000,0.0
Yellow Line,WAIT,IS VES,0,IS VES,97,10000,0.0
Yellow Line,WAIT,PL SWI,0,PL SWI,272,10000,0.0
Yellow Line,WAIT,IS REY,34,IS REY,63,10000,0.0
Yellow Line,WAIT,GB IMM,58,GB IMM,68,10000,0.0
Yellow Line,WAIT,IS REY,63,IS REY,204,10000,0.0
Yellow Line,WAIT,GB IMM,68,GB IMM,190,10000,0.0
Yellow Line,WAIT,IS VES,89,IS VES,97,10000,0.0
Yellow Line,WAIT,IS VES,97,IS VES,241,10000,0.0
Yellow Line,WAIT,NO FRK,107,NO FRK,114,10000,0.0
Yellow Line,WAIT,NO FRK,114,NO FRK,391,10000,0.0
Yellow Line,WAIT,DK AAR,131,DK AAR,137,10000,0.0
Yellow Line,WAIT,DK AAR,137,DK AAR,290,10000,0.0
Yellow Line,WAIT,FO THO,139,FO THO,148,10000,0.0
Yellow Line,WAIT,FO THO,148,FO THO,188,10000,0.0
Yellow Line,WAIT,FO THO,188,FO THO,194,10000,0.0
