Line,Vessel,DepPort,DepHour,ArrPort,ArrHour,Capacity,Cost
Green Line,WAIT,CA NWP,175,CA NWP,186,10000,0.0
Green Line,WAIT,CA NWP,186,CA NWP,587,10000,0.0
Green Line,WAIT,IS REY,192,IS REY,198,10000,0.0
Green Line,WAIT,IS REY,198,IS REY,214,10000,0.0
Green Line,WAIT,IS REY,214,IS REY,242,10000,0.0
Green Line,WAIT,IS REY,242,IS REY,313,10000,0.0
Green Line,WAIT,US PWM,261,US PWM,304,10000,0.0
Green Line,WAIT,US PWM,304,US PWM,463,10000,0.0
Green Line,WAIT,IS REY,313,IS REY,414,10000,0.0
Green Line,WAIT,CA HAL,343,CA HAL,352,10000,0.0
Green Line,WAIT,CA HAL,352,CA HAL,546,10000,0.0
Green Line,WAIT,IS REY,414,IS REY,496,10000,0.0
Green Line,WAIT,US PWM,463,US PWM,518,10000,0.0
Green Line,WAIT,IS REY,496,IS REY,563,10000,0.0
Green Line,WAIT,US PWM,518,US PWM,592,10000,0.0
Green Line,WAIT,CA HAL,546,CA HAL,555,10000,0.0
Green Line,WAIT,CA HAL,555,CA HAL,698,10000,0.0
Green Line,WAIT,IS REY,563,IS REY,758,10000,0.0
Green Line,WAIT,CA NWP,587,CA NWP,595,10000,0.0
Green Line,WAIT,US PWM,592,US PWM,639,10000,0.0
Green Line,WAIT,CA NWP,595,CA NWP,804,10000,0.0
Green Line,WAIT,CA HAL,698,CA HAL,726,10000,0.0
Green Line,WAIT,IS REY,758,IS REY,790,10000,0.0
Green Line,WAIT,IS REY,790,IS REY,917,10000,0.0
Green Line,WAIT,CA NWP,804,CA NWP,812,10000,0.0
Green Line,WAIT,IS REY,917,IS REY,1020,10000,0.0
Red Line,BRU,IS REY,66,IS RFJ,96,130,1.0
Red Line,BRU,IS RFJ,100,FO THO,121,130,1.0
Red Line,BRU,FO THO,129,DE BRV,180,130,1.0
Red Line,BRU,DE BRV,196,SE HEL,225,130,1.0
Red Line,BRU,SE HEL,239,DK AAR,246,130,1.0
Red Line,BRU,DK AAR,262,IS REY,342,130,1.0
Red Line,BRU,IS REY,359,GL GOH,435,130,1.0
Red Line,BRU,GL GOH,453,IS REY,545,130,1.0
Red Line,DET,IS REY,24,GL GOH,95,140,1.0
Red Line,DET,GL GOH,113,IS REY,200,140,1.0
Red Line,DET,IS REY,236,IS RFJ,259,140,1.0
Red Line,DET,IS RFJ,266,FO THO,284,140,1.0
Red Line,DET,FO THO,291,DE BRV,342,140,1.0
Red Line,DET,DE BRV,359,SE HEL,390,140,1.0
Red Line,DET,SE HEL,407,DK AAR,413,140,1.0
Red Line,DET,DK AAR,431,FO THO,475,140,1.0
Red Line,DET,FO THO,481,IS REY,512,140,1.0
Red Line,DET,IS REY,530,GL GOH,593,140,1.0
Red Line,DET,GL GOH,613,FO THO,818,140,1.0
Red Line,TUK,CZ DDD,137,DK AAR,150,140,1.0
Red Line,TUK,DK AAR,159,IS REY,237,140,1.0
Red Line,TUK,IS REY,256,GL GOH,343,140,1.0
Red Line,TUK,GL GOH,362,IS REY,434,140,1.0
Red Line,TUK,IS REY,448,DE BRV,520,140,1.0
Red Line,TUK,DE BRV,540,SE HEL,569,140,1.0
Red Line,TUK,SE HEL,578,DK AAR,584,140,1.0
Red Line,TUK,DK AAR,601,FO THO,641,140,1.0
Red Line,TUK,FO THO,646,IS REY,679,140,1.0
Red Line,TUK,IS REY,695,GL GOH,772,140,1.0
Red Line,TUK,GL GOH,792,IS REY,871,140,1.0
Red Line,WAIT,IS REY,0,IS REY,24,10000,0.0
Red Line,WAIT,IS RFJ,0,IS RFJ,100,10000,0.0
Red Line,WAIT,FO THO,0,FO THO,129,10000,0.0
Red Line,WAIT,DE BRV,0,DE BRV,196,10000,0.0
Red Line,WAIT,SE HEL,0,SE HEL,239,10000,0.0
Red Line,WAIT,DK AAR,0,DK AAR,159,10000,0.0
Red Line,WAIT,GL GOH,0,GL GOH,113,10000,0.0
Red Line,WAIT,CZ DDD,0,CZ DDD,137,10000,0.0
Red Line,WAIT,IS REY,4,IS REY,24,10000,0.0
Red Line,WAIT,IS REY,24,IS REY,25,10000,0.0
Red Line,WAIT,IS REY,25,IS REY,66,10000,0.0
Red Line,WAIT,IS REY,66,IS REY,200,10000,0.0
Red Line,WAIT,GL GOH,95,GL GOH,113,10000,0.0
Red Line,WAIT,IS RFJ,96,IS RFJ,100,10000,0.0
Red Line,WAIT,IS RFJ,100,IS RFJ,259,10000,0.0
Red Line,WAIT,GL GOH,113,GL GOH,343,10000,0.0
Red Line,WAIT,FO THO,121,FO THO,129,10000,0.0
Red Line,WAIT,FO THO,129,FO THO,284,10000,0.0
Red Line,WAIT,DK AAR,150,DK AAR,159,10000,0.0
Red Line,WAIT,DK AAR,159,DK AAR,246,10000,0.0
Red Line,WAIT,DE BRV,180,DE BRV,196,10000,0.0
Red Line,WAIT,DE BRV,196,DE BRV,342,10000,0.0
Red Line,WAIT,IS REY,200,IS REY,236,10000,0.0
Red Line,WAIT,SE HEL,225,SE HEL,239,10000,0.0
Red Line,WAIT,IS REY,236,IS REY,237,10000,0.0
Red Line,WAIT,IS REY,237,IS REY,256,10000,0.0
Red Line,WAIT,SE HEL,239,SE HEL,390,10000,0.0
Red Line,WAIT,DK AAR,246,DK AAR,262,10000,0.0
Red Line,WAIT,IS REY,256,IS REY,342,10000,0.0
Red Line,WAIT,IS RFJ,259,IS RFJ,266,10000,0.0
Red Line,WAIT,DK AAR,262,DK AAR,413,10000,0.0
Red Line,WAIT,FO THO,284,FO THO,291,10000,0.0
Red Line,WAIT,FO THO,291,FO THO,475,10000,0.0
Red Line,WAIT,IS REY,342,IS REY,359,10000,0.0
Red Line,WAIT,DE BRV,342,DE BRV,359,10000,0.0
Red Line,WAIT,GL GOH,343,GL GOH,362,10000,0.0
Red Line,WAIT,IS REY,359,IS REY,434,10000,0.0
Red Line,WAIT,DE BRV,359,DE BRV,520,10000,0.0
Red Line,WAIT,GL GOH,362,GL GOH,435,10000,0.0
Red Line,WAIT,SE HEL,390,SE HEL,407,10000,0.0
Red Line,WAIT,SE HEL,407,SE HEL,569,10000,0.0
Red Line,WAIT,DK AAR,413,DK AAR,431,10000,0.0
Red Line,WAIT,DK AAR,431,DK AAR,584,10000,0.0
Red Line,WAIT,IS REY,434,IS REY,435,10000,0.0
Red Line,WAIT,IS REY,435,IS REY,448,10000,0.0
Red Line,WAIT,GL GOH,435,GL GOH,453,10000,0.0
Red Line,WAIT,IS REY,448,IS REY,512,10000,0.0
Red Line,WAIT,GL GOH,453,GL GOH,593,10000,0.0
Red Line,WAIT,FO THO,475,FO THO,481,10000,0.0
Red Line,WAIT,FO THO,481,FO THO,641,10000,0.0
Red Line,WAIT,IS REY,512,IS REY,530,10000,0.0
Red Line,WAIT,DE BRV,520,DE BRV,540,10000,0.0
Red Line,WAIT,IS REY,530,IS REY,545,10000,0.0
Red Line,WAIT,IS REY,545,IS REY,567,10000,0.0
Red Line,WAIT,IS REY,567,IS REY,679,10000,0.0
Red Line,WAIT,SE HEL,569,SE HEL,578,10000,0.0
Red Line,WAIT,DK AAR,584,DK AAR,601,10000,0.0
Red Line,WAIT,GL GOH,593,GL GOH,613,10000,0.0
Red Line,WAIT,GL GOH,613,GL GOH,772,10000,0.0
Red Line,WAIT,FO THO,641,FO THO,646,10000,0.0
Red Line,WAIT,FO THO,646,FO THO,818,10000,0.0
Red Line,WAIT,IS REY,679,IS REY,695,10000,0.0
Red Line,WAIT,IS REY,695,IS REY,871,10000,0.0
Red Line,WAIT,GL GOH,772,GL GOH,792,10000,0.0
Red Line,WAIT,FO THO,818,FO THO,834,10000,0.0
Red Line,WAIT,IS REY,871,IS REY,902,10000,0.0
TRANS,AVA->DET,IS REY,496,IS REY,530,40,1.0
TRANS,AVA->JOR,IS REY,496,IS REY,534,40,1.0
TRANS,AVA->TUK,IS REY,496,IS REY,695,40,1.0
TRANS,AVA->VED,IS REY,496,IS REY,702,40,1.0
TRANS,BAK->BRU,IS REY,198,IS REY,359,50,1.0
TRANS,BAK->DET,IS REY,198,IS REY,236,50,1.0
TRANS,BAK->DET,IS REY,198,IS REY,530,50,1.0
TRANS,BAK->JOR,IS REY,198,IS REY,264,50,1.0
TRANS,BAK->JOR,IS REY,198,IS REY,534,50,1.0
TRANS,BAK->LAG,IS REY,198,IS REY,425,50,1.0
TRANS,BAK->SKO,IS REY,198,IS REY,244,50,1.0
TRANS,BAK->TUK,IS REY,198,IS REY,256,50,1.0
TRANS,BAK->TUK,IS REY,198,IS REY,448,50,1.0
TRANS,BAK->TUK,IS REY,198,IS REY,695,50,1.0
TRANS,BAK->VED,IS REY,198,IS REY,366,50,1.0
TRANS,BAK->VED,IS REY,198,IS REY,434,50,1.0
TRANS,BAK->VED,IS REY,198,IS REY,702,50,1.0
TRANS,BRU->JOR,IS REY,342,IS REY,534,110,1.0
TRANS,BRU->LAG,FO THO,121,FO THO,124,50,1.0
TRANS,BRU->LAG,FO THO,121,FO THO,333,50,1.0
TRANS,BRU->LAG,FO THO,121,FO THO,479,50,1.0
TRANS,BRU->LAG,FO THO,121,FO THO,698,50,1.0
TRANS,BRU->LAG,DK AAR,246,DK AAR,279,50,1.0
TRANS,BRU->LAG,DK AAR,246,DK AAR,641,50,1.0
TRANS,BRU->LAG,IS REY,342,IS REY,425,50,1.0
TRANS,BRU->SKO,FO THO,121,FO THO,175,50,1.0
TRANS,BRU->SKO,FO THO,121,FO THO,292,50,1.0
TRANS,BRU->SKO,FO THO,121,FO THO,503,50,1.0
TRANS,BRU->SKO,DK AAR,246,DK AAR,447,50,1.0
TRANS,BRU->VED,IS REY,342,IS REY,366,100,1.0
TRANS,BRU->VED,IS REY,342,IS REY,434,100,1.0
TRANS,BRU->VED,IS REY,342,IS REY,702,100,1.0
TRANS,BRU->VED,IS REY,545,IS REY,702,100,1.0
TRANS,BRU->VIV,IS REY,342,IS REY,414,60,1.0
TRANS,DET->BAK,IS REY,200,IS REY,242,50,1.0
TRANS,DET->JOR,IS REY,200,IS REY,264,110,1.0
TRANS,DET->JOR,IS REY,200,IS REY,534,110,1.0
TRANS,DET->JOR,IS REY,512,IS REY,534,110,1.0
TRANS,DET->LAG,IS REY,200,IS REY,425,50,1.0
TRANS,DET->LAG,FO THO,284,FO THO,333,50,1.0
TRANS,DET->LAG,FO THO,284,FO THO,479,50,1.0
TRANS,DET->LAG,FO THO,284,FO THO,698,50,1.0
TRANS,DET->LAG,DK AAR,413,DK AAR,641,50,1.0
TRANS,DET->LAG,FO THO,475,FO THO,479,50,1.0
TRANS,DET->LAG,FO THO,475,FO THO,698,50,1.0
TRANS,DET->SKO,IS REY,200,IS REY,244,50,1.0
TRANS,DET->SKO,FO THO,284,FO THO,292,50,1.0
TRANS,DET->SKO,FO THO,284,FO THO,503,50,1.0
TRANS,DET->SKO,DK AAR,413,DK AAR,447,50,1.0
TRANS,DET->SKO,FO THO,475,FO THO,503,50,1.0
TRANS,DET->VED,IS REY,200,IS REY,366,100,1.0
TRANS,DET->VED,IS REY,200,IS REY,434,100,1.0
TRANS,DET->VED,IS REY,200,IS REY,702,100,1.0
TRANS,DET->VED,IS REY,512,IS REY,702,100,1.0
TRANS,DET->VIV,IS REY,200,IS REY,414,60,1.0
TRANS,JOR->BAK,IS REY,156,IS REY,242,50,1.0
TRANS,JOR->BAK,IS REY,236,IS REY,242,50,1.0
TRANS,JOR->BRU,IS REY,156,IS REY,359,110,1.0
TRANS,JOR->BRU,IS REY,236,IS REY,359,110,1.0
TRANS,JOR->DET,IS REY,156,IS REY,236,110,1.0
TRANS,JOR->DET,IS REY,156,IS REY,530,110,1.0
TRANS,JOR->DET,IS REY,236,IS REY,530,110,1.0
TRANS,JOR->DET,IS REY,492,IS REY,530,110,1.0
TRANS,JOR->LAG,IS REY,156,IS REY,425,50,1.0
TRANS,JOR->LAG,IS REY,236,IS REY,425,50,1.0
TRANS,JOR->SKO,IS REY,156,IS REY,244,50,1.0
TRANS,JOR->SKO,IS REY,236,IS REY,244,50,1.0
TRANS,JOR->TUK,IS REY,156,IS REY,256,110,1.0
TRANS,JOR->TUK,IS REY,156,IS REY,448,110,1.0
TRANS,JOR->TUK,IS REY,156,IS REY,695,110,1.0
TRANS,JOR->TUK,IS REY,236,IS REY,256,110,1.0
TRANS,JOR->TUK,IS REY,236,IS REY,448,110,1.0
TRANS,JOR->TUK,IS REY,236,IS REY,695,110,1.0
TRANS,JOR->TUK,IS REY,492,IS REY,695,110,1.0
TRANS,JOR->TUK,IS REY,572,IS REY,695,110,1.0
TRANS,JOR->VIV,IS REY,156,IS REY,414,60,1.0
TRANS,JOR->VIV,IS REY,236,IS REY,414,60,1.0
TRANS,LAG->AVA,IS REY,36,IS REY,46,40,1.0
TRANS,LAG->BAK,IS REY,36,IS REY,242,50,1.0
TRANS,LAG->BRU,IS REY,36,IS REY,66,50,1.0
TRANS,LAG->BRU,IS REY,36,IS REY,359,50,1.0
TRANS,LAG->BRU,FO THO,119,FO THO,129,50,1.0
TRANS,LAG->BRU,DK AAR,250,DK AAR,262,50,1.0
TRANS,LAG->DET,IS REY,36,IS REY,236,50,1.0
TRANS,LAG->DET,IS REY,36,IS REY,530,50,1.0
TRANS,LAG->DET,FO THO,119,FO THO,291,50,1.0
TRANS,LAG->DET,FO THO,119,FO THO,481,50,1.0
TRANS,LAG->DET,DK AAR,250,DK AAR,431,50,1.0
TRANS,LAG->DET,FO THO,327,FO THO,481,50,1.0
TRANS,LAG->DET,IS REY,386,IS REY,530,50,1.0
TRANS,LAG->DET,FO THO,475,FO THO,481,50,1.0
TRANS,LAG->JOR,IS REY,36,IS REY,198,50,1.0
TRANS,LAG->JOR,IS REY,36,IS REY,264,50,1.0
TRANS,LAG->JOR,IS REY,36,IS REY,534,50,1.0
TRANS,LAG->JOR,IS REY,386,IS REY,534,50,1.0
TRANS,LAG->TUK,IS REY,36,IS REY,256,50,1.0
TRANS,LAG->TUK,IS REY,36,IS REY,448,50,1.0
TRANS,LAG->TUK,IS REY,36,IS REY,695,50,1.0
TRANS,LAG->TUK,FO THO,119,FO THO,646,50,1.0
TRANS,LAG->TUK,DK AAR,250,DK AAR,601,50,1.0
TRANS,LAG->TUK,FO THO,327,FO THO,646,50,1.0
TRANS,LAG->TUK,IS REY,386,IS REY,448,50,1.0
TRANS,LAG->TUK,IS REY,386,IS REY,695,50,1.0
TRANS,LAG->TUK,FO THO,475,FO THO,646,50,1.0
TRANS,LAG->VED,IS REY,36,IS REY,93,50,1.0
TRANS,LAG->VED,IS REY,36,IS REY,366,50,1.0
TRANS,LAG->VED,IS REY,36,IS REY,434,50,1.0
TRANS,LAG->VED,IS REY,36,IS REY,702,50,1.0
TRANS,LAG->VED,IS REY,386,IS REY,434,50,1.0
TRANS,LAG->VED,IS REY,386,IS REY,702,50,1.0
TRANS,LAG->VIV,IS REY,36,IS REY,414,50,1.0
TRANS,LAG->VIV,IS REY,386,IS REY,414,50,1.0
TRANS,SKO->BAK,IS REY,205,IS REY,242,50,1.0
TRANS,SKO->BRU,DK AAR,82,DK AAR,262,50,1.0
TRANS,SKO->BRU,IS REY,205,IS REY,359,50,1.0
TRANS,SKO->DET,DK AAR,82,DK AAR,431,50,1.0
TRANS,SKO->DET,FO THO,168,FO THO,291,50,1.0
TRANS,SKO->DET,FO THO,168,FO THO,481,50,1.0
TRANS,SKO->DET,IS REY,205,IS REY,236,50,1.0
TRANS,SKO->DET,IS REY,205,IS REY,530,50,1.0
TRANS,SKO->DET,FO THO,290,FO THO,291,50,1.0
TRANS,SKO->DET,FO THO,290,FO THO,481,50,1.0
TRANS,SKO->JOR,IS REY,205,IS REY,264,50,1.0
TRANS,SKO->JOR,IS REY,205,IS REY,534,50,1.0
TRANS,SKO->TUK,DK AAR,82,DK AAR,159,50,1.0
TRANS,SKO->TUK,DK AAR,82,DK AAR,601,50,1.0
TRANS,SKO->TUK,FO THO,168,FO THO,646,50,1.0
TRANS,SKO->TUK,IS REY,205,IS REY,256,50,1.0
TRANS,SKO->TUK,IS REY,205,IS REY,448,50,1.0
TRANS,SKO->TUK,IS REY,205,IS REY,695,50,1.0
TRANS,SKO->TUK,FO THO,290,FO THO,646,50,1.0
TRANS,SKO->TUK,DK AAR,438,DK AAR,601,50,1.0
TRANS,SKO->TUK,FO THO,498,FO THO,646,50,1.0
TRANS,SKO->TUK,IS REY,538,IS REY,695,50,1.0
TRANS,SKO->VED,IS REY,205,IS REY,366,50,1.0
TRANS,SKO->VED,IS REY,205,IS REY,434,50,1.0
TRANS,SKO->VED,IS REY,205,IS REY,702,50,1.0
TRANS,SKO->VED,IS REY,538,IS REY,702,50,1.0
TRANS,SKO->VIV,IS REY,205,IS REY,414,50,1.0
TRANS,TUK->BAK,IS REY,237,IS REY,242,50,1.0
TRANS,TUK->JOR,IS REY,237,IS REY,264,110,1.0
TRANS,TUK->JOR,IS REY,237,IS REY,534,110,1.0
TRANS,TUK->JOR,IS REY,434,IS REY,534,110,1.0
TRANS,TUK->LAG,DK AAR,150,DK AAR,279,50,1.0
TRANS,TUK->LAG,DK AAR,150,DK AAR,641,50,1.0
TRANS,TUK->LAG,IS REY,237,IS REY,425,50,1.0
TRANS,TUK->LAG,DK AAR,584,DK AAR,641,50,1.0
TRANS,TUK->LAG,FO THO,641,FO THO,698,50,1.0
TRANS,TUK->SKO,DK AAR,150,DK AAR,447,50,1.0
TRANS,TUK->SKO,IS REY,237,IS REY,244,50,1.0
TRANS,TUK->VED,IS REY,237,IS REY,366,100,1.0
TRANS,TUK->VED,IS REY,237,IS REY,434,100,1.0
TRANS,TUK->VED,IS REY,237,IS REY,702,100,1.0
TRANS,TUK->VED,IS REY,434,IS REY,702,100,1.0
TRANS,TUK->VED,IS REY,679,IS REY,702,100,1.0
TRANS,TUK->VIV,IS REY,237,IS REY,414,60,1.0
TRANS,VED->BAK,IS REY,68,IS REY,242,50,1.0
TRANS,VED->BRU,IS REY,68,IS REY,359,100,1.0
TRANS,VED->BRU,IS REY,321,IS REY,359,100,1.0
TRANS,VED->DET,IS REY,68,IS REY,236,100,1.0
TRANS,VED->DET,IS REY,68,IS REY,530,100,1.0
TRANS,VED->DET,IS REY,321,IS REY,530,100,1.0
TRANS,VED->DET,IS REY,416,IS REY,530,100,1.0
TRANS,VED->LAG,IS REY,68,IS REY,71,50,1.0
TRANS,VED->LAG,IS REY,68,IS REY,425,50,1.0
TRANS,VED->LAG,IS REY,321,IS REY,425,50,1.0
TRANS,VED->LAG,IS REY,416,IS REY,425,50,1.0
TRANS,VED->SKO,IS REY,68,IS REY,244,50,1.0
TRANS,VED->TUK,IS REY,68,IS REY,256,100,1.0
TRANS,VED->TUK,IS REY,68,IS REY,448,100,1.0
TRANS,VED->TUK,IS REY,68,IS REY,695,100,1.0
TRANS,VED->TUK,IS REY,321,IS REY,448,100,1.0
TRANS,VED->TUK,IS REY,321,IS REY,695,100,1.0
TRANS,VED->TUK,IS REY,416,IS REY,448,100,1.0
TRANS,VED->TUK,IS REY,416,IS REY,695,100,1.0
TRANS,VED->TUK,IS REY,660,IS REY,695,100,1.0
TRANS,VED->VIV,IS REY,68,IS REY,414,60,1.0
TRANS,VED->VIV,IS REY,321,IS REY,414,60,1.0
TRANS,VIV->BRU,IS REY,313,IS REY,359,60,1.0
TRANS,VIV->DET,IS REY,313,IS REY,530,60,1.0
TRANS,VIV->JOR,IS REY,313,IS REY,534,60,1.0
TRANS,VIV->LAG,IS REY,313,IS REY,425,50,1.0
TRANS,VIV->TUK,IS REY,313,IS REY,448,60,1.0
TRANS,VIV->TUK,IS REY,313,IS REY,695,60,1.0
TRANS,VIV->VED,IS REY,313,IS REY,366,60,1.0
TRANS,VIV->VED,IS REY,313,IS REY,434,60,1.0
TRANS,VIV->VED,IS REY,313,IS REY,702,60,1.0
Yellow Line,LAG,FO THO,3,IS REY,36,0,1.0
Yellow Line,LAG,IS REY,71,IS VES,86,50,1.0
Yellow Line,LAG,IS VES,91,FO THO,119,50,1.0
Yellow Line,LAG,FO THO,124,GB IMM,172,50,1.0
Yellow Line,LAG,GB IMM,184,NO FRK,223,50,1.0
Yellow Line,LAG,NO FRK,232,DK AAR,250,50,1.0
Yellow Line,LAG,DK AAR,279,FO THO,327,50,1.0
Yellow Line,LAG,FO THO,333,IS REY,386,50,1.0
Yellow Line,LAG,IS REY,425,FO THO,475,50,1.0
Yellow Line,LAG,FO THO,479,GB IMM,562,50,1.0
Yellow Line,LAG,GB IMM,572,NO FRK,611,50,1.0
Yellow Line,LAG,NO FRK,618,DK AAR,635,50,1.0
Yellow Line,LAG,DK AAR,641,FO THO,692,50,1.0
Yellow Line,LAG,FO THO,698,IS REY,729,50,1.0
Yellow Line,SKO,GB IMM,0,DE BRV,30,50,1.0
Yellow Line,SKO,DE BRV,38,SE HEL,68,50,1.0
Yellow Line,SKO,SE HEL,76,DK AAR,82,50,1.0
Yellow Line,SKO,DK AAR,110,FO THO,168,50,1.0
Yellow Line,SKO,FO THO,175,IS REY,205,50,1.0
Yellow Line,SKO,IS REY,244,IS VES,259,50,1.0
Yellow Line,SKO,IS VES,263,FO THO,290,50,1.0
Yellow Line,SKO,FO THO,292,GB IMM,336,50,1.0
Yellow Line,SKO,GB IMM,343,PL SWI,399,50,1.0
Yellow Line,SKO,PL SWI,422,DK AAR,438,50,1.0
Yellow Line,SKO,DK AAR,447,FO THO,498,50,1.0
Yellow Line,SKO,FO THO,503,IS REY,538,50,1.0
Yellow Line,WAIT,GB IMM,0,GB IMM,172,10000,0.0
Yellow Line,WAIT,FO THO,0,FO THO,3,10000,0.0
Yellow Line,WAIT,IS REY,0,IS REY,71,10000,0.0
Yellow Line,WAIT,IS VES,0,IS VES,91,10000,0.0
Yellow Line,WAIT,NO FRK,0,NO FRK,232,10000,0.0
Yellow Line,WAIT,DK AAR,0,DK AAR,110,10000,0.0
